tekno,14674550445.2,216301939.7,1.5,19,17
gyo,14629263474.9,133716428.1,0.9,23,23
banka,23521736572.1,-2414540218.2,-10.3,1,7
bist30,101496598271.8,-3706262930.0,-3.7,6,19
harz,43954877113.2,-1104068296.9,-2.5,49,46
bist500,166907760411.6,-2542279505.5,-1.5,170,223
enerji,13467684098.1,67877797.8,0.5,15,17
bist100,139768652126.4,-3697934660.7,-2.6,37,54
fonlar,1318383630.9,125464377.5,9.5,4,6
fin_sigorta,2047401155.0,-53593609.6,-2.6,7,4
cim_ins,4414515904.4,114495030.6,2.6,8,15
bist_100_disi,53881224251.1,136541216.9,0.3,145,178
