tekno,6567973053.2,209815920.5,3.2,18,18
gyo,18205860537.8,54294956.0,0.3,24,22
banka,26350157509.8,2482256237.9,9.4,7,1
bist30,58805830668.7,2159736175.8,3.7,14,11
harz,17242466033.7,801684146.0,4.6,35,59
bist500,101418650916.9,-197146977.5,-0.2,181,211
enerji,3392269762.1,-154511616.8,-4.6,10,22
bist100,85837418739.1,1126679657.8,1.3,37,54
fonlar,530797637.7,188397973.2,35.5,1,6
fin_sigorta,2244312426.3,-151216416.1,-6.7,7,4
cim_ins,2827792524.9,-191592543.7,-6.8,10,12
bist_100_disi,27717029168.3,-379304031.9,-1.4,150,171
