tekno,11701734519.4,298776367.8,2.6,15,21
gyo,8053298673.2,14953487.8,0.2,20,26
banka,14801405499.9,1386140694.3,9.4,7,1
bist30,43758555826.4,152859178.2,0.3,13,13
harz,14329072284.3,-2758320.3,-0.0,41,54
bist500,72091624545.9,476248607.1,0.7,190,208
enerji,3280129393.1,148818253.9,4.5,17,15
bist100,59710077969.7,-342631423.1,-0.6,36,56
fonlar,754682190.9,-12867473.6,-1.7,5,5
fin_sigorta,1061392251.1,100978920.2,9.5,5,6
cim_ins,2816848984.2,-343688214.0,-12.2,10,13
bist_100_disi,25549307418.4,579955427.9,2.3,161,166
