hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,271513531,-41582651.0,-15.0,-11.66
asels,7768218686,-339233024.0,-4.0,-9.53
reedr,488945977,1303915.0,0.0,0.03
miatk,867875756,59539738.0,7.000000000000001,3.03
sdttr,342904851,-54149323.0,-16.0,-35.75
ingrm,37394156,-6073712.0,-16.0,-77.02
atatp,163398882,6249337.0,4.0,6.33
alctl,33531520,1927262.0,6.0,7.05
karel,270586075,-47009830.0,-17.0,-1.67
aztek,263062168,-10122040.0,-4.0,-2.2
httbt,35551397,-8788487.0,-25.0,-12.39
logo,63113527,-5589148.0,-9.0,-15.65
ardyz,57262971,-9323576.0,-16.0,-4.44
indes,53658616,9527638.0,18.0,1.49
mobtl,165853041,20138638.0,12.0,0.92
penta,54471838,-10110318.0,-19.0,-3.13
netas,61210383,9011046.0,15.0,11.7
arena,35362269,1626984.0,5.0,1.5
escom,47388222,-5220148.0,-11.0,-0.35
papil,127516934,-20267578.0,-16.0,-2.83
forte,93583945,-6744853.0,-7.000000000000001,-5.54
link,684973370,-79635422.0,-12.0,-55.29
vbtyz,213464935,-53126215.0,-25.0,-5.0
fonet,51155302,1673145.0,3.0,0.54
mtrks,50238454,-5210214.0,-10.0,-3.01
edata,45280668,3568088.0,8.0,0.4
kfein,29145471,-1208665.0,-4.0,-0.42
pkart,17610957,-531182.0,-3.0,-2.62
obase,15967351,-4447209.0,-28.000000000000004,-10.71
kront,27437630,-3593164.0,-13.0,-2.41
smart,34470530,-4194659.0,-12.0,-3.31
dgate,26789855,-2852718.0,-11.0,-8.05
despc,68380135,5137604.0,8.0,4.98
manas,73397814,-5092678.0,-7.000000000000001,-0.55
odine,153869949,-23623744.0,-15.0,-22.81
patek,578177206,-37084163.0,-6.0,-2.14
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,130028949,-10426398.0,-8.0,-6.12
ekgyo,2855932912,-248631379.0,-9.0,-1.74
zrgyo,27008567,-2922566.0,-11.0,-2.52
srvgy,131865111,-17353581.0,-13.0,-0.45
rygyo,71771746,-1119637.0,-2.0,-0.32
isgyo,70325899,-7546027.0,-11.0,-2.11
basgz,21353644,59391.0,0.0,0.1
aksgy,81874759,21558542.0,26.0,1.97
ozkgy,38198576,767879.0,2.0,0.27
dggyo,5111151,-827116.0,-16.0,-5.47
psgyo,761030550,-91596890.0,-12.0,-0.43
yggyo,22301412,5025312.0,23.0,27.43
akmgy,7477741,-395489.0,-5.0,-13.06
asgyo,95977031,-7251813.0,-8.0,-1.07
hlgyo,150151586,-6546871.0,-4.0,-0.17
adgyo,54785047,-5433223.0,-10.0,-5.4
akfgy,194218741,33952487.0,17.0,0.47
tsgyo,202585895,9586557.0,5.0,0.41
surgy,120737141,-4244239.0,-4.0,-1.63
klgyo,56777895,-9615227.0,-17.0,-1.05
algyo,25850985,-544123.0,-2.0,-0.46
kzbgy,318182889,-42193418.0,-13.0,-2.16
sngyo,83388664,-4235653.0,-5.0,-0.24
vkgyo,97893272,-14333153.0,-15.0,-0.37
pekgy,6489528944,294653037.0,5.0,0.37
