hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,239348439,-3977432.0,-2.0,-0.24
asels,7486838168,-218984374.0,-3.0,-9.94
reedr,692799814,-27358899.0,-4.0,-0.31
miatk,319400813,-27272608.0,-9.0,-3.2
sdttr,209510098,16511635.0,8.0,16.97
ingrm,10893053,-800433.0,-7.000000000000001,-27.83
atatp,323236543,49903869.0,15.0,23.35
alctl,77637796,-4138854.0,-5.0,-7.22
karel,45795452,2989928.0,7.000000000000001,0.56
aztek,12183539,-747500.0,-6.0,-0.24
httbt,36998205,-850895.0,-2.0,-0.87
logo,66047812,-1845475.0,-3.0,-3.74
ardyz,88851057,-5774477.0,-6.0,-2.67
indes,138985036,18295981.0,13.0,1.18
mobtl,134551430,1918201.0,1.0,0.15
penta,17439885,-1602056.0,-9.0,-1.2
netas,14011850,298461.0,2.0,1.19
arena,142236823,8025218.0,6.0,1.52
escom,161815545,-8518459.0,-5.0,-0.26
papil,220967997,12052776.0,5.0,0.85
forte,553730838,-3103757.0,-1.0,-0.65
link,197567644,-11625577.0,-6.0,-0.32
vbtyz,30652127,2427083.0,8.0,1.62
fonet,497820338,-22701336.0,-5.0,-0.25
mtrks,17480566,-731661.0,-4.0,-0.89
edata,368317022,-19624812.0,-5.0,-0.79
kfein,23584818,-1337045.0,-6.0,-0.47
pkart,34647076,-5240088.0,-15.0,-11.75
obase,11798399,-1276568.0,-11.0,-3.63
kront,65236840,4390913.0,7.000000000000001,1.39
smart,128974731,-8092393.0,-6.0,-2.06
dgate,30916468,-404796.0,-1.0,-1.06
despc,11211631,-2925409.0,-26.0,-9.93
manas,561642384,-106764406.0,-19.0,-4.51
odine,727162700,20566878.0,3.0,23.01
patek,589479938,22902138.0,4.0,0.73
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,78841789,-2781616.0,-4.0,-3.04
ekgyo,1600642254,-101211437.0,-6.0,-1.27
zrgyo,36994889,365610.0,1.0,0.22
srvgy,58577829,1263146.0,2.0,0.07
rygyo,179186558,-23121193.0,-13.0,-4.53
isgyo,16444188,-985271.0,-6.0,-1.23
basgz,14436153,3681549.0,26.0,12.8
aksgy,34870790,1537106.0,4.0,0.39
ozkgy,141703628,37775777.0,27.0,3.69
dggyo,1932112,-857308.0,-44.0,-12.47
psgyo,1347280286,294723814.0,22.0,0.61
yggyo,100535139,-1156124.0,-1.0,-2.36
akmgy,19901445,-2865967.0,-14.000000000000002,-40.35
asgyo,34917653,-6975196.0,-20.0,-2.15
hlgyo,198722963,-15918461.0,-8.0,-0.39
adgyo,62974667,10296947.0,16.0,9.48
akfgy,49869456,2049423.0,4.0,0.12
tsgyo,13378326,3461192.0,26.0,1.73
surgy,126568086,4731208.0,4.0,2.13
klgyo,102429051,5631328.0,5.0,0.29
algyo,242825246,51163307.0,21.0,1.08
kzbgy,146538713,16817724.0,11.0,0.39
sngyo,188487206,579773.0,0.0,0.01
vkgyo,36638813,-2498869.0,-7.000000000000001,-0.18
pekgy,4751814472,496545274.0,10.0,1.56
