tekno,14598495594.6,-1536629287.1,-10.5,12,24
gyo,14629551303.8,-231309825.3,-1.6,24,22
banka,23491091374.9,3735528650.8,15.9,7,0
bist30,59615175278.6,427776354.0,0.7,20,6
harz,15166644674.6,61948878.1,0.4,39,56
bist500,109315578345.8,1004624743.8,0.9,206,192
enerji,3670770117.9,165900914.0,4.5,21,11
bist100,82827785795.9,504819965.7,0.6,63,29
fonlar,2387719302.4,535438687.9,22.4,7,4
fin_sigorta,1545517663.6,197956141.0,12.8,5,6
cim_ins,3467064474.0,-93626991.1,-2.7,6,17
bist_100_disi,41803851824.0,114187838.3,0.3,156,171
