hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,545123563,-16053131.0,-3.0,-2.55
asels,3555450759,12049299.0,0.0,0.4
reedr,290007491,-35400966.0,-12.0,-1.48
miatk,797687389,-60151108.0,-8.0,-3.28
sdttr,71752563,140811.0,0.0,0.38
ingrm,27330096,1093029.0,4.0,16.47
atatp,48639981,-7547432.0,-16.0,-13.15
alctl,44933740,-2117002.0,-5.0,-4.83
karel,60155412,-4628647.0,-8.0,-0.69
aztek,47037225,-7679215.0,-16.0,-6.82
httbt,54986520,4691183.0,9.0,4.15
logo,82871307,-16104012.0,-19.0,-23.31
ardyz,59342724,-5544612.0,-9.0,-2.52
indes,37074757,7995812.0,22.0,1.53
mobtl,15234064,-208238.0,-1.0,-0.05
penta,28997961,-352002.0,-1.0,-0.17
netas,28565339,-2316009.0,-8.0,-4.33
arena,93958472,2089778.0,2.0,0.95
escom,20566183,608024.0,3.0,0.07
papil,470757610,8191461.0,2.0,0.65
forte,49425457,-3743512.0,-8.0,-5.9
link,130584980,7566136.0,6.0,32.04
vbtyz,18135317,559863.0,3.0,0.59
fonet,147993164,1296840.0,1.0,0.13
mtrks,28999161,1699299.0,6.0,1.46
edata,64560138,-2126017.0,-3.0,-0.14
kfein,109329774,-9660011.0,-9.0,-10.45
pkart,15304194,1047275.0,7.000000000000001,4.11
obase,23117379,1984966.0,9.0,2.7
kront,12748230,-1012200.0,-8.0,-1.3
smart,24526559,-812984.0,-3.0,-0.9
dgate,19105207,-1194050.0,-6.0,-3.22
despc,18689460,-5024561.0,-27.0,-12.0
manas,71166606,-10050617.0,-14.000000000000002,-1.56
odine,158640169,-2029845.0,-1.0,-1.56
patek,546467029,-75126895.0,-14.000000000000002,-10.08
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,58690380,-4210454.0,-7.000000000000001,-4.35
ekgyo,2888639900,63725546.0,2.0,0.29
zrgyo,95281582,-12623097.0,-13.0,-2.74
srvgy,121826010,10408309.0,9.0,0.28
rygyo,102326670,-12022156.0,-12.0,-1.68
isgyo,49723635,-5718309.0,-12.0,-1.81
basgz,13460272,-2777241.0,-21.0,-5.66
aksgy,29494774,-4829385.0,-16.0,-1.12
ozkgy,41100949,-13918940.0,-34.0,-3.86
dggyo,8282312,-1085937.0,-13.0,-4.59
psgyo,226584771,-22874273.0,-10.0,-0.18
yggyo,29655238,6437995.0,22.0,17.76
akmgy,13538246,-2066635.0,-15.0,-35.96
asgyo,20628718,-1166326.0,-6.0,-0.61
hlgyo,276011949,-49604747.0,-18.0,-0.48
adgyo,41453553,-789217.0,-2.0,-0.6
akfgy,33048498,-600641.0,-2.0,-0.04
tsgyo,107429852,-18135117.0,-17.0,-1.26
surgy,91167373,1009634.0,1.0,0.47
klgyo,54181166,-17506125.0,-32.0,-1.54
algyo,22478721,2501234.0,11.0,2.06
kzbgy,149703743,-17997565.0,-12.0,-0.89
sngyo,109661470,-4188800.0,-4.0,-0.14
vkgyo,100850763,1524513.0,2.0,0.03
pekgy,213242213,26664363.0,13.0,0.19
fzlgy,87226623,20523094.0,24.0,8.17
begyo,478844624,35459270.0,7.000000000000001,1.18
segyo,45802271,678951.0,1.0,0.08
pehol,555551025,35055605.0,6.0,1.03
nugyo,17459914,-774396.0,-4.0,-0.3
agyo,4969555,-561777.0,-11.0,-0.72
dzgyo,91139075,-18217336.0,-20.0,-1.48
msgyo,11201418,-386396.0,-3.0,-0.14
mrgyo,86982329,756605.0,1.0,0.01
krgyo,84960322,-1830610.0,-2.0,-0.25
ozgyo,19199732,1202851.0,6.0,0.3
kgyo,54680303,7722288.0,14.000000000000002,0.44
ygyo,466638015,629246.0,0.0,0.01
avgyo,29604878,7067452.0,24.0,2.37
tdgyo,29903047,-6457778.0,-22.0,-3.25
atagy,5252014,173938.0,3.0,0.35
idgyo,9677249,998771.0,10.0,0.26
mhrgy,34830497,2583316.0,7.000000000000001,0.37
avpgy,103376276,-19705496.0,-19.0,-10.79
vrgyo,80541759,1574756.0,2.0,0.05
kzgyo,24748477,-2190707.0,-9.0,-1.85
eygyo,51990074,9482923.0,18.0,0.43
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2739883440,-260004138.0,-9.0,-10.58
isctr,4091289531,-8107687.0,-0.0,-0.02
halkb,1196046976,-24813964.0,-2.0,-0.41
vakbn,376532915,7122096.0,2.0,0.44
akbnk,5714651467,-653132564.0,-11.0,-5.96
skbnk,339263713,17545469.0,5.0,0.26
albrk,117193011,-28020935.0,-24.0,-1.45
ykbnk,7641243397,-1931267321.0,-25.0,-6.09
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,1641157893,-73920629.0,-5.0,-4.74
arclk,203153492,16326592.0,8.0,10.63
asels,3555450759,12049299.0,0.0,0.4
astor,841861459,-88088225.0,-10.0,-11.21
bimas,2821895287,-145658072.0,-5.0,-22.76
ekgyo,2888639900,63725546.0,2.0,0.29
enkai,1208277079,-243220855.0,-20.0,-12.21
eregl,3286583106,-570043315.0,-17.0,-3.8
froto,1132328392,-7860623.0,-1.0,-7.35
gubrf,799528937,8169210.0,1.0,2.73
hekts,244911870,-14282513.0,-6.0,-0.19
kchol,3206933766,36363384.0,1.0,1.84
kozal,3999208070,830547041.0,21.0,5.98
kozaa,851043275,46239138.0,5.0,4.63
krdmd,1667596587,-250343429.0,-15.0,-4.12
odas,163591669,-9785049.0,-6.0,-0.29
petkm,551913122,-43397620.0,-8.0,-1.29
pgsus,2215835591,356616452.0,16.0,40.66
sahol,2070695786,9606048.0,0.0,0.37
sasa,1378425774,-67351330.0,-5.0,-0.17
sise,796858446,13141578.0,2.0,0.6
tavhl,974064833,72693808.0,7.000000000000001,17.78
tcell,3592426814,-271633736.0,-8.0,-6.8
thyao,7211889122,54112370.0,1.0,2.29
toaso,1100554970,412749.0,0.0,0.06
tuprs,1431551964,-25257344.0,-2.0,-2.38
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,89497779,3722355.0,4.0,0.68
a1cap,48758347,5485928.0,11.0,0.55
adgyo,41453553,-789217.0,-2.0,-0.6
agrot,255588154,3307329.0,1.0,0.11
ahgaz,77557369,-8391189.0,-11.0,-2.23
akfye,25332900,2285881.0,9.0,1.45
alfas,89200037,-4702104.0,-5.0,-2.64
asgyo,20628718,-1166326.0,-6.0,-0.61
atakp,19841279,-4520863.0,-23.0,-8.48
astor,841861459,-88088225.0,-10.0,-11.21
aztek,47037225,-7679215.0,-16.0,-6.82
barma,15732657,438384.0,3.0,0.48
begyo,478844624,35459270.0,7.000000000000001,1.18
bieny,59390816,-2188784.0,-4.0,-1.25
bigch,44128128,2476725.0,6.0,1.55
binho,111254290,-13233547.0,-12.0,-27.7
bmstl,117714841,3361180.0,3.0,1.3
borls,76467267,1715214.0,2.0,2.05
brkvy,48910055,-6014556.0,-12.0,-6.93
bvsan,231943262,26311541.0,11.0,11.93
bydnr,14204655,-1035591.0,-7.000000000000001,-1.49
cates,19326043,-387976.0,-2.0,-0.57
conse,23061342,-440324.0,-2.0,-0.05
cvkmd,227896106,-21725890.0,-10.0,-0.96
cwene,55540845,-5595423.0,-10.0,-1.67
dapgm,111542104,-22798408.0,-20.0,-1.57
dmrgd,41969556,5302739.0,13.0,1.81
dofer,29324220,877821.0,3.0,0.78
ebebk,23993415,-1446269.0,-6.0,-2.94
ekos,27869066,-3553361.0,-13.0,-2.43
eksun,14204320,-1977988.0,-14.000000000000002,-0.74
enery,165597111,4014580.0,2.0,0.08
ensri,63337754,15126081.0,24.0,4.44
eupwr,129742567,-4428525.0,-3.0,-0.98
euren,142951881,-351877.0,-0.0,-0.01
eygyo,51990074,9482923.0,18.0,0.43
forte,49425457,-3743512.0,-8.0,-5.9
fzlgy,87226623,20523094.0,24.0,8.17
gipta,100994960,-4902087.0,-5.0,-2.94
goknr,304862515,24591767.0,8.0,1.95
grsel,485800050,126069657.0,26.0,68.2
gznmi,59630276,2475796.0,4.0,4.41
hatsn,25030494,-6990736.0,-28.000000000000004,-10.73
hktm,145531409,-3922051.0,-3.0,-0.34
httbt,54986520,4691183.0,9.0,4.15
imasm,35187687,-1391403.0,-4.0,-0.1
inves,48752885,-5150073.0,-11.0,-22.83
izenr,66801859,-654049.0,-1.0,-0.05
kayse,19314116,-567751.0,-3.0,-0.52
kcaer,152091921,-30926010.0,-20.0,-2.54
klrho,22261626,3107210.0,14.000000000000002,3.35
klser,29210570,-2686581.0,-9.0,-2.74
klsyn,35979470,3257639.0,9.0,0.51
kmpur,25154830,-1949480.0,-8.0,-1.33
kopol,51162781,-3720943.0,-7.000000000000001,-0.37
krpls,7095916,-277612.0,-4.0,-0.26
ktlev,432195550,-37753545.0,-9.0,-6.21
kzgyo,24748477,-2190707.0,-9.0,-1.85
lider,89060778,-7695052.0,-9.0,-15.97
macko,41546831,-493313.0,-1.0,-1.41
makim,19899457,-3711175.0,-19.0,-3.18
marbl,47608326,783045.0,2.0,0.19
mekag,66761870,-7959659.0,-12.0,-5.14
mhrgy,34830497,2583316.0,7.000000000000001,0.37
obase,23117379,1984966.0,9.0,2.7
ofsym,14297057,-1696895.0,-12.0,-4.62
oncsm,20965560,-3290990.0,-16.0,-14.5
ozsub,18662052,84101.0,0.0,0.15
paseu,192143944,-3336356.0,-2.0,-0.68
pcilt,27031201,-2574959.0,-10.0,-1.14
pltur,110138294,12863268.0,12.0,3.21
pnlsn,18870295,558994.0,3.0,1.16
prdgs,14355402,-1534246.0,-11.0,-0.52
psgyo,226584771,-22874273.0,-10.0,-0.18
reedr,290007491,-35400966.0,-12.0,-1.48
rnpol,9952761,1126060.0,11.0,2.84
rubns,22378750,-1538502.0,-7.000000000000001,-1.56
sdttr,71752563,140811.0,0.0,0.38
segyo,45802271,678951.0,1.0,0.08
skymd,25461638,-2261553.0,-9.0,-1.54
smrtg,49230920,-5243101.0,-11.0,-3.42
snica,22156239,-466558.0,-2.0,-0.08
soke,19444940,583013.0,3.0,0.33
suntk,123636415,-1586132.0,-1.0,-0.46
suwen,33580186,432897.0,1.0,0.27
tabgd,123480115,2565136.0,2.0,3.46
tarkm,43133584,-6492748.0,-15.0,-51.28
taten,68803360,8289279.0,12.0,4.36
tera,183299934,8360451.0,5.0,2.37
tnztp,21339486,-5902214.0,-28.000000000000004,-9.83
vrgyo,80541759,1574756.0,2.0,0.05
yylgd,26088697,-623321.0,-2.0,-0.22
patek,546467029,-75126895.0,-14.000000000000002,-10.08
OBAMS,100367465,5820521.0,6.0,2.73
LMKDC,79663984,3698089.0,5.0,1.45
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,8424469,3654759.0,43.0,0.78
tatgd,13012722,148422.0,1.0,0.14
odas,163591669,-9785049.0,-6.0,-0.29
cwene,55540845,-5595423.0,-10.0,-1.67
uluun,30507437,-6159269.0,-20.0,-1.19
AYDEM,27509643,-4109910.0,-15.0,-2.82
conse,23061342,-440324.0,-2.0,-0.05
ASELS,3555450759,12049299.0,0.0,0.4
TUPRS,1431551964,-25257344.0,-2.0,-2.38
KCHOL,3206933766,36363384.0,1.0,1.84
ARCLK,203153492,16326592.0,8.0,10.63
EREGL,3286583106,-570043315.0,-17.0,-3.8
KRDMD,1667596587,-250343429.0,-15.0,-4.12
SAHOL,2070695786,9606048.0,0.0,0.37
SASA,1378425774,-67351330.0,-5.0,-0.17
ENJSA,212052407,7590549.0,4.0,2.08
AKSA,136339048,-23606505.0,-17.0,-1.91
HEKTS,244911870,-14282513.0,-6.0,-0.19
TKFEN,3893526484,-32292597.0,-1.0,-1.1
SISE,796858446,13141578.0,2.0,0.6
EKGYO,2888639900,63725546.0,2.0,0.29
SOKE,19444940,583013.0,3.0,0.33
KLKIM,113402673,-21660193.0,-19.0,-6.26
MEPET,5373158,297023.0,6.0,0.48
BJKAS,59121425,1480341.0,3.0,0.09
TUREX,593484355,-58221304.0,-10.0,-2.75
ALGYO,22478721,2501234.0,11.0,2.06
GMSTR,851993666,-217490525.0,-26.0,-62.21
KUYAS,360207040,-1747382.0,-0.0,-0.18
ISGYO,49723635,-5718309.0,-12.0,-1.81
SELEC,92896345,-19636765.0,-21.0,-13.36
KRONT,12748230,-1012200.0,-8.0,-1.3
USDTR,145251600,23527264.0,16.0,575.24
ISFIN,148141804,22161022.0,15.0,2.02
BAGFS,23104193,202987.0,1.0,0.18
SARKY,20273001,-3536047.0,-17.0,-3.39
ASTOR,841861459,-88088225.0,-10.0,-11.21
BTCIM,107490936,1317998.0,1.0,0.05
LKMNH,24559252,-344879.0,-1.0,-0.26
ERBOS,19398652,3153599.0,16.0,27.12
RAYSG,494630432,69108548.0,14.000000000000002,37.66
DMSAS,19785677,-1507943.0,-8.0,-0.55
KZBGY,149703743,-17997565.0,-12.0,-0.89
YATAS,35605967,3229933.0,9.0,2.34
DOCO,274299298,-42101370.0,-15.0,-891.69
ESCOM,20566183,608024.0,3.0,0.07
OZSUB,18662052,84101.0,0.0,0.15
KLMSN,24053800,2128562.0,9.0,2.04
SUMAS,122606863,0.0,0.0,0.0
KARTN,25283905,-5669390.0,-22.0,-19.1
IPEKE,743917455,36709733.0,5.0,3.07
DOBUR,59038069,358445.0,1.0,1.28
SAFKR,39386464,10552910.0,27.0,19.43
HTTBT,54986520,4691183.0,9.0,4.15
SONME,31082034,2279335.0,7.000000000000001,7.69
FROTO,1132328392,-7860623.0,-1.0,-7.35
EMKEL,138556046,-6733162.0,-5.0,-1.01
RYGYO,102326670,-12022156.0,-12.0,-1.68
LOGO,82871307,-16104012.0,-19.0,-23.31
KOZAL,3999208070,830547041.0,21.0,5.98
ALCTL,44933740,-2117002.0,-5.0,-4.83
DIRIT,223281197,0.0,0.0,0.0
EUHOL,1142499420,0.0,0.0,0.0
MIATK,797687389,-60151108.0,-8.0,-3.28
OSTIM,84511035,7909861.0,9.0,0.33
GSDDE,15563656,-1285757.0,-8.0,-0.65
AVTUR,6694984,400789.0,6.0,0.63
ORGE,116409149,4458434.0,4.0,3.48
QUAGR,189028495,2399848.0,1.0,0.06
TEZOL,89497779,3722355.0,4.0,0.68
KTSKR,24856560,-4190643.0,-17.0,-10.96
AGESA,54984888,8758157.0,16.0,20.72
TTRAK,346726047,7960754.0,2.0,18.11
BIOEN,72957241,224423.0,0.0,0.06
MTRYO,4877477,694624.0,14.000000000000002,0.92
KLGYO,54181166,-17506125.0,-32.0,-1.54
JANTS,49943229,-10087912.0,-20.0,-4.61
ANSGR,193930527,-10021349.0,-5.0,-4.85
EGSER,15384679,1272013.0,8.0,0.27
BRKO,535435009,0.0,0.0,0.0
MAALT,45220200,-12866102.0,-28.000000000000004,-215.05
SAMAT,37776224,-3760845.0,-10.0,-1.74
KNFRT,17101408,-1461721.0,-9.0,-0.9
Z30KP,316972593,-38064160.0,-12.0,-17.49
BRMEN,86924239,0.0,0.0,0.0
DENGE,14523292,2183996.0,15.0,0.42
GEREL,37921393,-2878599.0,-8.0,-0.65
ETYAT,7121834,1839304.0,26.0,2.61
cvkmd,227896106,-21725890.0,-10.0,-0.96
PGSUS,2215835591,356616452.0,16.0,40.66
PSGYO,226584771,-22874273.0,-10.0,-0.18
CEMAS,157966679,-4779.0,-0.0,-0.0
ADESE,76975365,6717227.0,9.0,0.16
SANKO,14102529,31233.0,0.0,0.04
ANHYT,107783020,-8101529.0,-8.0,-6.68
PNLSN,18870295,558994.0,3.0,1.16
GENIL,53840954,-4373121.0,-8.0,-11.87
ZOREN,148600983,-19810645.0,-13.0,-0.46
CMENT,229140764,0.0,0.0,0.0
BOSSA,23593315,4510949.0,19.0,1.29
SRVGY,121826010,10408309.0,9.0,0.28
VANGD,7654758,-536953.0,-7.000000000000001,-1.58
PRKAB,19831852,-956363.0,-5.0,-1.28
ARASE,25619489,-1269837.0,-5.0,-1.96
PRKME,14499357,-2007830.0,-14.000000000000002,-2.46
KFEIN,109329774,-9660011.0,-9.0,-10.45
AGYO,4969555,-561777.0,-11.0,-0.72
KRDMB,36372086,-10614418.0,-28.999999999999996,-6.78
GRSEL,485800050,126069657.0,26.0,68.2
FONET,147993164,1296840.0,1.0,0.13
HATEK,40505694,-8610368.0,-21.0,-5.54
ZPLIB,1911848105,301240754.0,16.0,22.64
ORMA,172996225,0.0,0.0,0.0
DGATE,19105207,-1194050.0,-6.0,-3.22
VERTU,13785631,-1081017.0,-8.0,-2.49
IDGYO,9677249,998771.0,10.0,0.26
CCOLA,188713606,-10944184.0,-6.0,-3.06
TRCAS,44906214,851635.0,2.0,0.61
BNTAS,25042257,-2013709.0,-8.0,-0.46
DESPC,18689460,-5024561.0,-27.0,-12.0
KONYA,71263125,-8472285.0,-12.0,-662.16
BAYRK,47723113,2167478.0,5.0,0.81
INFO,14063385,-788530.0,-6.0,-0.12
SAYAS,16964468,-1044382.0,-6.0,-1.86
MTRKS,28999161,1699299.0,6.0,1.46
GLYHO,162809516,-8998528.0,-6.0,-0.41
FLAP,7695491,-1936672.0,-25.0,-1.84
ODAS,163591669,-9785049.0,-6.0,-0.29
BRLSM,201677463,-20750988.0,-10.0,-1.75
GLRYH,80399984,8684412.0,11.0,0.31
PSDTC,11760423,-1947430.0,-17.0,-11.75
ATAGY,5252014,173938.0,3.0,0.35
Z30EA,22405362,-423840.0,-2.0,-2.43
EGGUB,38722101,-777519.0,-2.0,-1.26
ERCB,25410297,-1005708.0,-4.0,-3.3
AKSGY,29494774,-4829385.0,-16.0,-1.12
EGEEN,143415132,-17285738.0,-12.0,-1132.15
OYAYO,24312011,-70798.0,-0.0,-0.08
ECZYT,40330484,-1372288.0,-3.0,-6.15
SEKFK,12024496,-2135537.0,-18.0,-1.31
DAGI,82644286,241076.0,0.0,0.02
KERVN,138432301,0.0,0.0,0.0
SKTAS,148892240,-8678471.0,-6.0,-0.31
DURDO,28892836,-2320282.0,-8.0,-0.29
INDES,37074757,7995812.0,22.0,1.53
YGYO,466638015,629246.0,0.0,0.01
NATEN,170458849,6774413.0,4.0,1.76
SMART,24526559,-812984.0,-3.0,-0.9
KIMMR,24215601,-2020960.0,-8.0,-0.71
TUKAS,58521743,4207462.0,7.000000000000001,0.15
ENSRI,63337754,15126081.0,24.0,4.44
PAMEL,17058460,-1222622.0,-7.000000000000001,-5.86
ZPX30,496948374,42250201.0,9.0,11.64
VAKFN,245425246,37691750.0,15.0,0.37
POLHO,301116959,10643261.0,4.0,0.56
EMNIS,243309302,0.0,0.0,0.0
BERA,106101280,6963585.0,7.000000000000001,1.08
DYOBY,1266046067,-164566849.0,-13.0,-2.29
TRILC,188170321,-33241065.0,-18.0,-4.12
ECILC,76825071,-35810.0,-0.0,-0.02
KARSN,199326492,1366638.0,1.0,0.08
LINK,130584980,7566136.0,6.0,32.04
