hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1246218402,84807809.0,7.000000000000001,1.15
asels,25511020394,3464999742.0,14.000000000000002,41.65
reedr,178782520,-15734667.0,-9.0,-0.62
miatk,1123904823,-12592601.0,-1.0,-0.46
sdttr,764840999,-82673244.0,-11.0,-23.05
ingrm,49922084,11627762.0,23.0,102.39
atatp,576615676,-61614846.0,-11.0,-19.48
alctl,122227646,-41430948.0,-34.0,-47.83
karel,142541123,-12862595.0,-9.0,-0.93
aztek,118086544,-11256172.0,-10.0,-0.47
httbt,60577882,-6890256.0,-11.0,-5.37
logo,465191899,-34236512.0,-7.000000000000001,-11.92
ardyz,393333643,53120005.0,14.000000000000002,6.29
indes,84653746,-18466689.0,-22.0,-1.93
mobtl,83201483,-11391851.0,-14.000000000000002,-1.52
penta,230557429,-45903897.0,-20.0,-3.16
netas,49446662,-2806538.0,-6.0,-3.65
arena,53098231,-2547698.0,-5.0,-1.38
escom,128483505,996304.0,1.0,0.03
papil,705454155,146925183.0,21.0,4.2
forte,485629413,54292395.0,11.0,10.56
link,179950956,-26814307.0,-15.0,-35.9
vbtyz,86938896,-5201956.0,-6.0,-1.34
fonet,124075739,-6277893.0,-5.0,-0.17
mtrks,55127191,-8009196.0,-15.0,-3.5
edata,116011701,-7728952.0,-7.000000000000001,-0.7
kfein,106435077,-4989074.0,-5.0,-0.49
pkart,129165916,-36231863.0,-28.000000000000004,-22.82
obase,33168273,-1462297.0,-4.0,-1.83
kront,41515756,-5318526.0,-13.0,-2.1
smart,423787291,-75265891.0,-18.0,-5.23
dgate,26352086,-2601464.0,-10.0,-7.09
despc,23369052,591107.0,3.0,1.3
manas,593172204,-44893678.0,-8.0,-0.84
odine,521381525,96119323.0,18.0,84.83
patek,399648115,-67843864.0,-17.0,-3.43
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,97819922,-8353013.0,-9.0,-7.44
ekgyo,6135764551,149298869.0,2.0,0.64
zrgyo,37357055,3481303.0,9.0,2.18
srvgy,331268770,-9619041.0,-3.0,-0.11
rygyo,79955647,6462686.0,8.0,2.45
isgyo,158447852,14297474.0,9.0,2.01
basgz,115903045,16955611.0,15.0,7.46
aksgy,26666809,-1597444.0,-6.0,-0.52
ozkgy,71129028,4126788.0,6.0,0.94
dggyo,5605247,-1595710.0,-28.000000000000004,-9.45
psgyo,474410299,-25633843.0,-5.0,-0.14
yggyo,44759705,-6667454.0,-15.0,-24.07
akmgy,5085715,-211178.0,-4.0,-9.34
asgyo,76662306,-10170441.0,-13.0,-1.61
hlgyo,315221508,-24515752.0,-8.0,-0.39
adgyo,134408502,21482007.0,16.0,9.8
akfgy,276871652,36490555.0,13.0,0.41
tsgyo,64291947,-13743144.0,-21.0,-1.74
surgy,1220181256,-63169299.0,-5.0,-3.72
klgyo,349336431,48996.0,0.0,0.0
algyo,211387879,-42215457.0,-20.0,-1.09
kzbgy,332259206,-42234752.0,-13.0,-0.52
sngyo,207657664,-11856377.0,-6.0,-0.29
