tekno,9962731144.0,418147295.2,4.2,14,22
gyo,16033456163.7,-89294576.9,-0.6,18,28
banka,29356052370.8,2583204659.6,8.8,5,2
harz,24485047547.8,-1123853717.8,-4.6,29,66
bist500,121572114762.1,-2696863153.7,-2.2,163,230
enerji,5780345790.2,-781474009.2,-13.5,11,21
bist100,96994557299.5,-4087544121.6,-4.2,33,59
bist30,65015459330.9,-2791632015.0,-4.3,14,12
fonlar,380697993.3,-20428600.6,-5.4,2,8
fin_sigorta,6875046427.7,1296041.7,0.0,5,6
cim_ins,4801854852.5,-105009441.8,-2.2,8,15
bist_100_disi,38334000723.6,-1164319295.2,-3.0,135,187
