tekno,11214016911.1,528686918.1,4.7,7,29
gyo,18473164924.2,-2358231467.2,-12.8,19,27
banka,21029333929.4,1614267112.8,7.7,6,2
bist30,66627192704.1,1262443880.9,1.9,13,13
harz,19173776171.8,389579313.2,2.0,34,61
bist500,134491013026.4,-1828213533.2,-1.4,174,222
enerji,6469393518.3,27491938.3,0.4,15,17
bist100,106345082401.3,-817309615.3,-0.8,40,52
fonlar,308649228.4,-1288298.7,-0.4,2,7
fin_sigorta,2527770717.8,302886560.4,12.0,8,3
cim_ins,2979287746.2,5042990.6,0.2,8,15
bist_100_disi,40802479351.4,-1272307481.5,-3.1,142,183
