tekno,27734664257.7,5200172220.5,18.7,18,16
gyo,13498902544.7,105378858.6,0.8,28,18
banka,48239365442.8,3583687683.3,7.4,7,0
bist30,159318902271.8,14460987205.8,9.1,18,5
harz,39982870580.7,-2214323512.5,-5.5,51,44
bist500,203973222249.1,9322422637.5,4.6,243,150
enerji,11731400769.7,122832603.2,1.0,16,16
bist100,205201435972.1,15767236453.1,7.7,64,25
fonlar,1619241395.9,-84657658.6,-5.2,7,4
fin_sigorta,2880354305.0,149284859.6,5.2,10,1
cim_ins,4785513383.6,306270286.8,6.4,18,5
bist_100_disi,51232065205.7,-444035709.3,-0.9,193,131
