hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,2345081698,517726159.0,22.0,21.12
asels,4940043205,-127456698.0,-3.0,-3.76
reedr,157948580,-16536393.0,-10.0,-0.94
miatk,211106272,-10190881.0,-5.0,-1.3
sdttr,1205149343,-5635711.0,-0.0,-1.06
ingrm,11093567,-4600954.0,-41.0,-138.84
atatp,37180783,5121031.0,14.000000000000002,10.29
alctl,27092555,-5166401.0,-19.0,-18.22
karel,17781836,-3058669.0,-17.0,-1.31
aztek,27064077,4292.0,0.0,0.01
httbt,10599396,-1080738.0,-10.0,-3.71
logo,84321536,1274710.0,2.0,2.06
ardyz,45584489,-9318304.0,-20.0,-5.0
indes,29789673,3939632.0,13.0,0.81
mobtl,68924201,4008237.0,6.0,0.38
penta,49434504,12715596.0,26.0,3.19
netas,10566789,-1103275.0,-10.0,-4.55
arena,36079997,-4426680.0,-12.0,-3.62
escom,80154876,-7156916.0,-9.0,-0.25
papil,885825161,17405156.0,2.0,0.66
forte,59108395,1771139.0,3.0,2.1
link,36836532,-1205894.0,-3.0,-18.1
vbtyz,32489078,6973119.0,21.0,4.28
fonet,222951854,9019735.0,4.0,0.6
mtrks,8253764,173650.0,2.0,0.36
edata,16053521,-1385296.0,-9.0,-0.34
kfein,22542285,-427440.0,-2.0,-1.65
pkart,15423545,928236.0,6.0,3.64
obase,8948664,-185320.0,-2.0,-0.57
kront,49932990,13781242.0,28.000000000000004,2.37
smart,34183138,2500086.0,7.000000000000001,1.6
dgate,18863221,-2407596.0,-13.0,-8.08
despc,5446130,-543763.0,-10.0,-4.41
manas,22919493,-3744172.0,-16.0,-0.82
odine,94415146,-23806357.0,-25.0,-17.69
patek,772544229,-69128195.0,-9.0,-1.79
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,70087326,10838460.0,15.0,9.44
ekgyo,2203002329,164835821.0,7.000000000000001,1.14
zrgyo,51434599,239028.0,0.0,0.11
srvgy,64190655,-2248943.0,-4.0,-0.09
rygyo,151574392,45781001.0,30.0,4.68
isgyo,61646699,9899197.0,16.0,2.51
basgz,33491311,-2606388.0,-8.0,-2.52
aksgy,10990263,-489469.0,-4.0,-0.28
ozkgy,37643516,-3290638.0,-9.0,-0.92
dggyo,3045383,-1037971.0,-34.0,-10.04
psgyo,356563084,-10012058.0,-3.0,-0.06
yggyo,8279048,2794977.0,34.0,27.57
akmgy,2342979,-638023.0,-27.0,-49.99
asgyo,53857641,3332818.0,6.0,0.64
hlgyo,173690745,18649531.0,11.0,0.3
adgyo,204393859,6875535.0,3.0,1.22
akfgy,127084653,-4434823.0,-3.0,-0.07
tsgyo,27801588,2397786.0,9.0,0.52
surgy,25023735,1616864.0,6.0,2.99
klgyo,101466685,18348569.0,18.0,0.96
algyo,24252327,-1867910.0,-8.0,-1.37
kzbgy,138784915,9692391.0,7.000000000000001,0.73
sngyo,87974015,-2728389.0,-3.0,-0.11
vkgyo,52764124,4176018.0,8.0,0.16
pekgy,2229635896,-165949197.0,-7.000000000000001,-0.15
fzlgy,84564225,-18556041.0,-22.0,-7.12
begyo,142597247,-43835283.0,-31.0,-3.15
segyo,16995190,553758.0,3.0,0.12
pehol,769175560,-15238118.0,-2.0,-0.3
nugyo,18549700,-1133336.0,-6.0,-0.44
agyo,2336455,505461.0,22.0,1.36
dzgyo,33361924,-4389091.0,-13.0,-0.69
msgyo,6486789,-685205.0,-11.0,-0.41
mrgyo,130762418,-926993.0,-1.0,-0.01
krgyo,228098546,1027821.0,0.0,0.04
ozgyo,52751427,-3090661.0,-6.0,-0.37
kgyo,33250539,-613073.0,-2.0,-0.06
ygyo,2793373,0.0,0.0,0.0
avgyo,3004086,-674060.0,-22.0,-1.9
tdgyo,31323276,10818110.0,35.0,5.19
atagy,1671002,-395324.0,-24.0,-2.53
idgyo,3392694,1487073.0,44.0,1.03
mhrgy,53560485,-8104590.0,-15.0,-0.78
avpgy,59145784,1948524.0,3.0,1.88
vrgyo,44981796,-4130747.0,-9.0,-0.22
kzgyo,15874939,-718500.0,-5.0,-0.89
eygyo,17599450,-3070421.0,-17.0,-0.38
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2220953382,130492920.0,6.0,6.77
isctr,3467811642,-29877623.0,-1.0,-0.1
halkb,562159312,103715660.0,18.0,3.89
vakbn,354896612,17471189.0,5.0,1.18
akbnk,3747972318,673470959.0,18.0,10.34
skbnk,295759371,26395520.0,9.0,0.47
albrk,101550080,12117113.0,12.0,0.8
ykbnk,4050302783,452354957.0,11.0,3.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,172375451,-11060988.0,-6.0,-4.87
