tekno,20486982353.3,7600670.4,0.0,25,11
gyo,6267156484.2,361381963.4,5.8,24,22
banka,40293377950.7,5296342535.3,13.1,4,2
bist30,92362848770.5,885915805.2,1.0,19,7
harz,27716612220.0,1107709982.1,4.0,46,48
bist500,127011906094.1,1020477737.3,0.8,228,181
enerji,8003451396.8,-652599242.2,-8.2,17,15
bist100,117919606148.6,1168853732.0,1.0,51,41
fonlar,147561256.7,14292287.4,9.7,2,6
fin_sigorta,1936407572.3,-188724682.2,-9.7,6,5
cim_ins,2548146549.4,-201880227.4,-7.9,12,11
bist_100_disi,30996156626.9,-642678778.3,-2.1,189,149
