hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,4513550950,-277249659.0,-6.0,-4.8
asels,6668717263,1067934200.0,16.0,29.54
reedr,999338103,310233463.0,31.0,3.14
miatk,540769774,-12114993.0,-2.0,-0.81
sdttr,209677405,5845440.0,3.0,4.98
ingrm,17563472,-33204.0,-0.0,-0.77
atatp,36576517,4936415.0,13.0,12.13
alctl,38820499,-2892865.0,-7.000000000000001,-8.89
karel,154826920,559827.0,0.0,0.03
aztek,74337793,-1286306.0,-2.0,-0.74
httbt,54006107,-2502352.0,-5.0,-2.07
logo,91715583,27739658.0,30.0,48.1
ardyz,49509275,-154779.0,-0.0,-0.1
indes,21350410,698315.0,3.0,0.25
mobtl,163105014,-9307658.0,-6.0,-0.45
penta,68267781,-7209129.0,-11.0,-1.67
netas,19436441,4903188.0,25.0,14.14
arena,278897236,35754059.0,13.0,5.04
escom,66342928,-1604703.0,-2.0,-0.09
papil,294349622,80788423.0,27.0,7.57
forte,96270585,13311564.0,14.000000000000002,10.92
link,49051972,2145258.0,4.0,25.65
vbtyz,30086841,951081.0,3.0,0.76
fonet,212215136,3903697.0,2.0,0.32
mtrks,45470373,-6477690.0,-14.000000000000002,-3.57
edata,320840982,-38178128.0,-12.0,-0.7
kfein,41357674,3445824.0,8.0,8.47
pkart,77743703,14073950.0,18.0,14.15
obase,35813369,-1473921.0,-4.0,-1.54
kront,39150056,3361828.0,9.0,1.1
smart,100849284,8569983.0,8.0,2.27
dgate,39430866,2564747.0,7.000000000000001,5.21
despc,36904897,-687431.0,-2.0,-0.97
manas,127013750,31028671.0,24.0,2.33
odine,831612032,74806407.0,9.0,10.97
patek,1232729194,205126435.0,17.0,4.25
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,82238855,24925170.0,30.0,21.95
ekgyo,2677476985,127331524.0,5.0,0.94
zrgyo,117343851,12654444.0,11.0,2.61
srvgy,234118525,22007430.0,9.0,0.3
rygyo,72434095,2802161.0,4.0,0.9
isgyo,85781709,235452.0,0.0,0.05
basgz,62122874,3119116.0,5.0,1.82
aksgy,47027122,5685174.0,12.0,0.84
ozkgy,34348522,6172223.0,18.0,2.41
dggyo,5044846,-656167.0,-13.0,-4.75
psgyo,1260181569,105502250.0,8.0,0.22
yggyo,3813524,287784.0,8.0,6.62
akmgy,6874955,-971072.0,-14.000000000000002,-29.75
asgyo,53361134,786287.0,1.0,0.18
hlgyo,188377613,2570426.0,1.0,0.05
adgyo,34910592,4921962.0,14.000000000000002,4.95
akfgy,90817066,-10144701.0,-11.0,-0.33
tsgyo,29263825,-132867.0,-0.0,-0.03
surgy,338415859,-73527417.0,-22.0,-12.16
klgyo,50839057,290253.0,1.0,0.03
algyo,108362809,-109172.0,-0.0,-0.02
kzbgy,369887349,-5405951.0,-1.0,-0.2
sngyo,71180373,13251282.0,19.0,0.82
vkgyo,147886210,20741621.0,14.000000000000002,0.39
pekgy,361367024,0.0,0.0,0.0
fzlgy,51173830,-2310298.0,-5.0,-1.53
begyo,239256994,-3127178.0,-1.0,-0.16
segyo,32094473,3494008.0,11.0,0.47
pehol,1336790171,152636416.0,11.0,2.0
nugyo,87725979,520305.0,1.0,0.07
agyo,5393260,-396983.0,-7.000000000000001,-0.54
dzgyo,43115837,2904162.0,7.000000000000001,0.48
msgyo,18377840,-542589.0,-3.0,-0.14
mrgyo,230711644,78008614.0,34.0,1.06
krgyo,338311936,17340129.0,5.0,0.18
ozgyo,93719906,14773187.0,16.0,1.32
kgyo,21553558,3590667.0,17.0,0.62
ygyo,8094488,0.0,0.0,0.0
