tekno,14904492015.1,-420658411.5,-2.8,9,27
gyo,10394167863.4,-694376072.0,-6.7,17,29
banka,28631708407.4,723308724.1,2.5,5,2
bist30,91938383191.8,759411619.6,0.8,13,12
harz,38019230345.0,-1408120680.7,-3.7,33,61
bist500,135524319241.7,-745668572.4,-0.6,154,236
enerji,6280262613.3,-78652963.3,-1.3,15,17
bist100,122375450050.8,-832370132.3,-0.7,37,53
fonlar,865363596.3,-61025043.6,-7.1,1,6
fin_sigorta,3181108904.3,-313051958.2,-9.8,6,5
cim_ins,2571999974.7,45808840.3,1.8,7,16
bist_100_disi,43480037556.9,478707103.6,1.1,121,199
