tekno,8422457035.6,286208467.1,3.4,13,23
gyo,11063672025.6,535745254.7,4.8,26,20
banka,24570458876.4,1270074228.5,5.2,7,1
bist30,50879031611.6,2124897303.0,4.2,16,10
harz,25843245456.2,470821762.1,1.8,40,55
bist500,94871406405.2,833041139.6,0.9,163,233
enerji,5004165381.2,40001606.4,0.8,12,20
bist100,75865096453.2,2502216994.0,3.3,49,43
fonlar,173619551.4,-14772522.6,-8.5,4,7
fin_sigorta,1838218143.7,40770999.3,2.2,7,4
cim_ins,4255005194.7,50005854.8,1.2,7,16
bist_100_disi,32379960092.2,-622451804.7,-1.9,124,201
