hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,373087652,-32724385.0,-9.0,-1.28
asels,8179726226,1473912129.0,18.0,59.38
reedr,429982145,-43104694.0,-10.0,-0.75
miatk,3205901628,75840960.0,2.0,1.04
sdttr,492406523,25333748.0,5.0,10.99
ingrm,14137400,2663458.0,19.0,72.9
atatp,108391273,-1363643.0,-1.0,-1.75
alctl,28821762,2793272.0,10.0,13.07
karel,63142047,-2505891.0,-4.0,-0.34
aztek,20452011,1127241.0,6.0,0.22
httbt,20639699,76780.0,0.0,0.14
logo,102168268,-9126356.0,-9.0,-12.01
ardyz,100895784,7689030.0,8.0,3.07
indes,176783412,5509470.0,3.0,0.29
mobtl,158533353,26541693.0,17.0,2.15
penta,31586446,-1558878.0,-5.0,-0.64
netas,61416790,10467369.0,17.0,10.26
arena,16414361,-188410.0,-1.0,-0.28
escom,811675928,-91671530.0,-11.0,-0.52
papil,220112946,591509.0,0.0,0.04
forte,370295317,44221646.0,12.0,12.92
link,136971352,-8531244.0,-6.0,-0.33
vbtyz,22196280,-5230753.0,-24.0,-4.64
fonet,427893103,-39935170.0,-9.0,-0.45
mtrks,12426407,-4367164.0,-35.0,-7.48
edata,187287009,10175118.0,5.0,0.94
kfein,23980342,-1156996.0,-5.0,-0.4
pkart,27829126,-757214.0,-3.0,-2.07
obase,8734701,607271.0,7.000000000000001,2.34
kront,70405480,240161.0,0.0,0.07
smart,146376033,-8005335.0,-5.0,-1.7
dgate,22220772,-4533165.0,-20.0,-14.98
despc,30454118,-3955767.0,-13.0,-5.04
manas,548352155,147845120.0,27.0,6.9
odine,675877264,-35654001.0,-5.0,-46.93
patek,300521925,-22312852.0,-7.000000000000001,-1.34
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,86570807,15114988.0,17.0,15.39
ekgyo,1602141242,96603186.0,6.0,1.17
zrgyo,26391386,-979131.0,-4.0,-0.8
srvgy,88227569,5548574.0,6.0,0.2
rygyo,53098202,10345349.0,19.0,5.83
isgyo,20821485,-2356445.0,-11.0,-2.26
basgz,33476318,-4121800.0,-12.0,-6.31
aksgy,23659967,4171527.0,18.0,1.57
ozkgy,55264682,7380584.0,13.0,1.63
dggyo,1148795,229859.0,20.0,5.51
psgyo,521603670,17481895.0,3.0,0.08
yggyo,83950341,-1367771.0,-2.0,-3.4
akmgy,35767356,-5186503.0,-15.0,-39.45
asgyo,24773727,5036843.0,20.0,2.14
hlgyo,247394000,22288288.0,9.0,0.43
adgyo,75124369,18996993.0,25.0,14.59
akfgy,77727709,10609663.0,14.000000000000002,0.38
tsgyo,13891309,273362.0,2.0,0.13
surgy,109315685,-17284842.0,-16.0,-8.73
klgyo,68520711,1654594.0,2.0,0.12
algyo,291811353,6299266.0,2.0,0.13
kzbgy,262667419,32394688.0,12.0,0.42
sngyo,101582005,12902761.0,13.0,0.45
vkgyo,41113136,1035512.0,3.0,0.07
pekgy,3328377536,-419395069.0,-13.0,-1.72
fzlgy,857095012,-31043102.0,-4.0,-0.57
begyo,195141242,15975563.0,8.0,0.38
segyo,60860038,-3704290.0,-6.0,-0.27
pehol,1251548168,-230923934.0,-18.0,-3.12
nugyo,9538769,-471261.0,-5.0,-0.45
agyo,5347131,201205.0,4.0,0.31
dzgyo,19837273,6452408.0,33.0,2.5
msgyo,108782400,-4348931.0,-4.0,-0.34
mrgyo,470940076,50764461.0,11.0,0.16
krgyo,18545516,556226.0,3.0,0.08
ozgyo,7869195,161876.0,2.0,0.04
kgyo,113132052,33045008.0,28.999999999999996,2.43
ygyo,11923551,0.0,0.0,0.0
avgyo,22577042,278946.0,1.0,0.14
tdgyo,12955854,-1865883.0,-14.000000000000002,-2.54
atagy,2117680,-303374.0,-14.000000000000002,-1.72
idgyo,7628588,1852479.0,24.0,1.02
mhrgy,12920075,1870945.0,14.000000000000002,0.49
avpgy,61506521,2985192.0,5.0,2.42
vrgyo,153690676,9939563.0,6.0,0.15
kzgyo,72025118,2312747.0,3.0,0.74
eygyo,38744552,2054054.0,5.0,0.14
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3275744060,579934200.0,18.0,22.77
isctr,6284731539,866308606.0,14.000000000000002,1.79
halkb,2716385420,295352247.0,11.0,4.02
vakbn,1409464834,132026723.0,9.0,2.91
akbnk,6483099950,765995790.0,12.0,8.04
skbnk,261353567,21167699.0,8.0,0.85
albrk,109746907,11184618.0,10.0,0.83
ykbnk,4431959200,535030966.0,12.0,4.11
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,359151757,31758960.0,9.0,7.86
arclk,141095744,16228734.0,12.0,12.63
asels,8179726226,1473912129.0,18.0,59.38
astor,8383486895,1204474579.0,14.000000000000002,29.59
bimas,4081855692,874551252.0,21.0,149.72
ekgyo,1602141242,96603186.0,6.0,1.17
enkai,770717032,23417249.0,3.0,2.86
eregl,4006680488,78160118.0,2.0,0.55
froto,933050149,-57576322.0,-6.0,-6.21
gubrf,591829736,2740686.0,0.0,2.26
hekts,264003207,23440445.0,9.0,0.26
kchol,3102514236,-333428003.0,-11.0,-20.77
trmet,801348938,20984758.0,3.0,3.2
tralt,6461722941,1086874503.0,17.0,7.32
krdmd,1076958220,90657730.0,8.0,2.66
odas,445666825,75828969.0,17.0,1.02
petkm,2513965723,-118200154.0,-5.0,-0.97
pgsus,2072822871,227300189.0,11.0,19.45
sahol,2111342368,76332858.0,4.0,3.24
sasa,6606502647,228203227.0,3.0,0.09
sise,1724092103,252404158.0,15.0,6.47
tavhl,567623076,78330565.0,14.000000000000002,43.89
tcell,1263012200,-46921587.0,-4.0,-3.95
thyao,14230570741,2802386294.0,20.0,58.22
toaso,687819296,-17626078.0,-3.0,-6.9
tuprs,9473364789,632344802.0,7.000000000000001,17.21
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,97311119,26905193.0,28.000000000000004,4.68
a1cap,184698231,-6507068.0,-4.0,-0.52
adgyo,75124369,18996993.0,25.0,14.59
agrot,48634762,3922162.0,8.0,0.24
ahgaz,63436609,4350978.0,7.000000000000001,1.49
akfye,764788253,-41023769.0,-5.0,-1.29
alfas,59780451,5289812.0,9.0,3.29
asgyo,24773727,5036843.0,20.0,2.14
atakp,15697716,242677.0,2.0,0.79
astor,8383486895,1204474579.0,14.000000000000002,29.59
aztek,20452011,1127241.0,6.0,0.22
barma,73064777,9378547.0,13.0,6.14
begyo,195141242,15975563.0,8.0,0.38
bieny,262373602,13417515.0,5.0,1.25
bigch,74354106,-11633411.0,-16.0,-1.14
binho,387458469,18094695.0,5.0,0.44
bmstl,127033082,668179.0,1.0,0.45
borls,79989832,31223774.0,39.0,1.2
brkvy,334771150,-49431507.0,-15.0,-14.25
bvsan,57074276,5362671.0,9.0,10.08
bydnr,26915294,-3387617.0,-13.0,-4.92
cates,193088033,3801532.0,2.0,0.89
conse,74006827,12245210.0,17.0,0.57
cvkmd,783772825,68512779.0,9.0,2.76
cwene,492794223,1140658.0,0.0,0.07
dapgm,435511815,6270658.0,1.0,0.2
dmrgd,248455357,28738205.0,12.0,0.53
dofer,31625190,-4235985.0,-13.0,-4.51
ebebk,27627550,-1779520.0,-6.0,-3.86
ekos,68763044,8075520.0,12.0,0.64
eksun,17517169,6864.0,0.0,0.0
enery,140584084,4787618.0,3.0,0.29
ensri,62183447,-10954719.0,-18.0,-5.51
eupwr,650104579,37298498.0,6.0,2.37
euren,133645235,-12228252.0,-9.0,-0.41
eygyo,38744552,2054054.0,5.0,0.14
forte,370295317,44221646.0,12.0,12.92
fzlgy,857095012,-31043102.0,-4.0,-0.57
gipta,296884608,16399078.0,6.0,3.86
goknr,122898958,-16507942.0,-13.0,-2.94
grsel,91369432,2058204.0,2.0,7.0
gznmi,592753210,32310878.0,5.0,3.44
hatsn,48946468,5224875.0,11.0,4.02
hktm,18330485,-65011.0,-0.0,-0.04
httbt,20639699,76780.0,0.0,0.14
imasm,208161626,44891.0,0.0,0.0
inves,87571545,13935322.0,16.0,77.59
izenr,277986864,41217860.0,15.0,1.41
kayse,42054323,-1210535.0,-3.0,-0.13
kcaer,109803155,10832327.0,10.0,1.08
klrho,3252652052,-459041599.0,-14.000000000000002,-19.23
klser,22279950,-1455191.0,-7.000000000000001,-1.66
klsyn,31112744,1789221.0,6.0,0.5
kmpur,45226184,-1346539.0,-3.0,-0.48
kopol,51300588,661074.0,1.0,0.07
krpls,20584652,-277368.0,-1.0,-0.12
ktlev,2634417547,8002330.0,0.0,0.24
kzgyo,72025118,2312747.0,3.0,0.74
lider,112354235,8130345.0,7.000000000000001,8.49
macko,75237071,-1074338.0,-1.0,-0.51
makim,83939694,17447162.0,21.0,3.52
marbl,20319643,-2318023.0,-11.0,-1.42
mekag,198569463,-15249728.0,-8.0,-0.55
mhrgy,12920075,1870945.0,14.000000000000002,0.49
obase,8734701,607271.0,7.000000000000001,2.34
ofsym,47657913,4715771.0,10.0,5.97
oncsm,138032293,-2655048.0,-2.0,-4.7
ozsub,37867859,4205575.0,11.0,2.38
paseu,167037853,-33374834.0,-20.0,-24.19
pcilt,46068469,-2411347.0,-5.0,-1.52
pltur,71880624,6885448.0,10.0,2.3
pnlsn,53489217,-7589503.0,-14.000000000000002,-6.61
prdgs,49049434,-5026360.0,-10.0,-0.72
psgyo,521603670,17481895.0,3.0,0.08
reedr,429982145,-43104694.0,-10.0,-0.75
