tekno,25885924527.5,1084078613.4,4.2,16,19
gyo,10268801104.9,397963051.4,3.9,23,23
banka,31133233681.6,323314619.0,1.0,6,2
bist30,114098971394.4,5937019596.9,5.2,15,8
harz,38165388821.0,2105479703.2,5.5,43,51
bist500,149229932251.7,4702641330.6,3.2,202,187
enerji,8787438673.5,-687384260.8,-7.8,10,22
bist100,146121636236.1,5608828150.7,3.8,44,44
fonlar,1390328132.0,229176024.7,16.5,4,5
fin_sigorta,2468389565.5,5768057.1,0.2,5,6
cim_ins,2256900845.3,-101706139.4,-4.5,12,11
bist_100_disi,39143663113.5,912319621.4,2.3,165,156
