hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,333894042,15012009.0,4.0,0.75
asels,10234511696,-1252647309.0,-12.0,-46.56
reedr,107688083,4348426.0,4.0,0.22
miatk,803963099,8589840.0,1.0,0.3
sdttr,131146355,-15365332.0,-12.0,-2.43
ingrm,12212750,-3507008.0,-28.999999999999996,-107.5
atatp,164518865,-11935570.0,-7.000000000000001,-21.18
alctl,41065518,-8423665.0,-21.0,-22.96
karel,61863074,-14836533.0,-24.0,-1.98
aztek,8208300,-1332705.0,-16.0,-0.6
httbt,17855785,2753209.0,15.0,5.42
logo,52653084,434811.0,1.0,1.11
ardyz,271355495,-37311747.0,-14.000000000000002,-11.63
indes,69572687,4550448.0,7.000000000000001,0.75
mobtl,90044398,-13405082.0,-15.0,-1.87
penta,14577166,-2457149.0,-17.0,-2.2
netas,336623632,31795094.0,9.0,9.26
arena,21656029,-5540907.0,-26.0,-5.01
escom,73902473,-11783021.0,-16.0,-0.82
papil,68753382,423739.0,1.0,0.08
forte,106746344,9477245.0,9.0,9.67
link,44691968,-3752220.0,-8.0,-0.43
vbtyz,47335415,-2599619.0,-5.0,-2.05
fonet,104800265,-11596542.0,-11.0,-0.53
mtrks,34544440,-5276553.0,-15.0,-4.8
edata,61158915,-2474275.0,-4.0,-0.71
kfein,15938337,-1905803.0,-12.0,-0.95
pkart,52175219,-2156137.0,-4.0,-5.19
obase,8542371,-331280.0,-4.0,-1.36
kront,52760074,868881.0,2.0,0.39
smart,11998229,-140873.0,-1.0,-0.26
dgate,21509132,-7317213.0,-34.0,-29.88
despc,22163309,-3459853.0,-16.0,-6.13
manas,1113755119,-25097378.0,-2.0,-0.8
odine,112807272,-61003280.0,-54.0,-802.16
patek,119654985,-16902249.0,-14.000000000000002,-2.71
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,96464495,-3945326.0,-4.0,-3.81
ekgyo,3466798067,58263416.0,2.0,0.33
zrgyo,9871438,-10074.0,-0.0,-0.02
srvgy,34067723,-1327704.0,-4.0,-0.09
rygyo,215107676,52681590.0,24.0,12.18
isgyo,36440267,-765973.0,-2.0,-0.52
basgz,10239848,2643873.0,26.0,11.38
aksgy,103458559,-16227561.0,-16.0,-1.56
ozkgy,24402733,-2189759.0,-9.0,-1.19
dggyo,3580584,9693.0,0.0,0.09
psgyo,319206338,-39389591.0,-12.0,-0.38
yggyo,40534486,-6161319.0,-15.0,-33.8
akmgy,10581722,-4318295.0,-41.0,-101.93
asgyo,60514226,8941993.0,15.0,1.63
hlgyo,265814379,12704875.0,5.0,0.22
adgyo,72925078,4148830.0,6.0,3.25
akfgy,32925695,4103546.0,12.0,0.32
tsgyo,10481893,-944960.0,-9.0,-0.51
surgy,61675865,-1205057.0,-2.0,-0.58
klgyo,60484544,-2254783.0,-4.0,-0.18
algyo,58952083,3935695.0,7.000000000000001,0.23
kzbgy,67156369,-14285057.0,-21.0,-0.39
sngyo,61830808,-9900736.0,-16.0,-0.53
vkgyo,53364789,3876620.0,7.000000000000001,0.14
pekgy,3252476795,460539547.0,14.000000000000002,1.68
fzlgy,181388538,-35613989.0,-20.0,-1.57
begyo,5491984,-427464.0,-8.0,-0.26
segyo,11064877,679491.0,6.0,0.22
tehol,2788825645,-161543938.0,-6.0,-2.43
nugyo,10489761,-1409253.0,-13.0,-1.2
agyo,2306033,-493693.0,-21.0,-1.52
dzgyo,101405615,10128027.0,10.0,0.75
msgyo,9355969,-1279813.0,-14.000000000000002,-0.77
mrgyo,524700957,28570306.0,5.0,0.09
krgyo,48728439,-420938.0,-1.0,-0.03
ozgyo,45077294,-1000895.0,-2.0,-0.05
kgyo,362208705,-23898941.0,-7.000000000000001,-0.79
avgyo,21075080,-1053793.0,-5.0,-0.81
tdgyo,6647979,-332096.0,-5.0,-0.83
atagy,1230866,57362.0,5.0,0.46
idgyo,5247371,-126984.0,-2.0,-0.07
mhrgy,8764812,-868073.0,-10.0,-0.31
avpgy,24286909,-1905350.0,-8.0,-4.33
vrgyo,14441310,-2161395.0,-15.0,-0.27
kzgyo,98029339,1094552.0,1.0,0.24
eygyo,13813961,2943436.0,21.0,0.56
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3472229065,64659365.0,2.0,2.47
isctr,8873997015,1064188829.0,12.0,1.56
halkb,1195214472,0.0,0.0,0.0
vakbn,2681564353,-218825267.0,-8.0,-2.79
akbnk,11589588640,896162084.0,8.0,5.58
skbnk,590047211,93107987.0,16.0,1.0
albrk,175846150,-40776368.0,-23.0,-2.04
ykbnk,9541648779,235525401.0,2.0,0.89
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,560879664,-112297215.0,-20.0,-22.28
arclk,150703433,-32920172.0,-22.0,-19.58
asels,10234511696,-1252647309.0,-12.0,-46.56
astor,9723445608,-1625012728.0,-17.0,-50.76
bimas,3482205951,209781475.0,6.0,24.66
ekgyo,3466798067,58263416.0,2.0,0.33
enkai,868633379,-56632924.0,-7.000000000000001,-5.67
eregl,4722045490,-667559668.0,-14.000000000000002,-5.24
froto,1140101966,-91010397.0,-8.0,-6.09
gubrf,1622231196,156118622.0,10.0,46.13
hekts,685582115,33810978.0,5.0,0.13
kchol,6156980924,283167653.0,5.0,9.91
trmet,658015431,-42690.0,-0.0,-0.01
tralt,6278818902,620630178.0,10.0,5.0
krdmd,1915454810,-206508782.0,-11.0,-4.71
odas,489533333,-1006954.0,-0.0,-0.01
petkm,973914135,21949116.0,2.0,0.45
pgsus,1221193816,-97205815.0,-8.0,-11.83
sahol,2977167230,-211912311.0,-7.000000000000001,-6.62
sasa,4096948967,-907169205.0,-22.0,-0.5
sise,1537983340,-127553097.0,-8.0,-3.23
tavhl,580207000,83424696.0,14.000000000000002,37.98
tcell,1631828595,-104310549.0,-6.0,-6.21
thyao,20488336922,166252118.0,1.0,2.37
toaso,906003967,-46154041.0,-5.0,-13.31
tuprs,9855333449,429840728.0,4.0,17.14
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,37124511,-13269501.0,-36.0,-3.17
a1cap,36621834,-4630022.0,-13.0,-0.95
adgyo,72925078,4148830.0,6.0,3.25
agrot,65178801,-4158160.0,-6.0,-0.12
ahgaz,210216432,-21055717.0,-10.0,-3.89
akfye,114740656,3035878.0,3.0,0.6
alfas,61078809,-2968045.0,-5.0,-1.86
asgyo,60514226,8941993.0,15.0,1.63
atakp,8683830,-25337.0,-0.0,-0.12
astor,9723445608,-1625012728.0,-17.0,-50.76
aztek,8208300,-1332705.0,-16.0,-0.6
barma,8138224,0.0,0.0,0.0
begyo,5491984,-427464.0,-8.0,-0.26
bieny,32920569,-4674128.0,-14.000000000000002,-3.07
bigch,15846249,-3433867.0,-22.0,-1.19
binho,191966034,-38126561.0,-20.0,-1.84
bmstl,95338677,-18298109.0,-19.0,-8.35
borls,283255249,-12679638.0,-4.0,-0.17
brkvy,101600980,-12523002.0,-12.0,-11.49
bvsan,47433036,-11426136.0,-24.0,-24.62
bydnr,54153774,-13346335.0,-25.0,-8.76
cates,145189927,-676530.0,-0.0,-0.32
conse,13071936,-2418630.0,-19.0,-0.42
cvkmd,258119231,-55177181.0,-21.0,-3.42
cwene,4676214851,-112614045.0,-2.0,-0.8
dapgm,1059936162,47927261.0,5.0,0.36
dmrgd,719203086,-137712676.0,-19.0,-2.16
dofer,8610799,-330115.0,-4.0,-1.05
ebebk,38492169,-7883077.0,-20.0,-16.5
ekos,62198327,-8690960.0,-14.000000000000002,-0.67
eksun,13040460,-2885544.0,-22.0,-1.24
enery,710180763,-29144452.0,-4.0,-0.43
ensri,80957386,-11343117.0,-14.000000000000002,-0.67
eupwr,1185713406,-267907985.0,-23.0,-17.05
euren,77595384,-717995.0,-1.0,-0.04
eygyo,13813961,2943436.0,21.0,0.56
forte,106746344,9477245.0,9.0,9.67
fzlgy,181388538,-35613989.0,-20.0,-1.57
gipta,445441065,-159171.0,-0.0,-0.02
goknr,63148394,-12596147.0,-20.0,-3.43
grsel,95549529,-3199246.0,-3.0,-10.22
gznmi,54694270,-11832408.0,-22.0,-11.47
hatsn,952815891,-48533465.0,-5.0,-3.07
hktm,187903003,-7542458.0,-4.0,-0.53
httbt,17855785,2753209.0,15.0,5.42
imasm,20384952,-2262307.0,-11.0,-0.25
inves,82135189,-9390854.0,-11.0,-90.83
izenr,228682247,-65032426.0,-28.000000000000004,-1.94
kayse,42750797,-46225.0,-0.0,-0.0
kcaer,232930762,-65937178.0,-28.000000000000004,-4.08
klrho,81015598,-14323163.0,-18.0,-11.37
klser,30311990,-6723998.0,-22.0,-5.12
klsyn,77735005,10897760.0,14.000000000000002,2.22
kmpur,28908938,6725679.0,23.0,4.31
kopol,56925438,-7537568.0,-13.0,-0.68
krpls,14416943,402222.0,3.0,0.29
ktlev,10344113747,-1693222077.0,-16.0,-7.64
kzgyo,98029339,1094552.0,1.0,0.24
lider,714865688,-209322745.0,-28.999999999999996,-7.71
macko,23172218,897689.0,4.0,1.35
makim,9354911,-1198672.0,-13.0,-1.91
marbl,11912683,644939.0,5.0,0.66
mekag,18475013,628350.0,3.0,0.1
mhrgy,8764812,-868073.0,-10.0,-0.31
obase,8542371,-331280.0,-4.0,-1.36
ofsym,83761025,-24013628.0,-28.999999999999996,-19.68
oncsm,340793596,-111445937.0,-33.0,-59.75
ozsub,144228638,-6124050.0,-4.0,-1.74
paseu,1133463354,-279586944.0,-25.0,-45.44
pcilt,39850748,-9761820.0,-24.0,-7.92
pltur,28769527,1713981.0,6.0,1.21
pnlsn,17054177,-2804589.0,-16.0,-6.6
prdgs,42333560,-8562498.0,-20.0,-1.45
psgyo,319206338,-39389591.0,-12.0,-0.38
reedr,107688083,4348426.0,4.0,0.22
rnpol,4656968,1185106.0,25.0,0.57
rubns,37997604,-4279981.0,-11.0,-3.53
sdttr,131146355,-15365332.0,-12.0,-2.43
segyo,11064877,679491.0,6.0,0.22
skymd,65662644,-12122054.0,-18.0,-2.85
smrtg,205554216,-64862137.0,-32.0,-2.97
snica,16338785,-1891372.0,-12.0,-0.36
soke,24391807,-4387885.0,-18.0,-2.04
suntk,28281164,-8430802.0,-30.0,-9.87
suwen,584856140,-129064658.0,-22.0,-1.55
tabgd,112054229,1487326.0,1.0,3.08
tarkm,68400196,-2328850.0,-3.0,-17.59
taten,215189738,-14285890.0,-7.000000000000001,-0.52
tera,1863945251,264920759.0,14.000000000000002,27.41
tnztp,184333760,23742047.0,13.0,3.89
vrgyo,14441310,-2161395.0,-15.0,-0.27
yylgd,46857907,-12479483.0,-27.0,-2.64
patek,119654985,-16902249.0,-14.000000000000002,-2.71
OBAMS,166972826,-23788940.0,-14.000000000000002,-0.77
LMKDC,152748373,-48878798.0,-32.0,-7.09
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,8719479,755738.0,9.0,0.23
tatgd,40845301,-3765017.0,-9.0,-1.59
odas,489533333,-1006954.0,-0.0,-0.01
cwene,4676214851,-112614045.0,-2.0,-0.8
uluun,58525706,-9332231.0,-16.0,-1.33
AYDEM,44883948,-11364375.0,-25.0,-6.59
conse,13071936,-2418630.0,-19.0,-0.42
ASELS,10234511696,-1252647309.0,-12.0,-46.56
TUPRS,9855333449,429840728.0,4.0,17.14
KCHOL,6156980924,283167653.0,5.0,9.91
ARCLK,150703433,-32920172.0,-22.0,-19.58
EREGL,4722045490,-667559668.0,-14.000000000000002,-5.24
KRDMD,1915454810,-206508782.0,-11.0,-4.71
SAHOL,2977167230,-211912311.0,-7.000000000000001,-6.62
SASA,4096948967,-907169205.0,-22.0,-0.5
ENJSA,535803113,-18064123.0,-3.0,-3.83
AKSA,79766797,2317961.0,3.0,0.31
HEKTS,685582115,33810978.0,5.0,0.13
TKFEN,602357020,15923496.0,3.0,5.49
SISE,1537983340,-127553097.0,-8.0,-3.23
EKGYO,3466798067,58263416.0,2.0,0.33
SOKE,24391807,-4387885.0,-18.0,-2.04
KLKIM,25426475,2505487.0,10.0,2.56
MEPET,2752137,-185457.0,-7.000000000000001,-1.32
BJKAS,607804198,-180083140.0,-30.0,-0.61
TUREX,56325949,-14338896.0,-25.0,-1.55
ALGYO,58952083,3935695.0,7.000000000000001,0.23
GMSTR,582003742,78687983.0,14.000000000000002,84.94
KUYAS,1201498339,22591375.0,2.0,1.32
ISGYO,36440267,-765973.0,-2.0,-0.52
SELEC,2744048848,643987654.0,23.0,80.39
KRONT,52760074,868881.0,2.0,0.39
USDTR,29693923,9688138.0,33.0,1471.47
ISFIN,20046432,2971193.0,15.0,2.89
BAGFS,14497224,-1600759.0,-11.0,-2.84
SARKY,95910231,-24623183.0,-26.0,-6.1
ASTOR,9723445608,-1625012728.0,-17.0,-50.76
BTCIM,694026998,5154435.0,1.0,0.03
LKMNH,18182181,-4889087.0,-27.0,-3.55
ERBOS,7031088,-1609205.0,-23.0,-33.01
RAYSG,15210555,-891939.0,-6.0,-9.0
DMSAS,8921046,421826.0,5.0,0.39
KZBGY,67156369,-14285057.0,-21.0,-0.39
YATAS,16981822,-3618457.0,-21.0,-6.46
DOCO,26707552,12590482.0,47.0,5305.72
ESCOM,73902473,-11783021.0,-16.0,-0.82
OZSUB,144228638,-6124050.0,-4.0,-1.74
KLMSN,12946987,-1734177.0,-13.0,-3.71
SUMAS,487064,0.0,0.0,0.0
KARTN,524106698,-41527074.0,-8.0,-13.09
trenj,179223193,-26881187.0,-15.0,-15.79
SAFKR,60602664,-14680173.0,-24.0,-3.98
HTTBT,17855785,2753209.0,15.0,5.42
SONME,3734176,136055.0,4.0,5.0
FROTO,1140101966,-91010397.0,-8.0,-6.09
EMKEL,85606546,-6156548.0,-7.000000000000001,-0.99
RYGYO,215107676,52681590.0,24.0,12.18
LOGO,52653084,434811.0,1.0,1.11
trmet,658015431,-42690.0,-0.0,-0.01
ALCTL,41065518,-8423665.0,-21.0,-22.96
DIRIT,2195727,0.0,0.0,0.0
EUHOL,7146328,0.0,0.0,0.0
MIATK,803963099,8589840.0,1.0,0.3
OSTIM,24885754,3440398.0,14.000000000000002,0.21
GSDDE,54889555,-5397637.0,-10.0,-1.28
AVTUR,1710351,22740.0,1.0,0.16
ORGE,108697082,-16204759.0,-15.0,-3.31
QUAGR,91362726,-16786885.0,-18.0,-0.57
TEZOL,37124511,-13269501.0,-36.0,-3.17
KTSKR,17443586,623691.0,4.0,2.76
AGESA,27995794,61585.0,0.0,0.56
TTRAK,20625718,751726.0,4.0,15.47
BIOEN,238399261,-5054115.0,-2.0,-0.39
MTRYO,4148612,-657342.0,-16.0,-1.37
KLGYO,60484544,-2254783.0,-4.0,-0.18
JANTS,205823644,-298939.0,-0.0,-0.02
ANSGR,58002843,49888.0,0.0,0.02
EGSER,4181232,1611217.0,39.0,1.12
BRKO,2793254,0.0,0.0,0.0
MAALT,29630468,1323124.0,4.0,45.06
SAMAT,5045919,262753.0,5.0,0.27
KNFRT,25896811,-3983245.0,-15.0,-1.86
Z30KP,4290608,-333647.0,-8.0,-20.95
BRMEN,8038307,0.0,0.0,0.0
DENGE,44670328,-936912.0,-2.0,-0.05
GEREL,126250271,-529209.0,-0.0,-0.15
ETYAT,19068756,7285740.0,38.0,5.99
cvkmd,258119231,-55177181.0,-21.0,-3.42
PGSUS,1221193816,-97205815.0,-8.0,-11.83
PSGYO,319206338,-39389591.0,-12.0,-0.38
CEMAS,30552942,-2429510.0,-8.0,-0.32
ADESE,77699273,3204550.0,4.0,0.03
SANKO,13146461,1658368.0,13.0,2.43
ANHYT,36323765,-980614.0,-3.0,-2.8
PNLSN,17054177,-2804589.0,-16.0,-6.6
GENIL,415209477,136280.0,0.0,0.0
ZOREN,361384052,-13911658.0,-4.0,-0.09
CMENT,913806,0.0,0.0,0.0
BOSSA,12824555,-628030.0,-5.0,-0.31
SRVGY,34067723,-1327704.0,-4.0,-0.09
VANGD,13010957,-3006481.0,-23.0,-20.78
PRKAB,18618855,-2248966.0,-12.0,-3.65
ARASE,28144561,3798504.0,13.0,16.06
PRKME,26528579,-1737451.0,-7.000000000000001,-1.2
KFEIN,15938337,-1905803.0,-12.0,-0.95
AGYO,2306033,-493693.0,-21.0,-1.52
KRDMB,197333872,-13641407.0,-7.000000000000001,-7.79
GRSEL,95549529,-3199246.0,-3.0,-10.22
FONET,104800265,-11596542.0,-11.0,-0.53
HATEK,20071312,-2048938.0,-10.0,-1.34
ZPLIB,164243192,-18034222.0,-11.0,-21.64
ORMA,2001905,0.0,0.0,0.0
DGATE,21509132,-7317213.0,-34.0,-29.88
VERTU,13625794,-3109879.0,-23.0,-7.7
IDGYO,5247371,-126984.0,-2.0,-0.07
CCOLA,416425943,46822454.0,11.0,8.84
TRCAS,60483920,7243011.0,12.0,5.68
BNTAS,24367816,206047.0,1.0,0.05
DESPC,22163309,-3459853.0,-16.0,-6.13
KONYA,42111885,9130322.0,22.0,823.66
BAYRK,30863386,1041422.0,3.0,0.14
INFO,233849929,22586662.0,10.0,0.52
SAYAS,60022938,3060357.0,5.0,2.76
MTRKS,34544440,-5276553.0,-15.0,-4.8
GLYHO,42604056,8863810.0,21.0,3.47
FLAP,19588619,660345.0,3.0,0.38
ODAS,489533333,-1006954.0,-0.0,-0.01
BRLSM,312600002,-17126042.0,-5.0,-1.09
GLRYH,10511938,-1543387.0,-15.0,-0.44
PSDTC,53477633,-512525.0,-1.0,-1.56
ATAGY,1230866,57362.0,5.0,0.46
Z30EA,220744,-49744.0,-23.0,-43.6
EGGUB,37552837,-6517981.0,-17.0,-18.39
ERCB,19690369,-2625007.0,-13.0,-5.72
AKSGY,103458559,-16227561.0,-16.0,-1.56
EGEEN,32871508,-1088050.0,-3.0,-160.27
OYAYO,1005674,-300969.0,-30.0,-12.23
ECZYT,121168095,18935877.0,16.0,47.16
SEKFK,1021385,-7135.0,-1.0,-0.03
DAGI,85410867,-5281260.0,-6.0,-0.58
KERVN,8830794,0.0,0.0,0.0
SKTAS,43178690,978285.0,2.0,0.07
DURDO,5968716,926249.0,16.0,0.77
INDES,69572687,4550448.0,7.000000000000001,0.75
NATEN,46230202,-16603258.0,-36.0,-1.81
SMART,11998229,-140873.0,-1.0,-0.26
KIMMR,6156882,-860993.0,-14.000000000000002,-1.83
TUKAS,144956401,-35569980.0,-25.0,-0.48
ENSRI,80957386,-11343117.0,-14.000000000000002,-0.67
PAMEL,13590648,284496.0,2.0,1.53
ZPX30,442883936,-202086502.0,-46.0,-98.0
VAKFN,31414481,-3596486.0,-11.0,-0.13
POLHO,57434183,3856253.0,7.000000000000001,1.53
EMNIS,830456,0.0,0.0,0.0
BERA,134047710,-32505561.0,-24.0,-3.25
DYOBY,12677780,-4030369.0,-32.0,-4.14
TRILC,3285293,0.0,0.0,0.0
ECILC,269844830,-35206464.0,-13.0,-9.27
KARSN,960563222,149209022.0,16.0,1.88
LINK,44691968,-3752220.0,-8.0,-0.43
MERCN,40251380,-9144272.0,-23.0,-3.9
AKGRT,54103156,4602632.0,9.0,0.52
YESIL,11427702,766872.0,7.000000000000001,0.08
HDFGS,72546651,-2954597.0,-4.0,-0.1
ELITE,34301929,-2751974.0,-8.0,-2.12
Z30KE,4814816,-3577928.0,-74.0,-131.5
INTEM,9884033,-1930561.0,-20.0,-47.04
MAGEN,589035408,-18607291.0,-3.0,-1.05
CLEBI,21837539,-3400887.0,-16.0,-223.39
AKMGY,10581722,-4318295.0,-41.0,-101.93
YONGA,1195352,0.0,0.0,0.0
HURGZ,40198374,4208660.0,10.0,0.77
AKSUE,125748252,4148302.0,3.0,0.94
EGPRO,48838094,3052406.0,6.0,2.28
TMPOL,473960013,-69444838.0,-15.0,-52.44
DOKTA,7740865,1535121.0,20.0,4.42
BASGZ,10239848,2643873.0,26.0,11.38
ADEL,74877607,-8962875.0,-12.0,-3.75
PETUN,15797190,-2645855.0,-17.0,-1.91
BEYAZ,13844597,-2977165.0,-22.0,-4.68
ISSEN,48584908,-9929385.0,-20.0,-1.45
PCILT,39850748,-9761820.0,-24.0,-7.92
ULUFA,19617738,1508852.0,8.0,0.13
AFYON,7449203,-595181.0,-8.0,-0.99
tralt,6278818902,620630178.0,10.0,5.0
EGEPO,143454543,3531672.0,2.0,0.39
EKIZ,539504,0.0,0.0,0.0
BRISA,7866070,-2231848.0,-28.000000000000004,-21.32
KORDS,151708705,-60969161.0,-40.0,-31.76
BRSAN,779056537,-24158736.0,-3.0,-21.35
ENKAI,868633379,-56632924.0,-7.000000000000001,-5.67
ISYAT,3303234,-872444.0,-26.0,-1.95
KAREL,61863074,-14836533.0,-24.0,-1.98
IZFAS,175119613,-50696020.0,-28.999999999999996,-14.79
SEKUR,18191645,1655909.0,9.0,0.95
KUTPO,14606869,3191381.0,22.0,16.98
EUYO,4935068,-627608.0,-13.0,-0.62
MGROS,1583201027,-163167677.0,-10.0,-53.46
MMCAS,1175165,0.0,0.0,0.0
AYGAZ,515454560,60013104.0,12.0,39.03
MERIT,38753499,-7486620.0,-19.0,-3.0
LRSHO,34725386,669410.0,2.0,0.05
TBORG,31022338,2318911.0,7.000000000000001,10.97
DERHL,20516054,-1463535.0,-7.000000000000001,-0.14
ORCAY,2474728,288568.0,12.0,0.39
FRIGO,136910485,-19365515.0,-14.000000000000002,-0.34
TLMAN,6759659,-549468.0,-8.0,-6.31
TTKOM,1420601910,97596640.0,7.000000000000001,3.51
EDIP,47566973,-4372862.0,-9.0,-3.27
RYSAS,535607834,-33356354.0,-6.0,-1.87
IHLAS,76235299,-17178312.0,-23.0,-0.24
PAPIL,68753382,423739.0,1.0,0.08
MEDTR,6168031,-498525.0,-8.0,-1.99
ARENA,21656029,-5540907.0,-26.0,-5.01
GOODY,15090375,1784723.0,12.0,0.31
EPLAS,30434939,-490956.0,-2.0,-0.09
GENTS,39576189,3955394.0,10.0,0.51
NETAS,336623632,31795094.0,9.0,9.26
ARSAN,104731866,-20113013.0,-19.0,-0.74
HLGYO,265814379,12704875.0,5.0,0.22
TCELL,1631828595,-104310549.0,-6.0,-6.21
OTTO,47697590,-10784363.0,-23.0,-30.99
ANELE,2400215786,269743773.0,11.0,21.33
EUKYO,7278335,-2823686.0,-39.0,-5.18
YGGYO,40534486,-6161319.0,-15.0,-33.8
DAPGM,1059936162,47927261.0,5.0,0.36
AYEN,14269228,-7934.0,-0.0,-0.02
AYCES,20486324,-4447821.0,-22.0,-96.38
