tekno,16462686770.2,-780260926.0,-4.7,23,13
gyo,22719604281.1,273153801.9,1.2,26,20
banka,36092776891.9,113866734.0,0.3,5,3
bist30,113042056504.0,6149000471.6,5.4,15,8
harz,45688987337.4,4273236965.4,9.4,55,39
bist500,182127666466.1,3632968571.2,2.0,228,164
enerji,14379535133.1,1111970899.6,7.7,20,12
bist100,160507931206.7,10123181219.4,6.3,55,34
fonlar,629666389.5,116530727.1,18.5,5,6
fin_sigorta,4597654461.7,-6636218.7,-0.1,7,4
cim_ins,4926753322.0,-78254975.7,-1.6,10,13
bist_100_disi,58290706884.8,-546102005.7,-0.9,186,137
