tekno,9648360279.3,-749848098.7,-7.8,14,22
gyo,12152606901.9,-72029423.4,-0.6,17,29
banka,24222071048.3,-247396681.2,-1.0,3,5
bist30,68685079196.8,3457096869.7,5.0,12,12
harz,21506528373.0,-479891308.1,-2.2,40,55
bist500,120457736850.2,4215973428.6,3.5,194,198
enerji,7058708492.8,190292177.7,2.7,21,11
bist100,99428949096.8,3145586384.6,3.2,42,48
fonlar,1547935831.9,-33388993.7,-2.2,3,8
fin_sigorta,4068701079.0,-113285430.5,-2.8,5,6
cim_ins,5384377134.4,-174174583.1,-3.2,13,10
bist_100_disi,37830854881.6,146540065.9,0.4,162,161
