tekno,11588093904.9,-107885416.8,-0.9,9,27
gyo,16010902900.9,-403833241.6,-2.5,12,33
banka,28874227727.3,-3228657478.4,-11.2,0,8
bist30,70022945020.0,-2521588941.2,-3.6,6,20
harz,24617144288.4,-2208383491.9,-9.0,17,77
bist500,149255538548.5,-2628599353.8,-1.8,129,265
enerji,8779870043.2,436933723.8,5.0,6,26
bist100,113992566861.4,-1664866811.1,-1.5,30,62
fonlar,1532193603.2,-291653619.5,-19.0,5,6
fin_sigorta,6356952295.9,237404814.0,3.7,7,4
cim_ins,4866463280.6,-152385958.0,-3.1,7,16
bist_100_disi,53925374587.9,-1888126077.2,-3.5,102,221
