bist30,107844093221.3,-1400270037.9,-1.3,12,12
tekno,19184484143.6,-516540742.7,-2.7,10,26
gyo,12552888469.0,-947092090.3,-7.5,25,21
banka,28937071869.2,-862116765.3,-3.0,2,6
harz,33381144695.6,-597688873.5,-1.8,44,51
bist500,166841390812.6,144726368.7,0.1,165,227
enerji,7545575267.8,-182041382.7,-2.4,12,20
bist100,148447940991.4,-1095489059.8,-0.7,45,45
fonlar,480512798.4,14257606.7,3.0,3,7
fin_sigorta,3672256348.7,243287668.2,6.6,6,5
cim_ins,5139971906.3,300205456.9,5.8,12,11
bist_100_disi,43893653408.4,-890524892.8,-2.0,131,192
