tekno,14716148693.1,1430180459.3,9.7,22,14
gyo,9424475757.8,-75466254.5,-0.8,24,22
banka,17305370137.2,-1536127617.8,-8.9,3,5
bist30,49325947416.6,1858082565.2,3.8,11,14
harz,13494613700.7,139644755.6,1.0,49,46
bist500,96365292902.7,2736040584.6,2.8,182,213
enerji,3585096579.3,184774829.4,5.2,13,19
bist100,64324601470.9,1709811924.2,2.7,32,59
fonlar,1266022484.6,126443093.7,10.0,7,4
fin_sigorta,1326796562.1,6714107.4,0.5,7,4
cim_ins,2767484757.0,67075218.5,2.4,12,11
bist_100_disi,41552273937.5,653497947.7,1.6,156,169
