tekno,20308980785.1,496203205.0,2.4,23,12
gyo,14565507752.0,357873375.8,2.5,32,14
banka,43413687576.1,-862789828.8,-2.0,4,4
bist30,131184619018.6,2807317919.5,2.1,15,10
harz,33479894857.8,663391316.0,2.0,50,44
enerji,7091875217.5,290274997.1,4.1,17,15
bist100,176404298130.4,2858900251.6,1.6,51,40
bist500,184482549798.2,2290671288.9,1.2,224,169
fonlar,1187692008.2,-73920529.1,-6.2,6,5
fin_sigorta,1969414077.2,147042496.4,7.5,10,1
cim_ins,7155871652.1,78748080.7,1.1,16,7
bist_100_disi,44612671058.5,1836836696.2,4.1,184,138
