hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1050013413,127598075.0,12.0,2.13
asels,16811655980,1201005854.0,7.000000000000001,21.02
reedr,207961406,-175968.0,-0.0,-0.01
miatk,624340221,65220297.0,10.0,3.71
sdttr,597010250,63196225.0,11.0,22.69
ingrm,9455223,-1031591.0,-11.0,-45.48
atatp,578965595,105169157.0,18.0,28.12
alctl,22648672,1855148.0,8.0,9.14
karel,40069457,1698417.0,4.0,0.38
aztek,17696763,-442791.0,-3.0,-0.1
httbt,50191886,-568737.0,-1.0,-0.5
logo,81213634,-18000566.0,-22.0,-36.11
ardyz,244878637,-5678285.0,-2.0,-0.87
indes,37213825,7643891.0,21.0,1.55
mobtl,110492882,-872409.0,-1.0,-0.08
penta,29717813,1703984.0,6.0,0.79
netas,19147723,2312551.0,12.0,7.29
arena,41737735,-8322640.0,-20.0,-5.9
escom,45173957,658676.0,1.0,0.05
papil,505745593,48619256.0,10.0,1.63
forte,219593229,-5372376.0,-2.0,-2.32
link,192222102,10048532.0,5.0,12.38
vbtyz,59614960,6395391.0,11.0,1.73
fonet,83799810,-3676689.0,-4.0,-0.13
mtrks,18281367,-3106287.0,-17.0,-3.66
edata,233891659,24673009.0,11.0,0.87
kfein,47628983,8138302.0,17.0,1.49
pkart,14520909,2608990.0,18.0,12.89
obase,18500380,-195976.0,-1.0,-0.37
kront,62731277,12768120.0,20.0,3.18
smart,22388915,3418295.0,15.0,3.46
dgate,58887446,9585724.0,16.0,11.98
despc,40382208,1830727.0,5.0,2.12
manas,528055910,31242773.0,6.0,1.08
odine,73059576,-8031528.0,-11.0,-38.08
patek,460517342,63612071.0,14.000000000000002,2.89
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,222436702,-1046194.0,-0.0,-0.37
ekgyo,4567939179,851216026.0,19.0,3.9
zrgyo,23562546,-3765093.0,-16.0,-3.86
srvgy,124639607,1454879.0,1.0,0.04
rygyo,384668103,41603882.0,11.0,2.9
isgyo,132748888,-5102836.0,-4.0,-0.87
basgz,20209101,-800491.0,-4.0,-1.67
aksgy,67401155,9253480.0,14.000000000000002,1.15
ozkgy,74052736,25605901.0,35.0,5.12
dggyo,4162660,1332005.0,32.0,10.07
psgyo,504269731,81082490.0,16.0,0.43
yggyo,15278077,3581801.0,23.0,30.67
akmgy,5120794,633927.0,12.0,24.58
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,222436702,-1046194.0,-0.0,-0.37
ekgyo,4567939179,851216026.0,19.0,3.9
zrgyo,23562546,-3765093.0,-16.0,-3.86
srvgy,124639607,1454879.0,1.0,0.04
rygyo,384668103,41603882.0,11.0,2.9
isgyo,132748888,-5102836.0,-4.0,-0.87
basgz,20209101,-800491.0,-4.0,-1.67
aksgy,67401155,9253480.0,14.000000000000002,1.15
ozkgy,74052736,25605901.0,35.0,5.12
dggyo,4162660,1332005.0,32.0,10.07
psgyo,504269731,81082490.0,16.0,0.43
yggyo,15278077,3581801.0,23.0,30.67
akmgy,5120794,633927.0,12.0,24.58
asgyo,47161008,-5224076.0,-11.0,-1.25
hlgyo,379739642,-5959.0,-0.0,-0.0
adgyo,282634318,69586566.0,25.0,15.59
akfgy,58486926,907462.0,2.0,0.04
tsgyo,37256577,-709680.0,-2.0,-0.14
surgy,121087136,10037695.0,8.0,3.67
klgyo,420851046,141736376.0,34.0,2.41
algyo,132569700,2334534.0,2.0,0.09
kzbgy,175193502,6059334.0,3.0,0.48
