tekno,21761585580.7,1332409297.7,6.1,18,17
gyo,16331048370.7,886246030.1,5.4,18,28
banka,32566154674.9,-134243827.4,-0.4,3,4
bist30,127088560259.3,-723735540.6,-0.6,11,14
harz,33049009333.2,-478916610.8,-1.4,42,52
bist500,173777978859.6,-632154390.4,-0.4,173,216
enerji,9945594398.4,45012626.7,0.5,13,19
bist100,160348012731.5,-1116513931.1,-0.7,37,53
fonlar,585727821.1,-1811024.2,-0.3,6,2
fin_sigorta,4138416727.5,437811302.1,10.6,5,6
cim_ins,2806096371.0,-130565789.7,-4.7,8,15
bist_100_disi,41532875896.8,-266784854.4,-0.6,144,176
