hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,518004336,31033930.0,6.0,4.68
asels,12689033273,3061289011.0,24.0,36.66
reedr,141802217,8696775.0,6.0,0.69
miatk,410727708,37337117.0,9.0,3.1
sdttr,201902063,2770330.0,1.0,2.63
ingrm,27109943,1424843.0,5.0,20.56
atatp,36471896,-3990737.0,-11.0,-8.8
alctl,65912039,5164013.0,8.0,7.93
karel,165487009,22751502.0,14.000000000000002,1.26
aztek,57326476,-4264258.0,-7.000000000000001,-2.95
httbt,39472835,-4478869.0,-11.0,-4.59
logo,326913042,-84440264.0,-26.0,-36.15
ardyz,66190026,5511470.0,8.0,2.1
indes,40113830,-2973866.0,-7.000000000000001,-0.51
mobtl,65007899,-2612959.0,-4.0,-0.29
penta,32036048,5423879.0,17.0,2.22
netas,33385490,-172961.0,-1.0,-0.27
arena,105175409,-16244823.0,-15.0,-6.98
escom,108894272,-6428714.0,-6.0,-0.17
papil,502135549,-25636400.0,-5.0,-2.06
forte,27288567,1818878.0,7.000000000000001,4.38
link,81429257,-14549426.0,-18.0,-93.11
vbtyz,57539877,2130241.0,4.0,0.68
fonet,65510395,-2358376.0,-4.0,-0.55
mtrks,29333957,293068.0,1.0,0.21
edata,73072101,-4573710.0,-6.0,-0.28
kfein,84634401,-786310.0,-1.0,-1.06
pkart,22762277,-2701655.0,-12.0,-7.4
obase,15729656,1689614.0,11.0,3.42
kront,28207142,5077670.0,18.0,3.11
smart,17841759,1300283.0,7.000000000000001,1.89
dgate,75892316,13909707.0,18.0,12.97
despc,82605229,9092302.0,11.0,5.37
manas,56126471,1810991.0,3.0,0.2
odine,271226641,-3362882.0,-1.0,-0.99
patek,267947092,-29944152.0,-11.0,-8.22
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,141745286,7788811.0,5.0,3.28
ekgyo,2574584649,678425981.0,26.0,3.24
zrgyo,83305320,-2547576.0,-3.0,-0.77
srvgy,77977123,-1148719.0,-1.0,-0.05
rygyo,97184690,-1131566.0,-1.0,-0.16
isgyo,83792316,3365941.0,4.0,0.59
basgz,34479600,-794273.0,-2.0,-0.77
aksgy,59913602,11393897.0,19.0,1.16
ozkgy,65630672,5867528.0,9.0,0.92
dggyo,6489451,-1508580.0,-23.0,-7.95
psgyo,117444505,3502327.0,3.0,0.05
yggyo,18891267,1458968.0,8.0,5.73
akmgy,16806216,3994340.0,24.0,48.08
asgyo,30001886,2001016.0,7.000000000000001,0.68
hlgyo,141280911,8792236.0,6.0,0.16
adgyo,29564890,2079535.0,7.000000000000001,2.05
akfgy,119589900,13998374.0,12.0,0.25
tsgyo,32113135,1913952.0,6.0,0.39
surgy,219723092,20399849.0,9.0,4.91
klgyo,100141655,-5268693.0,-5.0,-0.24
algyo,28278235,-3068849.0,-11.0,-1.89
kzbgy,456005190,-50686935.0,-11.0,-1.34
sngyo,121135642,-10378255.0,-9.0,-0.29
vkgyo,66564167,-5959226.0,-9.0,-0.17
pekgy,180648976,14146941.0,8.0,0.11
fzlgy,78730969,-5117708.0,-7.000000000000001,-2.19
begyo,433058362,-26337832.0,-6.0,-1.22
segyo,344346542,-10279269.0,-3.0,-0.12
pehol,1502499727,154160880.0,10.0,1.54
nugyo,28580885,9308016.0,33.0,2.18
agyo,10963048,-1606952.0,-15.0,-0.91
dzgyo,73045783,-1826189.0,-3.0,-0.16
msgyo,18890500,-942959.0,-5.0,-0.2
mrgyo,50678425,2833415.0,6.0,0.08
krgyo,276994690,-50149280.0,-18.0,-2.63
ozgyo,43797914,-7394376.0,-17.0,-0.92
kgyo,28852278,2186984.0,8.0,0.24
ygyo,560416267,3681699.0,1.0,0.04
avgyo,11963660,918818.0,8.0,0.69
tdgyo,22945464,-3415143.0,-15.0,-2.13
atagy,16814247,3487625.0,21.0,2.19
idgyo,11952274,-871663.0,-7.000000000000001,-0.23
mhrgy,22321708,-608413.0,-3.0,-0.13
avpgy,183219732,45267733.0,25.0,12.87
vrgyo,66207991,19864346.0,30.0,0.72
kzgyo,58439792,-7077929.0,-12.0,-2.56
eygyo,19908844,2302108.0,12.0,0.28
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2536495528,453845627.0,18.0,17.96
isctr,4050439833,1078530373.0,27.0,2.73
halkb,937902868,110553587.0,12.0,2.35
vakbn,650213867,20394594.0,3.0,0.69
akbnk,4026177290,-12437883.0,-0.0,-0.15
skbnk,191862391,35241182.0,18.0,0.93
albrk,166254544,30561035.0,18.0,1.15
ykbnk,4701484046,-433001907.0,-9.0,-2.19
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,406431571,15522257.0,4.0,3.37
arclk,343968399,-12846416.0,-4.0,-4.23
asels,12689033273,3061289011.0,24.0,36.66
astor,873075643,60978141.0,7.000000000000001,6.48
bimas,2517341539,-369171766.0,-15.0,-71.81
ekgyo,2574584649,678425981.0,26.0,3.24
enkai,1206354805,187520649.0,16.0,9.95
eregl,3602832940,669498548.0,19.0,4.28
froto,1531588798,112119517.0,7.000000000000001,6.62
gubrf,1245877071,209744350.0,17.0,47.08
hekts,275266420,27177487.0,10.0,0.3
kchol,6323448890,792361446.0,13.0,17.57
kozal,727616477,94835480.0,13.0,3.35
kozaa,432910093,33423183.0,8.0,6.8
krdmd,1222074702,317725111.0,26.0,6.06
odas,206273923,62758782.0,30.0,1.46
petkm,1339542409,183412988.0,14.000000000000002,2.23
pgsus,1684394992,145705874.0,9.0,19.91
sahol,2480240021,91941768.0,4.0,2.72
sasa,1180930215,55055201.0,5.0,0.18
sise,899909964,69002530.0,8.0,2.56
tavhl,774455348,-147045870.0,-19.0,-42.13
tcell,1577742717,216136993.0,14.000000000000002,12.28
thyao,6128692396,346146100.0,6.0,15.99
toaso,1705674316,252750867.0,15.0,29.56
tuprs,4129082169,1339805720.0,32.0,40.6
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,70931838,14309815.0,20.0,3.31
a1cap,47600792,112481.0,0.0,0.01
adgyo,29564890,2079535.0,7.000000000000001,2.05
agrot,373222522,-57397276.0,-15.0,-1.29
ahgaz,96066174,5242869.0,5.0,1.18
akfye,63367333,11758519.0,19.0,3.17
alfas,97159746,16272525.0,17.0,7.6
asgyo,30001886,2001016.0,7.000000000000001,0.68
atakp,31336553,1883667.0,6.0,2.52
astor,873075643,60978141.0,7.000000000000001,6.48
aztek,57326476,-4264258.0,-7.000000000000001,-2.95
barma,23628766,-3035227.0,-13.0,-2.42
begyo,433058362,-26337832.0,-6.0,-1.22
bieny,167557265,-9299447.0,-6.0,-2.25
bigch,49824435,-10769816.0,-22.0,-5.22
binho,2727373874,544156899.0,20.0,65.71
bmstl,127515160,-34418156.0,-27.0,-12.39
borls,140131256,22646432.0,16.0,17.34
brkvy,201519715,39032384.0,19.0,13.29
bvsan,56293025,-1822296.0,-3.0,-3.24
bydnr,11089253,376881.0,3.0,0.71
cates,19568306,368779.0,2.0,0.53
conse,32825996,100962.0,0.0,0.01
cvkmd,420577889,-2677737.0,-1.0,-0.08
cwene,181127756,-2953595.0,-2.0,-0.27
dapgm,91258280,-4514285.0,-5.0,-0.4
dmrgd,324898038,-91148155.0,-28.000000000000004,-5.41
dofer,54063572,1234462.0,2.0,0.68
ebebk,12327938,1432553.0,12.0,5.07
ekos,26568204,5520379.0,21.0,4.67
eksun,45172187,-2024320.0,-4.0,-0.24
enery,313504906,13648949.0,4.0,0.18
ensri,21376702,-5363491.0,-25.0,-4.84
eupwr,72893656,7726624.0,11.0,2.62
euren,884473900,197936921.0,22.0,1.33
eygyo,19908844,2302108.0,12.0,0.28
forte,27288567,1818878.0,7.000000000000001,4.38
fzlgy,78730969,-5117708.0,-7.000000000000001,-2.19
gipta,186922161,6640036.0,4.0,2.73
goknr,178827577,-22845907.0,-13.0,-3.4
grsel,304137375,-21025662.0,-7.000000000000001,-21.23
gznmi,163818445,-11113604.0,-7.000000000000001,-12.97
hatsn,64105030,8761292.0,14.000000000000002,5.3
