hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,928610629,-33554822.0,-4.0,-3.51
asels,7688994249,919980237.0,12.0,22.04
reedr,361460901,21694218.0,6.0,0.56
miatk,2513286629,320392837.0,13.0,4.86
sdttr,347830442,-35807990.0,-10.0,-19.28
ingrm,23966856,-434487.0,-2.0,-7.23
atatp,38697523,5192560.0,13.0,11.81
alctl,31544523,-612313.0,-2.0,-2.34
karel,93327086,17024662.0,18.0,1.57
aztek,53118731,6363680.0,12.0,4.85
httbt,32824689,-4241717.0,-13.0,-5.79
logo,124275189,13848684.0,11.0,17.27
ardyz,91211685,19226152.0,21.0,6.38
indes,28415492,-694777.0,-2.0,-0.18
mobtl,255428552,18083729.0,7.000000000000001,0.56
penta,196539784,71379787.0,36.0,5.45
netas,34690616,3740153.0,11.0,6.02
arena,56768937,566909.0,1.0,0.38
escom,243162939,34767586.0,14.000000000000002,0.55
papil,98949903,-9208494.0,-9.0,-2.79
forte,68376512,-1965996.0,-3.0,-2.07
link,117338284,-28889750.0,-25.0,-154.33
vbtyz,80069148,-1111969.0,-1.0,-0.35
fonet,415931123,78624379.0,19.0,3.12
mtrks,128850855,-5966237.0,-5.0,-1.06
edata,42921316,1048314.0,2.0,0.11
kfein,58973828,800487.0,1.0,1.37
pkart,103675461,16758501.0,16.0,11.89
obase,61881761,13821263.0,22.0,7.38
kront,64908256,97181.0,0.0,0.02
smart,35200947,-817375.0,-2.0,-0.61
dgate,48146556,-5284149.0,-11.0,-8.57
despc,16031336,-70773.0,-0.0,-0.22
manas,23442409,0.0,0.0,0.0
odine,363305056,63735430.0,18.0,20.2
patek,1016266778,-174693963.0,-17.0,-4.85
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,113328944,16742057.0,15.0,10.6
ekgyo,7302391962,-51794498.0,-1.0,-0.14
zrgyo,102484989,30106960.0,28.999999999999996,7.04
srvgy,130727637,4222630.0,3.0,0.1
rygyo,112821986,9555299.0,8.0,1.94
isgyo,175770249,24876699.0,14.000000000000002,2.66
basgz,41036979,-6880953.0,-17.0,-5.68
aksgy,44387932,-135337.0,-0.0,-0.02
ozkgy,103719393,29956441.0,28.999999999999996,3.86
dggyo,6177312,50607.0,1.0,0.29
psgyo,366006047,2045101.0,1.0,0.01
yggyo,25662562,-8209991.0,-32.0,-27.8
akmgy,9428604,-1260268.0,-13.0,-28.89
asgyo,102358208,-5132052.0,-5.0,-0.6
hlgyo,550410998,-32148400.0,-6.0,-0.25
adgyo,25694853,521440.0,2.0,0.7
akfgy,417313919,63815790.0,15.0,0.46
tsgyo,45120586,211862.0,0.0,0.04
surgy,240729425,-8112398.0,-3.0,-1.75
klgyo,129307048,-418571.0,-0.0,-0.02
algyo,75207061,21204600.0,28.000000000000004,5.96
kzbgy,467960602,11137121.0,2.0,0.31
sngyo,105551261,-6274936.0,-6.0,-0.27
vkgyo,166219498,24427309.0,15.0,0.39
pekgy,585171600,0.0,0.0,0.0
fzlgy,64017619,-20472175.0,-32.0,-10.49
begyo,435049067,-67613774.0,-16.0,-2.03
segyo,46439835,2204714.0,5.0,0.21
pehol,771361323,117007109.0,15.0,2.35
nugyo,142235343,-3171053.0,-2.0,-0.24
agyo,5582339,-200348.0,-4.0,-0.26
dzgyo,85839487,94450.0,0.0,0.01
msgyo,26900555,5907580.0,22.0,1.0
mrgyo,463465819,60613687.0,13.0,0.33
krgyo,8264332,0.0,0.0,0.0
ozgyo,93204212,-2265112.0,-2.0,-0.21
kgyo,41253950,6679003.0,16.0,0.6
ygyo,8150040,0.0,0.0,0.0
avgyo,2425063,266608.0,11.0,1.08
tdgyo,18003551,455758.0,3.0,0.4
atagy,17525378,-693646.0,-4.0,-0.61
idgyo,10014862,0.0,0.0,0.0
mhrgy,24952241,3216867.0,13.0,0.74
avpgy,111545781,-1127500.0,-1.0,-0.68
vrgyo,122889285,-364174.0,-0.0,-0.01
kzgyo,43484187,737649.0,2.0,0.4
eygyo,28476351,820169.0,3.0,0.08
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,6838820623,197435575.0,3.0,4.09
isctr,10209459266,2078043963.0,20.0,2.98
halkb,1793045536,192367008.0,11.0,2.89
vakbn,834282902,224062198.0,27.0,7.79
akbnk,9157401054,819050086.0,9.0,6.12
skbnk,470948502,38092316.0,8.0,0.56
albrk,298688318,2617694.0,1.0,0.08
ykbnk,9922379964,1630336106.0,16.0,5.47
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,321201357,40711008.0,13.0,11.58
arclk,365714548,64617801.0,18.0,22.34
asels,7688994249,919980237.0,12.0,22.04
astor,1786866091,237170502.0,13.0,13.31
bimas,3520127226,796823784.0,23.0,114.94
ekgyo,7302391962,-51794498.0,-1.0,-0.14
enkai,920113713,12643423.0,1.0,0.94
eregl,3165997455,250682552.0,8.0,2.15
froto,2001146627,95365994.0,5.0,4.49
gubrf,548844520,26778506.0,5.0,12.49
hekts,577901454,-31263211.0,-5.0,-0.2
kchol,7540689139,1666958100.0,22.0,38.41
kozal,1196711783,12694280.0,1.0,0.26
kozaa,303556722,-86967870.0,-28.999999999999996,-25.37
krdmd,1674921116,82971947.0,5.0,1.35
odas,269350511,32914662.0,12.0,0.67
petkm,737179510,78094756.0,11.0,1.87
pgsus,3738269384,87350776.0,2.0,6.15
sahol,3395369203,689373805.0,20.0,18.89
