hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,458231649,-33453825.0,-7.000000000000001,-5.12
asels,5088284393,-857295624.0,-17.0,-35.1
reedr,213000672,16752702.0,8.0,0.8
miatk,493641509,73129164.0,15.0,5.5
sdttr,200430662,24048487.0,12.0,22.54
ingrm,13244844,547553.0,4.0,17.67
atatp,144779323,10737313.0,7.000000000000001,9.93
alctl,29690652,0.0,0.0,0.0
karel,101103424,-708704.0,-1.0,-0.07
aztek,52660462,10862596.0,21.0,10.83
httbt,16267993,-1391346.0,-9.0,-4.14
logo,45807249,4699705.0,10.0,16.57
ardyz,326214732,15791466.0,5.0,1.41
indes,56151345,-6091399.0,-11.0,-0.9
mobtl,107394676,12607924.0,12.0,0.91
penta,49819469,967075.0,2.0,0.29
netas,68682157,688923.0,1.0,0.72
arena,34791017,5307664.0,15.0,4.68
escom,80337265,20770173.0,26.0,0.85
papil,262525172,-33012692.0,-13.0,-2.08
forte,96597158,-20825024.0,-22.0,-16.18
link,452181143,49480984.0,11.0,36.96
vbtyz,45073688,7142313.0,16.0,2.95
fonet,240061402,36822816.0,15.0,0.46
mtrks,49820615,-9294940.0,-19.0,-5.29
edata,75836076,19895811.0,26.0,1.44
kfein,110680546,321468.0,0.0,0.03
pkart,19801696,1375565.0,7.000000000000001,5.53
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,458231649,-33453825.0,-7.000000000000001,-5.12
asels,5088284393,-857295624.0,-17.0,-35.1
reedr,213000672,16752702.0,8.0,0.8
miatk,493641509,73129164.0,15.0,5.5
sdttr,200430662,24048487.0,12.0,22.54
ingrm,13244844,547553.0,4.0,17.67
atatp,144779323,10737313.0,7.000000000000001,9.93
alctl,29690652,0.0,0.0,0.0
karel,101103424,-708704.0,-1.0,-0.07
aztek,52660462,10862596.0,21.0,10.83
httbt,16267993,-1391346.0,-9.0,-4.14
logo,45807249,4699705.0,10.0,16.57
ardyz,326214732,15791466.0,5.0,1.41
indes,56151345,-6091399.0,-11.0,-0.9
mobtl,107394676,12607924.0,12.0,0.91
penta,49819469,967075.0,2.0,0.29
netas,68682157,688923.0,1.0,0.72
arena,34791017,5307664.0,15.0,4.68
escom,80337265,20770173.0,26.0,0.85
papil,262525172,-33012692.0,-13.0,-2.08
forte,96597158,-20825024.0,-22.0,-16.18
link,452181143,49480984.0,11.0,36.96
vbtyz,45073688,7142313.0,16.0,2.95
fonet,240061402,36822816.0,15.0,0.46
mtrks,49820615,-9294940.0,-19.0,-5.29
edata,75836076,19895811.0,26.0,1.44
kfein,110680546,321468.0,0.0,0.03
pkart,19801696,1375565.0,7.000000000000001,5.53
obase,19924565,354941.0,2.0,0.68
kront,22910105,1818865.0,8.0,1.24
smart,18634171,687561.0,4.0,0.94
dgate,85914765,3471866.0,4.0,3.21
despc,42056030,-1995664.0,-5.0,-2.67
manas,178887501,8836251.0,5.0,0.36
odine,267708988,48324381.0,18.0,37.09
