hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,145987030,7466145.0,5.0,3.58
asels,2582271833,-262014313.0,-10.0,-13.49
reedr,629750105,-12620049.0,-2.0,-0.24
miatk,490818883,-24010229.0,-5.0,-1.55
sdttr,52745495,-2825971.0,-5.0,-9.08
ingrm,52361713,3171524.0,6.0,22.68
atatp,28575524,-1518227.0,-5.0,-4.18
alctl,53240563,-2926434.0,-5.0,-5.76
karel,35925706,-1873905.0,-5.0,-0.42
aztek,37981793,-398810.0,-1.0,-0.42
httbt,30236074,-1785947.0,-6.0,-2.36
logo,177682946,-26331605.0,-15.0,-20.77
ardyz,48742639,5023869.0,10.0,2.82
indes,20644944,1310716.0,6.0,0.42
mobtl,98100577,-8067474.0,-8.0,-0.57
penta,37372688,-451025.0,-1.0,-0.16
netas,28085588,-692412.0,-2.0,-1.22
arena,77001463,-17902749.0,-23.0,-7.98
escom,29340844,-4680453.0,-16.0,-0.44
papil,395049310,-3178268.0,-1.0,-0.26
forte,37771412,4070229.0,11.0,7.05
link,47025920,-4704424.0,-10.0,-51.54
vbtyz,42094022,11697054.0,28.000000000000004,5.3
fonet,85510255,13097690.0,15.0,2.12
mtrks,28526998,-946157.0,-3.0,-0.65
edata,19390066,790140.0,4.0,0.17
kfein,32019457,-895109.0,-3.0,-2.66
pkart,38740650,-3788661.0,-10.0,-6.99
obase,30763776,-3862037.0,-13.0,-3.91
kront,11570770,-346925.0,-3.0,-0.49
smart,22138622,-7895194.0,-36.0,-8.65
dgate,29318267,172787.0,1.0,0.41
despc,20052043,1636683.0,8.0,4.28
manas,31876010,362569.0,1.0,0.06
odine,118637906,-25363941.0,-21.0,-16.56
patek,222184132,-35002555.0,-16.0,-11.51
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,95841965,-15939687.0,-17.0,-10.36
ekgyo,2482660214,253159647.0,10.0,1.43
zrgyo,63792367,6751799.0,11.0,2.62
srvgy,185563085,-28652950.0,-15.0,-0.38
rygyo,79622930,-1121756.0,-1.0,-0.18
isgyo,36508384,6904963.0,19.0,2.9
basgz,33666409,328046.0,1.0,0.34
aksgy,13511578,689255.0,5.0,0.31
ozkgy,71210801,1707045.0,2.0,0.24
dggyo,8993408,-717763.0,-8.0,-2.49
psgyo,142065545,-441602.0,-0.0,-0.01
yggyo,36035428,7294840.0,20.0,16.76
akmgy,6848857,-1236410.0,-18.0,-34.46
asgyo,24248668,-1686551.0,-7.000000000000001,-0.73
hlgyo,60187363,2726507.0,5.0,0.12
adgyo,63347630,4625299.0,7.000000000000001,2.1
akfgy,38206987,2396523.0,6.0,0.13
tsgyo,43399359,7618924.0,18.0,1.12
surgy,67360696,-7339037.0,-11.0,-5.05
klgyo,90038983,-2644972.0,-3.0,-0.13
algyo,23850365,748135.0,3.0,0.56
kzbgy,228555108,44434892.0,19.0,1.96
sngyo,73968702,4671507.0,6.0,0.22
vkgyo,72879011,4249611.0,6.0,0.11
pekgy,119009860,5705950.0,5.0,0.06
fzlgy,142931822,-10244561.0,-7.000000000000001,-2.53
begyo,421516828,-28195831.0,-7.000000000000001,-0.6
segyo,48573302,2462506.0,5.0,0.2
pehol,3220957475,567839054.0,18.0,2.7
nugyo,78320908,10527671.0,13.0,1.02
agyo,12732301,-2973224.0,-23.0,-1.47
dzgyo,21568141,-1323455.0,-6.0,-0.35
msgyo,10371277,415091.0,4.0,0.16
mrgyo,275160425,-14937252.0,-5.0,-0.11
krgyo,14404455,0.0,0.0,0.0
ozgyo,15105163,-1496288.0,-10.0,-0.51
kgyo,23105929,1222865.0,5.0,0.19
ygyo,582765918,0.0,0.0,0.0
avgyo,8462010,1225764.0,14.000000000000002,1.28
tdgyo,24582444,-2883321.0,-12.0,-1.67
atagy,10126805,-2651842.0,-26.0,-2.93
idgyo,21670832,1522387.0,7.000000000000001,0.21
mhrgy,15236387,3862031.0,25.0,1.23
