hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,718109711,-76615968.0,-11.0,-1.88
asels,26145791476,-1831936845.0,-7.000000000000001,-27.98
reedr,175696329,-2071280.0,-1.0,-0.08
miatk,607558929,-67006292.0,-11.0,-3.94
sdttr,339352400,-4517436.0,-1.0,-3.52
ingrm,84523855,-1739735.0,-2.0,-8.95
atatp,295661970,32142276.0,11.0,23.3
alctl,47678066,-4964192.0,-10.0,-15.17
karel,180205164,-26332941.0,-15.0,-1.57
aztek,45155856,-8504447.0,-19.0,-0.9
httbt,27819055,-1121966.0,-4.0,-1.59
logo,158021400,766234.0,0.0,0.68
ardyz,628736878,52849618.0,8.0,5.56
indes,50700987,-11117343.0,-22.0,-2.34
mobtl,69641627,13929148.0,20.0,2.92
penta,27406040,262104.0,1.0,0.13
netas,28507661,1264962.0,4.0,2.78
arena,18706653,-823452.0,-4.0,-1.22
escom,134136271,-5780993.0,-4.0,-0.25
papil,145714979,-14531400.0,-10.0,-1.5
forte,140122790,4502322.0,3.0,3.08
link,161510563,-2508786.0,-2.0,-0.11
vbtyz,64541376,164447.0,0.0,0.07
fonet,122565792,-1554758.0,-1.0,-0.06
mtrks,69370858,-691670.0,-1.0,-0.31
edata,48531264,-4530032.0,-9.0,-1.73
kfein,31587260,-2204742.0,-7.000000000000001,-0.63
pkart,35704708,-3005627.0,-8.0,-10.76
obase,61414617,12569854.0,20.0,8.06
kront,48227558,-4987126.0,-10.0,-2.72
smart,45986987,1822668.0,4.0,1.06
dgate,13377593,456303.0,3.0,3.65
despc,15822184,3311756.0,21.0,9.05
manas,622163595,3852644.0,1.0,0.19
odine,1710899808,161050839.0,9.0,162.71
patek,658826591,-81096475.0,-12.0,-2.99
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,390167822,87195390.0,22.0,22.51
ekgyo,2290117761,612913851.0,27.0,5.57
zrgyo,20840625,-2895654.0,-14.000000000000002,-2.44
srvgy,40486222,-5514741.0,-14.000000000000002,-0.37
rygyo,36856439,10895729.0,30.0,9.27
isgyo,339626343,12492649.0,4.0,1.0
basgz,13014410,-3323451.0,-26.0,-11.93
aksgy,18094279,-4255410.0,-24.0,-2.26
ozkgy,45677385,-11362931.0,-25.0,-3.49
dggyo,7417013,3775121.0,51.0,19.72
psgyo,1369189133,63433073.0,5.0,0.17
yggyo,13512207,-624052.0,-5.0,-10.59
akmgy,33017942,8057086.0,24.0,63.46
asgyo,49959668,-1076414.0,-2.0,-0.27
hlgyo,94026191,-5288977.0,-6.0,-0.31
adgyo,33764065,6953371.0,21.0,10.83
akfgy,33823568,8354962.0,25.0,0.68
tsgyo,6168302,591062.0,10.0,0.64
surgy,106169232,-10131439.0,-10.0,-6.64
klgyo,55041167,5078797.0,9.0,0.47
algyo,155735004,-4200876.0,-3.0,-0.1
kzbgy,145939507,-9853877.0,-7.000000000000001,-0.16
sngyo,56674571,13056875.0,23.0,0.87
vkgyo,43181968,-8415068.0,-19.0,-0.53
pekgy,1590814760,46245239.0,3.0,0.42
fzlgy,169987662,-30235269.0,-18.0,-2.45
begyo,10195357,676312.0,7.000000000000001,0.27
segyo,14629760,923526.0,6.0,0.29
pehol,1466955822,228120531.0,16.0,6.11
nugyo,9783704,28934.0,0.0,0.03
agyo,1288239,-549476.0,-43.0,-3.4
dzgyo,6517731,-300209.0,-5.0,-0.39
msgyo,35128376,3648456.0,10.0,0.66
mrgyo,69556955,5288428.0,8.0,0.11
krgyo,18200089,-527626.0,-3.0,-0.08
ozgyo,18713660,1271801.0,7.000000000000001,0.15
kgyo,223886102,-60986992.0,-27.0,-2.8
avgyo,31359071,-2199807.0,-7.000000000000001,-1.05
tdgyo,93094933,5120729.0,6.0,0.99
atagy,1500622,409913.0,27.0,3.33
idgyo,4198082,-291513.0,-7.000000000000001,-0.32
mhrgy,11586763,2668312.0,23.0,0.85
avpgy,37824638,10582118.0,28.000000000000004,15.95
vrgyo,80467478,-8857055.0,-11.0,-0.23
kzgyo,29352754,-1919937.0,-7.000000000000001,-1.47
eygyo,24623108,72491.0,0.0,0.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3625423572,-94923941.0,-3.0,-3.54
isctr,5897243180,377642235.0,6.0,0.93
halkb,2828929765,-242762342.0,-9.0,-3.77
vakbn,1654666649,125243270.0,8.0,2.43
akbnk,7551281492,-87892226.0,-1.0,-0.86
skbnk,583371418,-40586075.0,-7.000000000000001,-1.32
albrk,128060434,20219322.0,16.0,1.29
ykbnk,7023953885,550174455.0,8.0,2.96
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,407030204,-108843589.0,-27.0,-27.49
arclk,125072658,-7284122.0,-6.0,-5.78
asels,26145791476,-1831936845.0,-7.000000000000001,-27.98
astor,14214793722,1015088873.0,7.000000000000001,23.41
bimas,4715472160,270380350.0,6.0,21.43
ekgyo,2290117761,612913851.0,27.0,5.57
enkai,944175395,-76933124.0,-8.0,-7.44
eregl,6868122810,-612920519.0,-9.0,-3.66
froto,1739708230,40355050.0,2.0,1.93
gubrf,999858265,-18836752.0,-2.0,-8.75
hekts,1040436198,-28899420.0,-3.0,-0.09
kchol,4402774388,-109242124.0,-2.0,-4.72
trmet,676382603,-6797440.0,-1.0,-1.23
tralt,6091044198,369005941.0,6.0,3.17
krdmd,2498159034,-458124895.0,-18.0,-7.02
odas,484786650,10238674.0,2.0,0.17
petkm,1342166106,102568098.0,8.0,1.46
pgsus,2850137030,66291436.0,2.0,4.08
sahol,3218895859,-337971166.0,-10.0,-9.87
sasa,6457919046,-745571196.0,-12.0,-0.27
sise,2546862813,-252622842.0,-10.0,-4.3
tavhl,1023749484,-48096642.0,-5.0,-12.87
tcell,2228966060,59878764.0,3.0,2.91
thyao,21280358567,598666255.0,3.0,9.87
toaso,955109389,50937022.0,5.0,16.11
tuprs,6956456538,998242633.0,14.000000000000002,36.63
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,43952693,7170058.0,16.0,2.58
a1cap,138521308,9156581.0,7.000000000000001,0.72
adgyo,33764065,6953371.0,21.0,10.83
agrot,126612607,10243483.0,8.0,0.21
ahgaz,314583676,25260115.0,8.0,2.76
akfye,710756268,30376629.0,4.0,1.13
alfas,172676916,9887617.0,6.0,2.65
asgyo,49959668,-1076414.0,-2.0,-0.27
atakp,12491722,-2042366.0,-16.0,-8.46
astor,14214793722,1015088873.0,7.000000000000001,23.41
aztek,45155856,-8504447.0,-19.0,-0.9
barma,161801928,-40330249.0,-25.0,-17.58
begyo,10195357,676312.0,7.000000000000001,0.27
bieny,36191907,-3444325.0,-10.0,-2.1
bigch,52254127,3017827.0,6.0,0.39
binho,361595780,14722497.0,4.0,0.43
bmstl,120343719,-11765844.0,-10.0,-4.11
borls,120264885,-11828018.0,-10.0,-0.66
brkvy,16781834,-2481159.0,-15.0,-12.83
bvsan,153049641,27072336.0,18.0,21.26
bydnr,46711912,882032.0,2.0,0.73
cates,57162646,-2183607.0,-4.0,-1.55
conse,25267130,-1645161.0,-7.000000000000001,-0.17
cvkmd,416350171,50161483.0,12.0,4.8
cwene,1505985417,109234030.0,7.000000000000001,2.93
dapgm,346816447,17277993.0,5.0,0.47
dmrgd,1686719930,-36315498.0,-2.0,-0.26
dofer,20223638,3962159.0,20.0,6.13
ebebk,30609177,-1487281.0,-5.0,-3.66
ekos,84555473,-3037290.0,-4.0,-0.24
eksun,24932344,-3677916.0,-15.0,-0.98
enery,707659282,-73011918.0,-10.0,-0.97
ensri,117969663,2827620.0,2.0,0.14
eupwr,1557979599,142554225.0,9.0,7.9
euren,80897985,-2199301.0,-3.0,-0.12
eygyo,24623108,72491.0,0.0,0.01
forte,140122790,4502322.0,3.0,3.08
fzlgy,169987662,-30235269.0,-18.0,-2.45
gipta,95916730,-8880237.0,-9.0,-6.39
goknr,148122181,-28053058.0,-19.0,-4.55
grsel,134298033,-6721762.0,-5.0,-15.25
gznmi,203903691,-24228763.0,-12.0,-7.07
hatsn,230462431,10098647.0,4.0,2.36
hktm,39279594,-1864391.0,-5.0,-0.52
httbt,27819055,-1121966.0,-4.0,-1.59
imasm,38359155,3127188.0,8.0,0.24
inves,86969256,-5688201.0,-7.000000000000001,-39.24
izenr,1058655872,-272555372.0,-26.0,-2.64
kayse,35540360,957154.0,3.0,0.12
kcaer,125757010,8740591.0,7.000000000000001,1.04
klrho,437626466,8966221.0,2.0,1.88
klser,31881495,-5351655.0,-17.0,-4.4
klsyn,55645791,5445521.0,10.0,1.46
kmpur,29667107,-2612249.0,-9.0,-1.58
kopol,166611554,-4886101.0,-3.0,-0.2
krpls,10915535,-1620506.0,-15.0,-1.39
ktlev,3594318067,-284861894.0,-8.0,-14.23
kzgyo,29352754,-1919937.0,-7.000000000000001,-1.47
lider,407732976,-100492687.0,-25.0,-25.87
macko,24088208,-959979.0,-4.0,-1.34
makim,310923237,-3572897.0,-1.0,-0.23
marbl,30440734,30332.0,0.0,0.01
mekag,36837644,5163779.0,14.000000000000002,0.5
mhrgy,11586763,2668312.0,23.0,0.85
obase,61414617,12569854.0,20.0,8.06
ofsym,39541726,2454993.0,6.0,3.54
oncsm,27363546,2066850.0,8.0,18.76
ozsub,52071461,-15778069.0,-30.0,-9.2
paseu,1985574600,453177382.0,23.0,22.28
pcilt,27333684,1225477.0,4.0,1.38
pltur,44820276,6732487.0,15.0,3.48
pnlsn,27459270,-2234977.0,-8.0,-3.44
prdgs,26970431,-191343.0,-1.0,-0.05
psgyo,1369189133,63433073.0,5.0,0.17
reedr,175696329,-2071280.0,-1.0,-0.08
rnpol,13452761,106141.0,1.0,0.02
rubns,28411201,-7615338.0,-27.0,-5.98
sdttr,339352400,-4517436.0,-1.0,-3.52
segyo,14629760,923526.0,6.0,0.29
skymd,45705933,-6254448.0,-14.000000000000002,-2.07
smrtg,311548036,-40002169.0,-13.0,-1.42
snica,368951444,28725134.0,8.0,0.36
soke,73592352,-7761264.0,-11.0,-1.73
suntk,21295334,1403245.0,7.000000000000001,1.86
suwen,47597640,961882.0,2.0,0.14
tabgd,279979180,22157496.0,8.0,18.17
tarkm,51205916,-3423926.0,-7.000000000000001,-34.41
taten,189608868,-17539022.0,-9.0,-1.14
tera,1094987360,-89834926.0,-8.0,-12.22
tnztp,28749367,-3478194.0,-12.0,-2.93
vrgyo,80467478,-8857055.0,-11.0,-0.23
yylgd,46295628,-1259034.0,-3.0,-0.3
patek,658826591,-81096475.0,-12.0,-2.99
OBAMS,195503619,-32185653.0,-16.0,-0.94
LMKDC,78484244,-4565028.0,-6.0,-1.53
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,9244586,-462358.0,-5.0,-0.15
tatgd,60073367,-23102457.0,-38.0,-7.2
odas,484786650,10238674.0,2.0,0.17
cwene,1505985417,109234030.0,7.000000000000001,2.93
uluun,34672795,-1245535.0,-4.0,-0.33
AYDEM,54028982,-1471621.0,-3.0,-0.73
conse,25267130,-1645161.0,-7.000000000000001,-0.17
ASELS,26145791476,-1831936845.0,-7.000000000000001,-27.98
TUPRS,6956456538,998242633.0,14.000000000000002,36.63
KCHOL,4402774388,-109242124.0,-2.0,-4.72
ARCLK,125072658,-7284122.0,-6.0,-5.78
EREGL,6868122810,-612920519.0,-9.0,-3.66
KRDMD,2498159034,-458124895.0,-18.0,-7.02
SAHOL,3218895859,-337971166.0,-10.0,-9.87
SASA,6457919046,-745571196.0,-12.0,-0.27
ENJSA,186140924,23636959.0,13.0,13.29
AKSA,244803170,27324603.0,11.0,1.34
HEKTS,1040436198,-28899420.0,-3.0,-0.09
TKFEN,500924288,-22050211.0,-4.0,-5.91
SISE,2546862813,-252622842.0,-10.0,-4.3
EKGYO,2290117761,612913851.0,27.0,5.57
SOKE,73592352,-7761264.0,-11.0,-1.73
KLKIM,41802692,244759.0,1.0,0.17
MEPET,8978989,2711491.0,30.0,6.92
BJKAS,68512863,8850648.0,13.0,0.22
TUREX,73389637,-5727619.0,-8.0,-0.56
ALGYO,155735004,-4200876.0,-3.0,-0.1
GMSTR,505761080,-11285232.0,-2.0,-12.49
KUYAS,477789740,-64403980.0,-13.0,-10.41
ISGYO,339626343,12492649.0,4.0,1.0
SELEC,287578528,11824433.0,4.0,8.42
KRONT,48227558,-4987126.0,-10.0,-2.72
USDTR,16239511,6263474.0,39.0,1679.67
ISFIN,14821758,1125704.0,8.0,1.49
BAGFS,12377469,1613970.0,13.0,3.33
SARKY,137701592,15569310.0,11.0,3.07
ASTOR,14214793722,1015088873.0,7.000000000000001,23.41
BTCIM,519148255,-55179730.0,-11.0,-0.61
LKMNH,11964086,238571.0,2.0,0.3
ERBOS,16534622,-505750.0,-3.0,-5.25
RAYSG,27671784,-4141524.0,-15.0,-27.53
DMSAS,28814520,-4853311.0,-17.0,-1.43
KZBGY,145939507,-9853877.0,-7.000000000000001,-0.16
YATAS,23786194,4846982.0,20.0,8.15
DOCO,56612560,8260065.0,15.0,1710.16
ESCOM,134136271,-5780993.0,-4.0,-0.25
OZSUB,52071461,-15778069.0,-30.0,-9.2
KLMSN,177741460,-3042699.0,-2.0,-0.58
SUMAS,1044995,0.0,0.0,0.0
KARTN,717476913,-27201560.0,-4.0,-6.76
trenj,261767075,31726751.0,12.0,11.69
SAFKR,312945985,41362514.0,13.0,2.71
HTTBT,27819055,-1121966.0,-4.0,-1.59
SONME,3670605,1171752.0,32.0,40.54
FROTO,1739708230,40355050.0,2.0,1.93
EMKEL,304986249,7371343.0,2.0,0.48
RYGYO,36856439,10895729.0,30.0,9.27
LOGO,158021400,766234.0,0.0,0.68
trmet,676382603,-6797440.0,-1.0,-1.23
ALCTL,47678066,-4964192.0,-10.0,-15.17
DIRIT,3825018,0.0,0.0,0.0
EUHOL,5374130,0.0,0.0,0.0
MIATK,607558929,-67006292.0,-11.0,-3.94
OSTIM,35461423,349821.0,1.0,0.02
GSDDE,324443771,23780692.0,7.000000000000001,1.13
AVTUR,4854360,-322153.0,-7.000000000000001,-1.03
ORGE,80015554,-5141772.0,-6.0,-7.05
QUAGR,368694643,-71432828.0,-19.0,-0.7
TEZOL,43952693,7170058.0,16.0,2.58
KTSKR,51724282,-212118.0,-0.0,-0.42
AGESA,45084000,6269752.0,14.000000000000002,34.58
TTRAK,59702688,-2500304.0,-4.0,-18.34
BIOEN,1931471982,-365168511.0,-19.0,-3.48
MTRYO,3487430,163169.0,5.0,0.51
KLGYO,55041167,5078797.0,9.0,0.47
JANTS,55780652,-6569965.0,-12.0,-1.9
ANSGR,63863532,-2584274.0,-4.0,-1.1
EGSER,14033507,634461.0,5.0,0.14
BRKO,4661153,0.0,0.0,0.0
MAALT,41728008,2270809.0,5.0,61.76
SAMAT,12700676,-3345585.0,-26.0,-1.71
KNFRT,53159069,-2414719.0,-5.0,-0.56
Z30KP,10318275,44349.0,0.0,1.1
BRMEN,7139515,0.0,0.0,0.0
DENGE,88493750,7203690.0,8.0,0.21
GEREL,295192563,-1805371.0,-1.0,-0.23
ETYAT,16014538,-3444037.0,-22.0,-3.0
cvkmd,416350171,50161483.0,12.0,4.8
PGSUS,2850137030,66291436.0,2.0,4.08
PSGYO,1369189133,63433073.0,5.0,0.17
CEMAS,91064092,6261691.0,7.000000000000001,0.3
ADESE,59515819,-14519696.0,-24.0,-0.23
SANKO,7875187,-1245122.0,-16.0,-3.42
