tekno,10449977857.7,-304161418.4,-2.9,26,9
gyo,17678142791.7,-377516032.5,-2.1,29,17
banka,24917877288.2,1513794532.2,6.1,6,2
bist30,61779041907.8,-2687459245.6,-4.4,11,15
harz,22909370753.2,721577569.1,3.1,58,37
bist500,122634181186.7,-742644622.8,-0.6,234,161
enerji,7995531889.6,-19212071.9,-0.2,20,12
bist100,93724409293.6,-2121968397.8,-2.3,53,39
fonlar,570628574.2,258068461.8,45.2,5,6
fin_sigorta,4679841100.4,312905643.3,6.7,8,2
cim_ins,3827159791.8,28891680.3,0.8,11,12
bist_100_disi,43927040787.9,1170421109.8,2.7,195,129
