hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1317116585,207092312.0,16.0,2.61
asels,23279088835,3575039538.0,15.0,48.7
reedr,82351334,-3476969.0,-4.0,-0.28
miatk,585452798,-15113739.0,-3.0,-0.98
sdttr,972839818,259141243.0,27.0,61.62
ingrm,14603824,-2657106.0,-18.0,-72.17
atatp,202369194,-29231533.0,-14.000000000000002,-21.44
alctl,85595716,-14172659.0,-17.0,-23.1
karel,55899615,-12539191.0,-22.0,-2.13
aztek,50287816,57051.0,0.0,0.01
httbt,45975327,-5628820.0,-12.0,-5.2
logo,241581332,-60899008.0,-25.0,-35.29
ardyz,160552424,-4367574.0,-3.0,-1.11
indes,42741502,-522777.0,-1.0,-0.1
mobtl,81216870,-21287027.0,-26.0,-2.95
penta,47481195,-783483.0,-2.0,-0.23
netas,25653480,4460130.0,17.0,10.22
arena,26859351,-2999261.0,-11.0,-3.02
escom,689879666,-21628948.0,-3.0,-0.16
papil,692776327,51890558.0,7.000000000000001,1.43
forte,193033286,18611395.0,10.0,8.69
link,127296305,-15814717.0,-12.0,-28.22
vbtyz,280714797,27110051.0,10.0,2.15
fonet,831352628,-57917680.0,-7.000000000000001,-0.25
mtrks,27494690,-3288797.0,-12.0,-2.63
edata,338204550,55986963.0,17.0,2.07
kfein,55771569,417649.0,1.0,0.07
pkart,30734147,14355473.0,47.0,38.47
obase,41685634,360620.0,1.0,0.31
kront,21343466,1949533.0,9.0,1.39
smart,65066564,0.0,0.0,0.0
dgate,17023951,-5930854.0,-35.0,-24.85
despc,11881270,-849405.0,-7.000000000000001,-3.42
manas,2132185464,232987328.0,11.0,1.93
odine,500238126,4950564.0,1.0,5.53
patek,957287918,46311261.0,5.0,0.93
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,156854035,40008932.0,26.0,21.65
ekgyo,3543570150,-23907266.0,-1.0,-0.16
zrgyo,22494244,2629262.0,12.0,2.6
srvgy,95754795,-11001277.0,-11.0,-0.38
rygyo,376089155,56917017.0,15.0,5.02
isgyo,54289077,8646366.0,16.0,3.48
basgz,17646744,776642.0,4.0,2.09
aksgy,35545212,-1600706.0,-5.0,-0.37
ozkgy,64527486,17111453.0,27.0,3.9
dggyo,3598158,-1680732.0,-47.0,-14.39
psgyo,329865822,-8160199.0,-2.0,-0.06
yggyo,14777654,-3273953.0,-22.0,-32.31
akmgy,2564476,20765.0,1.0,1.77
asgyo,39499595,714309.0,2.0,0.2
hlgyo,174379518,1463123.0,1.0,0.04
adgyo,156498782,-16455486.0,-11.0,-5.86
akfgy,164614549,2356301.0,1.0,0.04
tsgyo,12525804,345882.0,3.0,0.2
surgy,643275074,-194071378.0,-30.0,-22.18
klgyo,127972287,1452686.0,1.0,0.07
algyo,168145930,-3476676.0,-2.0,-0.11
kzbgy,86123322,-8317709.0,-10.0,-0.34
sngyo,117819857,6273830.0,5.0,0.24
vkgyo,66085212,-3386738.0,-5.0,-0.14
pekgy,3167904684,-107385943.0,-3.0,-0.44
fzlgy,176979399,5573266.0,3.0,0.4
begyo,29952194,487301.0,2.0,0.07
segyo,75456755,-1025134.0,-1.0,-0.08
pehol,2048452276,-185347471.0,-9.0,-1.32
nugyo,17433641,-3243412.0,-19.0,-1.78
agyo,2335936,-280133.0,-12.0,-0.87
dzgyo,45574256,191603.0,0.0,0.04
msgyo,19731239,-2920605.0,-15.0,-0.91
mrgyo,387237314,-12966572.0,-3.0,-0.05
krgyo,40264485,1497993.0,4.0,0.11
ozgyo,18028025,563982.0,3.0,0.06
kgyo,142136836,28111993.0,20.0,1.48
ygyo,11923551,0.0,0.0,0.0
avgyo,25043702,1310333.0,5.0,0.67
tdgyo,12502481,1484083.0,12.0,2.32
atagy,11962763,4716047.0,39.0,5.56
idgyo,8757948,-2030940.0,-23.0,-0.94
mhrgy,47758140,-774892.0,-2.0,-0.06
avpgy,29614885,-4600344.0,-16.0,-8.18
vrgyo,29426329,-2146596.0,-7.000000000000001,-0.17
kzgyo,65992687,-14343972.0,-22.0,-5.1
eygyo,129195342,13233554.0,10.0,0.39
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,7694256778,-424773805.0,-6.0,-8.93
isctr,11861637882,-803178930.0,-7.000000000000001,-1.16
halkb,3577096813,-513366366.0,-14.000000000000002,-7.12
vakbn,1156604376,-32407735.0,-3.0,-1.16
akbnk,10455480995,-465236004.0,-4.0,-4.06
skbnk,383812732,-17856020.0,-5.0,-0.57
albrk,186134979,-9541365.0,-5.0,-0.47
ykbnk,8618887848,-270778172.0,-3.0,-1.37
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,1022515249,-167230293.0,-16.0,-17.01
arclk,453602641,-40015477.0,-9.0,-10.29
asels,23279088835,3575039538.0,15.0,48.7
astor,8927025679,-208700440.0,-2.0,-4.39
bimas,5866031444,-746943844.0,-13.0,-84.95
ekgyo,3543570150,-23907266.0,-1.0,-0.16
enkai,1576850962,-73569639.0,-5.0,-4.75
eregl,8110423772,503541082.0,6.0,2.0
froto,2396341355,-298054731.0,-12.0,-14.48
gubrf,1855619087,64356956.0,3.0,18.65
hekts,763645528,-59681808.0,-8.0,-0.24
kchol,8205044710,-593225600.0,-7.000000000000001,-14.61
trmet,980833016,-5831209.0,-1.0,-1.0
tralt,6736366998,795048307.0,12.0,7.17
krdmd,3014041755,416874791.0,14.000000000000002,4.48
odas,529611676,-742612.0,-0.0,-0.01
petkm,986869345,-19970317.0,-2.0,-0.35
pgsus,5645274467,-771129358.0,-14.000000000000002,-27.29
sahol,6853222387,-451017640.0,-7.000000000000001,-6.74
sasa,7095873814,655812130.0,9.0,0.23
sise,3343264130,-433058087.0,-13.0,-5.86
tavhl,1436786631,-200614805.0,-14.000000000000002,-44.18
tcell,4756607479,209632714.0,4.0,5.19
thyao,18747361703,-2279183610.0,-12.0,-37.57
toaso,1000122755,-58306249.0,-6.0,-18.64
tuprs,6663977783,203811928.0,3.0,6.61
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
