tekno,12299223685.6,-399107414.6,-3.2,4,27
gyo,5528626899.1,1381824.9,0.0,16,26
banka,42218976718.6,2686296961.5,6.4,6,2
bist30,92530152522.8,1842514799.8,2.0,17,9
harz,21963773300.1,-591542338.2,-2.7,20,59
bist500,128803994954.0,-162354726.2,-0.1,110,255
enerji,5927692617.4,-319527072.5,-5.4,3,26
bist100,121092897699.4,1535063392.0,1.3,38,48
fonlar,4660901302.3,-1012451746.7,-21.7,5,6
fin_sigorta,1111648997.1,28933755.8,2.6,4,5
cim_ins,2477780390.5,-32570739.5,-1.3,5,16
bist_100_disi,25877480170.8,-1812060256.9,-7.0,76,222
