hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,722066095,50095403.0,7.000000000000001,1.13
asels,5355287479,-523985305.0,-10.0,-39.65
reedr,1722966862,290196510.0,17.0,1.42
miatk,627836109,-23038602.0,-4.0,-1.49
sdttr,365430492,-36987348.0,-10.0,-23.15
ingrm,15741563,-863471.0,-5.0,-23.07
atatp,138642655,15726514.0,11.0,16.52
alctl,43362735,1275423.0,3.0,4.29
karel,161587007,4463106.0,3.0,0.29
aztek,165641620,27487762.0,17.0,0.78
httbt,21215204,680642.0,3.0,1.33
logo,120410231,13437155.0,11.0,15.88
ardyz,229305641,53017566.0,23.0,9.83
indes,116575887,2982498.0,3.0,0.25
mobtl,91848275,-23269681.0,-25.0,-3.41
penta,88667336,2050844.0,2.0,0.33
netas,35610417,3673138.0,10.0,6.65
arena,365223721,29372273.0,8.0,2.54
escom,692581916,-24751351.0,-4.0,-0.18
papil,286458265,-14940089.0,-5.0,-0.89
forte,177811164,-9855219.0,-6.0,-5.26
link,176385908,4908339.0,3.0,0.15
vbtyz,28903090,-2810971.0,-10.0,-2.14
fonet,210237012,-14430619.0,-7.000000000000001,-0.33
mtrks,24244634,-168991.0,-1.0,-0.16
edata,7774146,0.0,0.0,0.0
kfein,31448590,-1639925.0,-5.0,-0.47
pkart,127027847,48367148.0,38.0,34.76
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,722066095,50095403.0,7.000000000000001,1.13
asels,5355287479,-523985305.0,-10.0,-39.65
reedr,1722966862,290196510.0,17.0,1.42
miatk,627836109,-23038602.0,-4.0,-1.49
sdttr,365430492,-36987348.0,-10.0,-23.15
ingrm,15741563,-863471.0,-5.0,-23.07
atatp,138642655,15726514.0,11.0,16.52
alctl,43362735,1275423.0,3.0,4.29
karel,161587007,4463106.0,3.0,0.29
aztek,165641620,27487762.0,17.0,0.78
httbt,21215204,680642.0,3.0,1.33
logo,120410231,13437155.0,11.0,15.88
ardyz,229305641,53017566.0,23.0,9.83
indes,116575887,2982498.0,3.0,0.25
mobtl,91848275,-23269681.0,-25.0,-3.41
penta,88667336,2050844.0,2.0,0.33
netas,35610417,3673138.0,10.0,6.65
arena,365223721,29372273.0,8.0,2.54
escom,692581916,-24751351.0,-4.0,-0.18
papil,286458265,-14940089.0,-5.0,-0.89
forte,177811164,-9855219.0,-6.0,-5.26
link,176385908,4908339.0,3.0,0.15
vbtyz,28903090,-2810971.0,-10.0,-2.14
fonet,210237012,-14430619.0,-7.000000000000001,-0.33
mtrks,24244634,-168991.0,-1.0,-0.16
edata,7774146,0.0,0.0,0.0
kfein,31448590,-1639925.0,-5.0,-0.47
pkart,127027847,48367148.0,38.0,34.76
obase,27389086,-2311198.0,-8.0,-3.24
kront,165501101,32233377.0,19.0,4.15
smart,155681285,-16419304.0,-11.0,-3.82
dgate,47843540,-5785971.0,-12.0,-9.82
despc,26118910,4526007.0,17.0,7.42
manas,895941684,-64470782.0,-7.000000000000001,-1.73
odine,312528866,4804580.0,2.0,14.35
patek,352394860,30494653.0,9.0,1.87
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,63007444,15282163.0,24.0,22.74
ekgyo,1807439994,-196028516.0,-11.0,-2.35
zrgyo,62829026,10136021.0,16.0,3.54
srvgy,104557186,-621005.0,-1.0,-0.02
rygyo,71906912,11412190.0,16.0,5.18
isgyo,27984598,2374988.0,8.0,1.77
basgz,17318487,-1480904.0,-9.0,-4.29
aksgy,30799403,6233853.0,20.0,1.8
ozkgy,64939470,-12668937.0,-20.0,-2.58
dggyo,4428726,-138267.0,-3.0,-0.95
psgyo,839936709,115795358.0,14.000000000000002,0.39
yggyo,32001922,4487289.0,14.000000000000002,30.27
akmgy,33472225,1801513.0,5.0,14.75
asgyo,33081057,-765575.0,-2.0,-0.26
hlgyo,368258917,76171061.0,21.0,1.21
adgyo,48669665,2513645.0,5.0,3.07
akfgy,51518070,371308.0,1.0,0.02
tsgyo,10127373,-576794.0,-6.0,-0.4
surgy,342950527,-64941623.0,-19.0,-13.52
klgyo,110451000,-23716105.0,-21.0,-1.15
algyo,235471135,-15531861.0,-7.000000000000001,-0.35
kzbgy,179944642,8901175.0,5.0,0.16
sngyo,113431668,-7693201.0,-7.000000000000001,-0.25
vkgyo,94777960,-2416844.0,-3.0,-0.07
pekgy,3452925424,354402790.0,10.0,1.47
fzlgy,239523803,-11101891.0,-5.0,-0.72
begyo,79497343,-14781506.0,-19.0,-0.85
segyo,48363559,-7116578.0,-15.0,-0.73
pehol,4750819709,-709021224.0,-15.0,-3.79
nugyo,44895854,2155876.0,5.0,0.48
agyo,3950067,634653.0,16.0,1.38
dzgyo,35981921,-1553764.0,-4.0,-0.36
msgyo,138655029,-14524728.0,-10.0,-0.94
mrgyo,1165109926,125027792.0,11.0,0.2
krgyo,40842286,9129826.0,22.0,0.65
ozgyo,26240369,38200.0,0.0,0.0
kgyo,472865795,-17564244.0,-4.0,-0.42
avgyo,30774277,7799569.0,25.0,3.36
tdgyo,15086899,-797798.0,-5.0,-0.87
atagy,3661255,-135500.0,-4.0,-0.49
idgyo,16434590,-3800466.0,-23.0,-0.84
mhrgy,21692386,1573681.0,7.000000000000001,0.28
avpgy,50537751,-616913.0,-1.0,-0.71
vrgyo,79222236,9935659.0,13.0,0.32
kzgyo,55877065,-8645011.0,-15.0,-3.71
eygyo,77657156,-206073.0,-0.0,-0.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2911143187,-344176086.0,-12.0,-17.01
isctr,8542841308,-456347837.0,-5.0,-0.8
halkb,1731471745,146779985.0,8.0,3.5
vakbn,1782824548,-186037056.0,-10.0,-3.59
akbnk,5294594747,-124916685.0,-2.0,-1.93
skbnk,748770036,-146838157.0,-20.0,-2.61
albrk,172443525,-29924935.0,-17.0,-1.57
ykbnk,5354134060,208615140.0,4.0,1.51
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,722639726,-54489262.0,-8.0,-7.14
arclk,463147175,-67201283.0,-15.0,-17.17
asels,5355287479,-523985305.0,-10.0,-39.65
astor,11089396758,1706087066.0,15.0,33.03
bimas,2211338372,-198589883.0,-9.0,-68.18
ekgyo,1807439994,-196028516.0,-11.0,-2.35
enkai,792992450,-43704889.0,-6.0,-5.86
eregl,5905011532,728573557.0,12.0,4.2
froto,1965524433,-421953780.0,-21.0,-22.56
gubrf,635057808,-116395670.0,-18.0,-95.37
hekts,1248541203,-177641666.0,-14.000000000000002,-0.48
kchol,2437794233,102759511.0,4.0,8.76
