hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,2989119331,457240308.0,15.0,21.57
isctr,6371415553,271595818.0,4.0,0.58
halkb,2615720525,244699724.0,9.0,3.47
vakbn,826835875,35262966.0,4.0,1.28
akbnk,4541304239,408616767.0,9.0,6.25
skbnk,136558688,-35532192.0,-26.0,-2.02
albrk,69711561,-9664119.0,-14.000000000000002,-1.08
ykbnk,4779113373,437105910.0,9.0,3.25
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,259311257,-69611987.0,-27.0,-4.07
asels,5349368604,-395974271.0,-7.000000000000001,-16.62
reedr,122057879,-12248115.0,-10.0,-0.67
miatk,780510243,-60720096.0,-8.0,-3.0
sdttr,109386382,-21321305.0,-19.0,-35.01
ingrm,12389847,-2556550.0,-21.0,-86.1
atatp,107276542,-10150512.0,-9.0,-12.78
alctl,48357546,6822601.0,14.000000000000002,14.72
karel,21954403,-864034.0,-4.0,-0.33
aztek,13802182,-801317.0,-6.0,-0.24
httbt,62608529,-7623543.0,-12.0,-5.09
logo,40846212,-3629440.0,-9.0,-13.64
ardyz,201177414,19401596.0,10.0,3.19
indes,71616443,11052359.0,15.0,1.15
mobtl,83651860,1814573.0,2.0,0.18
penta,29496981,-7342116.0,-25.0,-3.31
netas,14254385,-1796084.0,-13.0,-7.14
arena,12653965,-2217487.0,-18.0,-4.64
escom,163308693,33192244.0,20.0,0.75
papil,138492835,-4129796.0,-3.0,-0.48
forte,172371122,30769869.0,18.0,14.92
link,124309317,-12368250.0,-10.0,-22.29
vbtyz,33518225,-2068221.0,-6.0,-1.04
fonet,66316610,10238324.0,15.0,0.42
mtrks,13259828,-308852.0,-2.0,-0.5
edata,131079060,68024598.0,52.0,3.19
kfein,40959286,2367754.0,6.0,0.49
pkart,94567438,5389386.0,6.0,4.58
obase,8615804,-1552410.0,-18.0,-5.63
kront,20599892,-167275.0,-1.0,-0.1
smart,10411246,-1502065.0,-14.000000000000002,-3.2
dgate,51161181,9504314.0,19.0,11.76
despc,42675503,-4307701.0,-10.0,-4.59
manas,99415848,-17987254.0,-18.0,-2.84
odine,92937206,-5943968.0,-6.0,-18.48
patek,1322640350,-184131037.0,-14.000000000000002,-3.86
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,121814268,-3477255.0,-3.0,-2.04
ekgyo,2497235470,-367538200.0,-15.0,-3.03
zrgyo,20522031,-849864.0,-4.0,-0.95
srvgy,85912380,-8661951.0,-10.0,-0.32
rygyo,27435271,4542215.0,17.0,3.39
isgyo,31545575,-989866.0,-3.0,-0.66
basgz,24769084,354925.0,1.0,0.64
aksgy,19752030,3293902.0,17.0,1.22
ozkgy,22875582,-1749720.0,-8.0,-1.06
dggyo,1929524,-112920.0,-6.0,-1.86
psgyo,247529853,-17322923.0,-7.000000000000001,-0.18
yggyo,10857625,2737204.0,25.0,31.44
akmgy,2785207,-711408.0,-26.0,-49.72
asgyo,42773054,-1640189.0,-4.0,-0.41
hlgyo,99780275,-23686848.0,-24.0,-0.88
adgyo,27162472,-3622484.0,-13.0,-6.0
akfgy,55404403,-1754982.0,-3.0,-0.09
tsgyo,13503749,1546656.0,11.0,0.79
surgy,170034834,32012056.0,19.0,7.76
klgyo,53310611,-5243253.0,-10.0,-0.6
algyo,83832961,-8721565.0,-10.0,-3.02
kzbgy,88791213,4344690.0,5.0,0.51
sngyo,99779031,783745.0,1.0,0.03
vkgyo,32836486,-1214761.0,-4.0,-0.09
