tekno,11185310139.5,1270133571.8,11.4,15,20
gyo,8994666155.0,183940262.0,2.0,25,21
banka,28192844409.1,3692297038.5,13.1,7,1
bist30,60483952807.8,3559109616.3,5.9,11,13
harz,19708005191.0,-437112693.6,-2.2,37,58
bist500,98876088534.9,2779346027.1,2.8,206,186
enerji,5625485686.9,-193468282.2,-3.4,16,16
bist100,85041675857.8,3521450014.4,4.1,44,46
fonlar,105039058.7,-37044186.6,-35.3,3,6
fin_sigorta,3659641136.8,-365705539.8,-10.0,6,5
cim_ins,3953577476.4,214306929.0,5.4,13,10
bist_100_disi,27697302256.1,122781011.7,0.4,166,156
