hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1446442132,166745641.0,12.0,11.32
asels,6773481239,287094817.0,4.0,7.61
reedr,458251068,-1464824.0,-0.0,-0.03
miatk,1436607320,352878825.0,25.0,8.56
sdttr,545546557,69943821.0,13.0,24.35
ingrm,18964319,-5079934.0,-27.0,-106.52
atatp,43054047,-1628986.0,-4.0,-3.33
alctl,36548201,-819947.0,-2.0,-2.69
karel,90860647,950179.0,1.0,0.09
aztek,37665776,16706.0,0.0,0.02
httbt,34028146,799205.0,2.0,1.06
logo,155057360,-28837728.0,-19.0,-28.57
ardyz,67106884,-431309.0,-1.0,-0.19
indes,28844742,-3690531.0,-13.0,-0.95
mobtl,229813201,4876757.0,2.0,0.17
penta,36824844,-4209637.0,-11.0,-1.62
netas,85970351,12213478.0,14.000000000000002,7.91
arena,97388381,-8191384.0,-8.0,-3.21
escom,191467186,22616913.0,12.0,0.44
papil,121436519,-13238630.0,-11.0,-3.29
forte,41074423,6591743.0,16.0,11.41
link,34971568,1127924.0,3.0,20.98
vbtyz,175305085,-3140542.0,-2.0,-0.45
fonet,193433725,25628426.0,13.0,2.08
mtrks,39013426,-3100301.0,-8.0,-1.73
edata,29915727,628843.0,2.0,0.1
kfein,90727900,5632013.0,6.0,6.27
pkart,28966718,1029221.0,4.0,2.51
obase,20353643,-1539290.0,-8.0,-2.43
kront,69945863,2211814.0,3.0,0.39
smart,24999839,-169489.0,-1.0,-0.18
dgate,89003631,-21034446.0,-24.0,-17.84
despc,23641592,2379463.0,10.0,5.15
manas,119643645,22962822.0,19.0,1.27
odine,256524771,21290419.0,8.0,9.41
patek,904882811,-28526481.0,-3.0,-0.89
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,111040943,4195372.0,4.0,2.7
ekgyo,5082689376,-317261031.0,-6.0,-1.24
zrgyo,39951552,3129614.0,8.0,1.87
srvgy,153974017,2487586.0,2.0,0.05
rygyo,130316696,8216906.0,6.0,1.44
isgyo,184841705,7185142.0,4.0,0.73
basgz,25652405,2604530.0,10.0,3.5
aksgy,41790089,-7721669.0,-18.0,-1.28
ozkgy,55232677,-1018308.0,-2.0,-0.24
dggyo,5726521,-700063.0,-12.0,-4.33
psgyo,466553704,-26026573.0,-6.0,-0.15
yggyo,7968297,-1790264.0,-22.0,-19.85
akmgy,12801453,3383447.0,26.0,57.26
asgyo,87070096,-10328241.0,-12.0,-1.43
hlgyo,407647423,2490917.0,1.0,0.03
adgyo,38525457,3777152.0,10.0,3.4
akfgy,104093323,-2742342.0,-3.0,-0.08
tsgyo,45719409,-6662820.0,-15.0,-1.1
surgy,149971524,-18021162.0,-12.0,-6.23
klgyo,116348914,-21186169.0,-18.0,-1.15
algyo,43012481,-8337154.0,-19.0,-4.04
kzbgy,381859896,-7412993.0,-2.0,-0.25
sngyo,96316286,3206942.0,3.0,0.15
vkgyo,164231095,54077380.0,33.0,0.88
pekgy,546142130,0.0,0.0,0.0
fzlgy,153655601,-27611590.0,-18.0,-5.97
begyo,545746709,-38975390.0,-7.000000000000001,-0.93
segyo,57802175,-4772562.0,-8.0,-0.37
pehol,452729971,-13138407.0,-3.0,-0.45
nugyo,145627376,-24249540.0,-17.0,-1.75
agyo,7218814,250978.0,3.0,0.25
dzgyo,89507375,-7162075.0,-8.0,-0.61
msgyo,29074251,-4045110.0,-14.000000000000002,-0.63
mrgyo,352767576,-44261641.0,-13.0,-0.3
krgyo,42436583,24719867.0,57.99999999999999,2.24
ozgyo,62497310,-5128720.0,-8.0,-0.71
kgyo,37275550,76180.0,0.0,0.01
ygyo,12943806,0.0,0.0,0.0
avgyo,2884635,-691741.0,-24.0,-2.34
tdgyo,30282061,7394308.0,24.0,3.79
atagy,12407047,1350401.0,11.0,1.69
idgyo,11388197,0.0,0.0,0.0
mhrgy,30903315,-2516924.0,-8.0,-0.48
avpgy,93991881,13088577.0,14.000000000000002,9.49
vrgyo,276457386,-6882116.0,-2.0,-0.08
kzgyo,45627366,-4289549.0,-9.0,-2.23
eygyo,38168604,2668185.0,7.000000000000001,0.2
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3121600726,164128278.0,5.0,7.33
isctr,4810893633,191474186.0,4.0,0.58
halkb,938041644,-43476419.0,-5.0,-1.24
vakbn,652358011,34242382.0,5.0,1.49
akbnk,4442129971,-144571949.0,-3.0,-2.2
skbnk,280124851,-19963086.0,-7.000000000000001,-0.49
albrk,161616159,-14296338.0,-9.0,-0.8
ykbnk,5486525718,-553956982.0,-10.0,-3.32
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,235945411,-2195393.0,-1.0,-0.85
arclk,478132283,-68614690.0,-14.000000000000002,-18.09
asels,6773481239,287094817.0,4.0,7.61
astor,881274698,-60527199.0,-7.000000000000001,-6.74
bimas,1815283063,19897948.0,1.0,5.51
ekgyo,5093263945,-306686461.0,-6.0,-1.2
enkai,1041565100,94784298.0,9.0,6.3
eregl,3654521232,586534983.0,16.0,4.37
froto,1354521668,-106704752.0,-8.0,-7.43
gubrf,468415088,-17936020.0,-4.0,-9.76
hekts,1041012802,159529965.0,15.0,0.57
kchol,3708093422,-352888417.0,-10.0,-16.37
kozal,799437411,-59849200.0,-7.000000000000001,-1.86
kozaa,253123002,-33225934.0,-13.0,-11.83
krdmd,1313564909,-23150808.0,-2.0,-0.48
odas,240232298,3071927.0,1.0,0.07
petkm,618181529,-4765771.0,-1.0,-0.14
pgsus,2409645962,-349240130.0,-14.000000000000002,-38.25
sahol,2235078571,-216323837.0,-10.0,-8.89
sasa,1659778371,464769113.0,28.000000000000004,0.91
sise,814348358,18037428.0,2.0,0.83
tavhl,564928959,77220146.0,14.000000000000002,36.09
tcell,1788217040,-81228620.0,-5.0,-4.31
thyao,7335844065,260445684.0,4.0,10.54
toaso,1553796170,296666266.0,19.0,40.85
tuprs,2572561388,-219775707.0,-9.0,-14.2
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,86789142,-7625334.0,-9.0,-1.37
