tekno,34088212581.0,-2019720731.6,-5.9,9,27
gyo,11752058963.0,-270541757.5,-2.3,6,40
banka,42302496095.8,-6674337333.9,-15.8,0,8
bist30,136012173370.1,-10139078235.2,-7.5,6,20
harz,36406486931.1,-1733836880.4,-4.8,17,78
bist500,184156146819.7,-11631410900.7,-6.3,69,326
enerji,8623494594.5,-371943513.7,-4.3,6,26
bist100,174222274898.8,-13273820099.3,-7.6,12,80
fonlar,795772084.8,-53763517.7,-6.8,2,8
fin_sigorta,3602655506.8,-295459242.4,-8.2,2,9
cim_ins,5195584644.8,-398453895.7,-7.7,4,19
bist_100_disi,49624165313.8,-3346862286.0,-6.7,60,264
