tekno,17071427061.7,-1034204550.1,-6.1,11,25
gyo,27044956929.6,10858474470.2,40.1,26,19
banka,34260143555.0,981567040.4,2.9,4,3
bist30,96249589489.6,2710275735.9,2.8,16,10
harz,41278945520.3,1542148333.4,3.7,49,44
bist500,163279651408.7,14613313037.4,8.9,210,179
enerji,12631511227.9,1950415144.5,15.4,21,9
bist100,131287752450.4,4461656224.5,3.4,52,38
fonlar,284584071.9,65062517.8,22.9,7,2
fin_sigorta,729578840.9,78875416.6,10.8,7,3
cim_ins,2644098835.6,102328516.2,3.9,10,13
bist_100_disi,59208306118.3,12405264973.4,21.0,169,150
