tekno,11043807177.2,94121157.8,0.9,18,18
gyo,21593242406.5,-13800756.3,-0.1,31,15
banka,23728549106.4,1912270711.6,8.1,6,2
bist30,65906895414.8,1401408553.1,2.1,18,8
harz,18420538275.2,458167166.2,2.5,46,49
bist500,127891321438.5,4106599807.6,3.2,216,181
enerji,5704024079.6,643015971.9,11.3,18,14
bist100,99301297919.7,2047002353.4,2.1,54,38
fonlar,633100724.1,-92281963.1,-14.6,6,2
fin_sigorta,3753431052.0,298837640.1,8.0,5,5
cim_ins,3020733272.2,148067739.8,4.9,12,11
bist_100_disi,45661960917.6,762822325.7,1.7,172,154
