tekno,19991340694.6,1610430016.4,8.1,24,10
gyo,11516336883.0,-188645326.1,-1.6,31,15
banka,36153551968.7,32895904.9,0.1,5,3
bist30,95689208655.1,6983657358.7,7.3,18,6
harz,37102527764.7,801632964.6,2.2,60,35
enerji,8104847370.4,280176220.2,3.5,19,13
bist100,134085592000.3,8589696912.1,6.4,67,23
bist500,144170168363.8,9580849862.7,6.6,259,133
fonlar,1034677338.7,11565223.1,1.1,3,6
fin_sigorta,4959777704.6,91258619.8,1.8,8,3
cim_ins,3758300275.5,341362362.8,9.1,16,7
bist_100_disi,44326344264.3,1090208217.0,2.5,205,118
