tekno,7132270378.7,-81021907.8,-1.1,16,20
gyo,8850234539.3,398944029.0,4.5,25,21
banka,22291584779.8,1230437979.2,5.5,5,3
bist30,37756601530.3,374615127.0,1.0,8,18
harz,13624606499.8,-194079391.5,-1.4,35,60
bist500,76010336791.1,-692359017.4,-0.9,149,248
enerji,3641770364.8,48689139.2,1.3,12,20
bist100,56871004982.6,-209972277.4,-0.4,30,62
fonlar,382674877.4,-79099387.8,-20.7,3,6
fin_sigorta,3498515147.2,2392263744.8,68.4,6,4
cim_ins,4710831374.3,300148529.3,6.4,13,10
bist_100_disi,30345420929.2,-909580852.6,-3.0,126,200
