tekno,15673256941.0,-877835406.2,-5.6,26,10
gyo,12136291843.8,143840933.9,1.2,29,17
banka,28956253003.1,592754183.8,2.0,5,3
bist30,87588453794.3,-1949378132.7,-2.2,14,12
harz,36215537857.5,748740482.6,2.1,68,27
bist500,143318488868.0,73592483.2,0.1,254,139
enerji,12896227258.6,410129638.0,3.2,20,12
bist100,125129831133.9,-486707430.4,-0.4,53,39
fonlar,148071925.9,45536566.7,30.8,4,5
fin_sigorta,2549335786.9,208317216.4,8.2,8,3
cim_ins,2643144223.6,222391824.4,8.4,17,6
bist_100_disi,43936296957.4,662929686.6,1.5,214,108
