tekno,16494574595.2,-1075090921.3,-6.5,7,29
gyo,18342506229.4,-3431032674.1,-18.7,17,29
banka,29386805251.5,-3077267805.2,-10.5,1,7
bist30,78206456965.5,-558223355.0,-0.7,10,16
harz,26942410212.6,258455630.0,1.0,30,65
bist500,136682152709.8,-4046885641.8,-3.0,161,235
enerji,7149162678.8,-360361224.1,-5.0,12,20
bist100,114740238791.0,-3421552342.0,-3.0,37,55
fonlar,924689121.9,236563608.7,25.6,4,6
fin_sigorta,4494168249.8,160048133.0,3.6,7,4
cim_ins,3327970949.9,-42415166.2,-1.3,12,11
bist_100_disi,39030391770.3,-512072887.6,-1.3,133,192
