tekno,11879004427.1,1202176864.5,10.1,25,11
gyo,18611151477.6,-2222315009.4,-11.9,17,29
banka,43654745457.7,-6653801789.7,-15.2,0,8
bist30,73056868054.0,1493504500.7,2.0,11,14
harz,23338729106.6,690605850.4,3.0,61,34
bist500,131509303278.9,-1085623602.9,-0.8,205,192
enerji,6544881658.4,226104206.7,3.5,20,12
bist100,108286055991.2,882855239.6,0.8,41,50
fonlar,1638606807.1,-467267625.4,-28.5,1,10
fin_sigorta,4915732344.7,92238920.6,1.9,8,3
cim_ins,4141667943.2,-164655911.5,-4.0,9,14
bist_100_disi,43377463134.2,-208331882.4,-0.5,174,152
