tekno,12277937710.1,-248466288.8,-2.0,17,19
gyo,14745648324.5,-988816391.5,-6.7,22,24
banka,24563617860.5,3055176230.7,12.4,6,1
bist30,63491014938.4,3257778696.3,5.1,17,8
harz,16055312607.8,-136942078.7,-0.9,39,56
bist500,109291231017.6,409049373.1,0.4,180,215
enerji,4739053831.1,495686988.4,10.5,12,20
bist100,89285220783.4,2760403311.1,3.1,43,48
fonlar,182651960.0,-21378339.0,-11.7,3,6
fin_sigorta,1251172931.2,-63083603.3,-5.0,3,7
cim_ins,4187791454.3,-120789597.8,-2.9,11,12
bist_100_disi,36229651743.7,-1009626117.9,-2.8,141,183
