tekno,18365886854.1,1080306494.1,5.9,22,14
gyo,19135575973.6,1178580020.6,6.2,33,13
banka,58570285429.4,10603757257.8,18.1,4,0
bist30,169051519962.0,17055552893.8,10.1,17,4
harz,46123902246.5,2800016128.1,6.1,60,35
bist500,230431334985.5,17277610945.9,7.5,286,104
enerji,14737794606.7,802745978.3,5.4,23,9
bist100,220552425170.0,20941717368.2,9.5,69,18
fonlar,1188383389.1,180923709.3,15.2,7,4
fin_sigorta,2638006006.9,229664526.1,8.7,8,3
cim_ins,6435209218.2,182260799.0,2.8,16,7
bist_100_disi,60696237283.7,3569379398.5,5.9,231,92
