hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,1101156923,72296475.0,7.000000000000001,6.3
asels,4923515616,-324054456.0,-7.000000000000001,-11.56
reedr,386682776,13387898.0,3.0,0.32
miatk,613738056,51058706.0,8.0,2.71
sdttr,397378454,-22953059.0,-6.0,-10.97
ingrm,20491086,1106466.0,5.0,21.66
atatp,44362570,-2227361.0,-5.0,-4.4
alctl,38230865,-2511987.0,-7.000000000000001,-8.04
karel,93840853,-1729497.0,-2.0,-0.16
aztek,49528824,3126263.0,6.0,2.56
httbt,37812667,-1916622.0,-5.0,-2.28
logo,185703783,-21718015.0,-12.0,-18.66
ardyz,80955964,-884071.0,-1.0,-0.33
indes,28922371,-4101781.0,-14.000000000000002,-1.05
mobtl,482573902,21166946.0,4.0,0.33
penta,45128763,1295870.0,3.0,0.41
netas,19118862,173451.0,1.0,0.5
arena,175298501,12858410.0,7.000000000000001,2.8
escom,319312289,59866184.0,19.0,0.67
papil,104468879,-14975957.0,-14.000000000000002,-4.32
forte,63157226,-9059241.0,-14.000000000000002,-10.3
link,40691952,-7802874.0,-19.0,-127.04
vbtyz,187353794,28804882.0,15.0,3.81
fonet,93574582,-5262384.0,-6.0,-0.87
mtrks,71497381,4397897.0,6.0,1.38
edata,60702161,3097238.0,5.0,0.23
kfein,58149502,5581993.0,10.0,9.35
pkart,38185322,3177655.0,8.0,5.95
obase,24388491,4784495.0,20.0,6.27
kront,74387464,1254437.0,2.0,0.2
smart,65604162,-7230681.0,-11.0,-2.88
dgate,38383221,7865002.0,20.0,15.91
despc,23376587,-2755591.0,-12.0,-6.03
manas,308641139,49917456.0,16.0,0.97
odine,249563795,-4100716.0,-2.0,-1.86
patek,1279819823,-49712897.0,-4.0,-1.1
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,156397439,-19259711.0,-12.0,-8.92
ekgyo,10888868115,321325694.0,3.0,0.61
zrgyo,54470470,-4055722.0,-7.000000000000001,-1.79
srvgy,184358264,-22577458.0,-12.0,-0.41
rygyo,181960279,44105318.0,24.0,5.42
isgyo,333062431,-24246242.0,-7.000000000000001,-1.4
basgz,46011861,674859.0,1.0,0.51
aksgy,56377059,-25666545.0,-46.0,-3.2
ozkgy,87684974,-8695359.0,-10.0,-1.34
dggyo,7884471,-280845.0,-4.0,-1.29
psgyo,660936260,-37674642.0,-6.0,-0.16
yggyo,21154776,4496423.0,21.0,18.68
akmgy,9325445,-618654.0,-7.000000000000001,-13.8
asgyo,115802205,-3320600.0,-3.0,-0.35
hlgyo,893948849,-33852509.0,-4.0,-0.17
adgyo,42644006,-7717914.0,-18.0,-6.41
akfgy,346687957,-30193235.0,-9.0,-0.26
tsgyo,83232059,-16530427.0,-20.0,-1.56
surgy,203832392,-41517264.0,-20.0,-10.66
klgyo,181310407,-51274854.0,-28.000000000000004,-1.86
algyo,67976883,4236482.0,6.0,1.32
kzbgy,373687021,-5744285.0,-2.0,-0.2
