hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,370219577,-36101860.0,-10.0,-7.33
asels,9555102615,-782400687.0,-8.0,-11.58
reedr,374291768,49602940.0,13.0,1.55
miatk,687430914,-2458587.0,-0.0,-0.13
sdttr,108744263,-9912025.0,-9.0,-17.4
ingrm,30052772,-945002.0,-3.0,-12.27
atatp,48095905,8274269.0,17.0,14.1
alctl,59613979,-2660664.0,-4.0,-4.63
karel,140247746,-14927714.0,-11.0,-1.02
aztek,99577580,1828125.0,2.0,0.75
httbt,56133421,6642937.0,12.0,4.92
logo,219220526,42537177.0,19.0,27.22
ardyz,98230530,7277780.0,7.000000000000001,1.98
indes,70895297,-19217253.0,-27.0,-1.89
mobtl,68747449,12143581.0,18.0,1.29
penta,65667829,12776719.0,19.0,2.63
netas,35244277,8056017.0,23.0,12.11
arena,451222994,-74823662.0,-17.0,-7.1
escom,125088157,-7915984.0,-6.0,-0.2
papil,774663125,-73909280.0,-10.0,-3.48
forte,63346372,-10554675.0,-17.0,-11.15
link,71407580,6333132.0,9.0,47.48
vbtyz,82168998,-8370127.0,-10.0,-1.94
fonet,61803441,1715641.0,3.0,0.43
mtrks,61026086,-9195201.0,-15.0,-3.14
edata,29142783,-2136300.0,-7.000000000000001,-0.31
kfein,60915560,5055744.0,8.0,9.38
pkart,77844263,1084597.0,1.0,0.92
obase,40466236,3636757.0,9.0,2.78
kront,24067311,2931382.0,12.0,2.23
smart,32274361,2471207.0,8.0,2.04
dgate,48552704,-4278451.0,-9.0,-6.21
despc,36067362,-3272879.0,-9.0,-4.64
manas,86339407,-6698830.0,-8.0,-0.49
odine,140858736,-9749137.0,-7.000000000000001,-5.63
patek,475359329,33711473.0,7.000000000000001,5.13
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,163954778,6521011.0,4.0,2.46
ekgyo,3216988863,509086729.0,16.0,2.16
zrgyo,203841561,1624681.0,1.0,0.21
srvgy,148778408,-16753089.0,-11.0,-0.35
rygyo,181917516,22962390.0,13.0,1.81
isgyo,108420346,13210947.0,12.0,1.87
basgz,77497682,-6032934.0,-8.0,-2.51
aksgy,62174423,-18331485.0,-28.999999999999996,-1.83
ozkgy,145060102,19594393.0,14.000000000000002,1.46
dggyo,11382830,-3768756.0,-33.0,-10.9
psgyo,119083099,-12265555.0,-10.0,-0.18
yggyo,28783415,1290971.0,4.0,3.38
akmgy,13552226,322594.0,2.0,4.77
asgyo,40715784,4249914.0,10.0,1.08
hlgyo,186666498,11030199.0,6.0,0.16
