hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,119048244,-3211766.0,-3.0,-1.65
asels,2485959313,166097911.0,7.000000000000001,12.34
reedr,371024571,20130107.0,5.0,0.41
miatk,297154280,-11477272.0,-4.0,-1.42
sdttr,39296948,-8310941.0,-21.0,-37.23
ingrm,8974218,-437776.0,-5.0,-19.05
atatp,162537774,-18397227.0,-11.0,-17.42
alctl,36085406,1224987.0,3.0,3.65
karel,69599694,-1704056.0,-2.0,-0.22
aztek,143156855,-41804123.0,-28.999999999999996,-14.2
httbt,27669926,8725751.0,32.0,14.94
logo,33881852,-5386249.0,-16.0,-24.9
ardyz,208459910,-11711448.0,-6.0,-1.71
indes,22275060,2687344.0,12.0,0.88
mobtl,40135898,-6890502.0,-17.0,-1.32
penta,16766800,589230.0,4.0,0.48
netas,29176993,-1386026.0,-5.0,-2.89
arena,12832380,-1616062.0,-13.0,-3.33
escom,46168842,3675320.0,8.0,0.26
papil,130577158,-10771415.0,-8.0,-1.3
forte,56667258,-7696780.0,-14.000000000000002,-10.18
link,115812445,3715897.0,3.0,6.97
vbtyz,6600706,-373593.0,-6.0,-0.89
fonet,66818155,2959774.0,4.0,0.12
mtrks,15611759,499483.0,3.0,0.79
edata,15473811,-2280339.0,-15.0,-0.8
kfein,51503971,2544173.0,5.0,0.45
pkart,4388400,949933.0,22.0,15.15
obase,5502031,-860402.0,-16.0,-5.29
kront,8872044,-1058577.0,-12.0,-1.64
smart,9930690,439124.0,4.0,1.01
dgate,8128098,-564747.0,-7.000000000000001,-4.84
despc,6610878,-1581511.0,-24.0,-10.99
manas,316345556,47904779.0,15.0,1.41
odine,294425014,3268288.0,1.0,2.42
patek,274191155,-36265760.0,-13.0,-3.36
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,90866552,16618015.0,18.0,13.2
ekgyo,3380432583,218334140.0,6.0,1.35
zrgyo,11860472,-623153.0,-5.0,-1.19
srvgy,161321756,-7029473.0,-4.0,-0.15
rygyo,19702248,-1739298.0,-9.0,-1.81
isgyo,73768953,12910902.0,18.0,3.34
basgz,14194195,451536.0,3.0,1.3
aksgy,16224225,2434850.0,15.0,1.12
ozkgy,41102983,-3643333.0,-9.0,-1.39
dggyo,1914899,-145515.0,-8.0,-2.38
psgyo,426832972,-27728895.0,-6.0,-0.17
yggyo,6517654,94310.0,1.0,1.88
akmgy,3630770,-1399371.0,-39.0,-79.1
asgyo,18477297,-4090222.0,-22.0,-2.36
hlgyo,169050273,25436288.0,15.0,0.6
adgyo,50518228,-4271674.0,-8.0,-4.04
akfgy,74377335,10200145.0,14.000000000000002,0.37
tsgyo,24859042,103775.0,0.0,0.03
surgy,153942018,31560894.0,21.0,10.07
klgyo,73504018,-1189677.0,-2.0,-0.1
algyo,71030753,-2825679.0,-4.0,-1.23
kzbgy,248243071,41327128.0,17.0,1.89
sngyo,62305817,16287290.0,26.0,1.28
vkgyo,79153845,14640745.0,18.0,0.49
pekgy,447062962,0.0,0.0,0.0
fzlgy,39435520,354405.0,1.0,0.11
begyo,84980939,-552370.0,-1.0,-0.03
segyo,410038864,-84999222.0,-21.0,-1.28
pehol,2065581002,-169476109.0,-8.0,-2.3
nugyo,8733297,875307.0,10.0,0.9
agyo,930548,-133955.0,-14.000000000000002,-1.01
dzgyo,11113517,-330210.0,-3.0,-0.21
msgyo,6566820,34507.0,1.0,0.03
mrgyo,111158109,5050766.0,5.0,0.12
krgyo,30721419,-3728982.0,-12.0,-0.38
ozgyo,8818344,-81090.0,-1.0,-0.03
kgyo,95484665,-7101073.0,-7.000000000000001,-0.33
ygyo,5236335,0.0,0.0,0.0
avgyo,6109728,904168.0,15.0,1.54
tdgyo,34939515,-6573256.0,-19.0,-6.05
atagy,4021486,-377346.0,-9.0,-1.26
idgyo,2219443,32481.0,1.0,0.04
mhrgy,10915214,-699871.0,-6.0,-0.23
avpgy,17955906,-1040708.0,-6.0,-3.13
vrgyo,33904517,-1455396.0,-4.0,-0.12
kzgyo,22852441,1278242.0,6.0,1.37
eygyo,46459193,3785769.0,8.0,0.32
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,3282181515,-99190320.0,-3.0,-4.21
isctr,7749036715,1602572130.0,21.0,2.76
halkb,3554329180,225684593.0,6.0,2.19
vakbn,1160295365,199785934.0,17.0,4.87
akbnk,7212878419,-390413412.0,-5.0,-3.47
skbnk,651762029,-24370219.0,-4.0,-0.3
albrk,78667391,-2754437.0,-4.0,-0.28
ykbnk,5625303762,2390465.0,0.0,0.01
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,665984707,-20605829.0,-3.0,-2.96
arclk,408839940,17163226.0,4.0,4.48
asels,2485959313,166097911.0,7.000000000000001,12.34
astor,1219069758,-122101879.0,-10.0,-9.27
bimas,1742028883,-186200370.0,-11.0,-58.28
ekgyo,3380432583,218334140.0,6.0,1.35
enkai,1527231242,119224214.0,8.0,6.19
eregl,4770831324,-283319696.0,-6.0,-1.43
froto,1454217116,-33366693.0,-2.0,-2.2
gubrf,819502147,-167437170.0,-20.0,-66.38
hekts,254395224,21742305.0,9.0,0.27
kchol,4886650940,312687041.0,6.0,10.88
trmet,525978616,2712135.0,1.0,0.52
tralt,4023477413,82055565.0,2.0,0.78
krdmd,1271002052,-99966342.0,-8.0,-1.97
odas,197816229,22679276.0,11.0,0.62
petkm,1027901755,-61318476.0,-6.0,-1.01
pgsus,3316316825,-478889367.0,-14.000000000000002,-29.49
sahol,2904449158,-511624524.0,-18.0,-14.5
sasa,2493247087,87927902.0,4.0,0.1
sise,1139037907,-1401970.0,-0.0,-0.05
tavhl,701486963,110834142.0,16.0,43.79
tcell,1320540526,122382178.0,9.0,8.78
thyao,6771748108,86835424.0,1.0,3.52
toaso,985741292,97082902.0,10.0,22.8
tuprs,3054663633,134507209.0,4.0,8.49
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,40827501,1016766.0,2.0,0.31
a1cap,113555045,11718242.0,10.0,1.18
adgyo,50518228,-4271674.0,-8.0,-4.04
agrot,66872807,-6279325.0,-9.0,-0.68
ahgaz,67475398,6680797.0,10.0,2.62
akfye,18750892,-1636413.0,-9.0,-1.48
alfas,44589258,2899539.0,7.000000000000001,2.74
asgyo,18477297,-4090222.0,-22.0,-2.36
atakp,20377837,-700792.0,-3.0,-1.76
astor,1219069758,-122101879.0,-10.0,-9.27
aztek,143156855,-41804123.0,-28.999999999999996,-14.2
barma,405629321,-27139417.0,-7.000000000000001,-1.85
begyo,84980939,-552370.0,-1.0,-0.03
bieny,89304674,-1404980.0,-2.0,-0.44
bigch,65483504,4129396.0,6.0,3.71
binho,229282692,-12063929.0,-5.0,-0.53
bmstl,2250016715,210439916.0,9.0,8.11
borls,394559701,-82069504.0,-21.0,-1.23
brkvy,158941239,-18001443.0,-11.0,-10.16
bvsan,50495516,-7518098.0,-15.0,-15.0
bydnr,6825656,-1079238.0,-16.0,-3.81
cates,45421983,-12532745.0,-28.000000000000004,-9.44
conse,13100500,3153635.0,24.0,0.77
cvkmd,240680566,14159750.0,6.0,1.02
cwene,754305423,63988603.0,8.0,2.18
dapgm,132272585,-7980044.0,-6.0,-0.65
dmrgd,33453695,167175.0,0.0,0.12
dofer,25844667,-2025764.0,-8.0,-4.31
ebebk,38207070,-151213.0,-0.0,-0.22
ekos,62366764,1638391.0,3.0,0.7
eksun,9562159,484687.0,5.0,0.28
enery,318347687,-85589746.0,-27.0,-2.72
ensri,24078643,0.0,0.0,0.0
eupwr,174735448,-2522422.0,-1.0,-0.42
euren,622862404,300640054.0,48.0,3.06
eygyo,46459193,3785769.0,8.0,0.32
forte,56667258,-7696780.0,-14.000000000000002,-10.18
fzlgy,39435520,354405.0,1.0,0.11
gipta,132121827,-1743638.0,-1.0,-0.8
goknr,24832648,-5396972.0,-22.0,-4.51
grsel,137529217,-24525225.0,-18.0,-55.15
gznmi,637494927,2429988.0,0.0,0.25
hatsn,14171551,-3682292.0,-26.0,-10.37
hktm,15692974,1906532.0,12.0,1.43
httbt,27669926,8725751.0,32.0,14.94
imasm,117885963,-16315597.0,-14.000000000000002,-0.63
inves,54283236,-1588950.0,-3.0,-6.07
izenr,200589356,13092361.0,7.000000000000001,0.63
kayse,20352979,-3799228.0,-19.0,-3.23
kcaer,79520922,10244383.0,13.0,1.37
klrho,206618965,-771018.0,-0.0,-0.57
klser,21681709,-3022803.0,-14.000000000000002,-3.91
klsyn,19287685,-498592.0,-3.0,-0.14
kmpur,22275083,4168728.0,19.0,2.8
kopol,92045095,10061543.0,11.0,0.63
krpls,5400870,-840933.0,-16.0,-1.19
ktlev,703434685,31502090.0,4.0,0.72
kzgyo,22852441,1278242.0,6.0,1.37
lider,247853915,-22901669.0,-9.0,-3.88
macko,14138770,-543222.0,-4.0,-1.65
makim,3209291,-615774.0,-19.0,-3.2
marbl,10440406,188561.0,2.0,0.23
mekag,14494336,-935593.0,-6.0,-0.26
mhrgy,10915214,-699871.0,-6.0,-0.23
obase,5502031,-860402.0,-16.0,-5.29
ofsym,61226762,-1823326.0,-3.0,-1.79
oncsm,191780906,10252728.0,5.0,12.57
ozsub,26679223,-4943666.0,-19.0,-3.62
paseu,364808642,-42731454.0,-12.0,-16.21
pcilt,11183722,1363076.0,12.0,2.73
pltur,17564373,-1483464.0,-8.0,-1.71
pnlsn,11289495,225954.0,2.0,0.78
prdgs,11674040,940073.0,8.0,0.48
psgyo,426832972,-27728895.0,-6.0,-0.17
reedr,371024571,20130107.0,5.0,0.41
rnpol,33793310,-2505868.0,-7.000000000000001,-3.66
rubns,5889511,-1530459.0,-26.0,-4.98
sdttr,39296948,-8310941.0,-21.0,-37.23
segyo,410038864,-84999222.0,-21.0,-1.28
skymd,31259068,-6649297.0,-21.0,-2.57
smrtg,197993687,40401671.0,20.0,5.3
snica,35241367,-4564683.0,-13.0,-0.56
soke,3746140,-586.0,-0.0,-0.0
suntk,24725734,-3761192.0,-15.0,-5.53
suwen,31970056,-1049149.0,-3.0,-0.32
tabgd,116909346,-9625081.0,-8.0,-18.26
tarkm,31449068,745011.0,2.0,8.0
taten,70960883,-3410788.0,-5.0,-0.77
tera,5647437801,-235988021.0,-4.0,-9.76
tnztp,61249693,-17348866.0,-28.000000000000004,-6.05
vrgyo,33904517,-1455396.0,-4.0,-0.12
yylgd,36349793,-5779087.0,-16.0,-1.62
patek,274191155,-36265760.0,-13.0,-3.36
OBAMS,309196223,76176827.0,25.0,10.16
LMKDC,65785921,8992654.0,14.000000000000002,3.8
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hubvc,11290699,635131.0,6.0,0.15
tatgd,8501263,2401278.0,28.000000000000004,3.49
odas,197816229,22679276.0,11.0,0.62
cwene,754305423,63988603.0,8.0,2.18
uluun,10007475,99831.0,1.0,0.07
AYDEM,26520735,-1269601.0,-5.0,-0.88
conse,13100500,3153635.0,24.0,0.77
ASELS,2485959313,166097911.0,7.000000000000001,12.34
TUPRS,3054663633,134507209.0,4.0,8.49
KCHOL,4886650940,312687041.0,6.0,10.88
ARCLK,408839940,17163226.0,4.0,4.48
EREGL,4770831324,-283319696.0,-6.0,-1.43
KRDMD,1271002052,-99966342.0,-8.0,-1.97
SAHOL,2904449158,-511624524.0,-18.0,-14.5
SASA,2493247087,87927902.0,4.0,0.1
ENJSA,354049018,86174286.0,24.0,19.52
AKSA,93560553,-10937445.0,-12.0,-1.19
HEKTS,254395224,21742305.0,9.0,0.27
TKFEN,227369940,-11620501.0,-5.0,-3.59
SISE,1139037907,-1401970.0,-0.0,-0.05
EKGYO,3380432583,218334140.0,6.0,1.35
SOKE,3746140,-586.0,-0.0,-0.0
KLKIM,27669496,406769.0,1.0,0.45
MEPET,3197896,485415.0,15.0,2.37
BJKAS,37031430,317647.0,1.0,0.01
TUREX,111471483,-15677273.0,-14.000000000000002,-1.08
ALGYO,71030753,-2825679.0,-4.0,-1.23
GMSTR,868025266,279660759.0,32.0,145.35
KUYAS,548213977,43689458.0,8.0,3.46
ISGYO,73768953,12910902.0,18.0,3.34
SELEC,64438566,-526882.0,-1.0,-0.57
KRONT,8872044,-1058577.0,-12.0,-1.64
USDTR,6308698,-1426442.0,-23.0,-893.76
ISFIN,71381548,24283441.0,34.0,6.42
BAGFS,30769135,2991521.0,10.0,2.62
SARKY,24298683,-9832308.0,-40.0,-6.08
ASTOR,1219069758,-122101879.0,-10.0,-9.27
BTCIM,231125542,-12442729.0,-5.0,-0.2
LKMNH,15532110,-2242446.0,-14.000000000000002,-2.19
ERBOS,9087186,-353643.0,-4.0,-7.1
RAYSG,43700347,-6571221.0,-15.0,-35.93
DMSAS,17371503,629156.0,4.0,0.37
KZBGY,248243071,41327128.0,17.0,1.89
YATAS,15108749,1015695.0,7.000000000000001,2.28
DOCO,76587920,7883885.0,10.0,953.66
ESCOM,46168842,3675320.0,8.0,0.26
OZSUB,26679223,-4943666.0,-19.0,-3.62
KLMSN,16002779,676198.0,4.0,1.29
SUMAS,575480,0.0,0.0,0.0
KARTN,10564572,-1276013.0,-12.0,-9.46
trenj,306068428,34468042.0,11.0,8.87
SAFKR,146782561,-11209377.0,-8.0,-1.82
HTTBT,27669926,8725751.0,32.0,14.94
SONME,7092066,1161250.0,16.0,22.96
FROTO,1454217116,-33366693.0,-2.0,-2.2
EMKEL,331979495,-54061636.0,-16.0,-8.8
RYGYO,19702248,-1739298.0,-9.0,-1.81
LOGO,33881852,-5386249.0,-16.0,-24.9
trmet,525978616,2712135.0,1.0,0.52
ALCTL,36085406,1224987.0,3.0,3.65
DIRIT,557503,0.0,0.0,0.0
EUHOL,6792046,0.0,0.0,0.0
MIATK,297154280,-11477272.0,-4.0,-1.42
OSTIM,19732047,-3974254.0,-20.0,-0.61
GSDDE,11487199,-2322244.0,-20.0,-1.91
AVTUR,5527480,197804.0,4.0,0.55
ORGE,23155330,2683131.0,12.0,7.83
QUAGR,476834767,13317009.0,3.0,0.1
TEZOL,40827501,1016766.0,2.0,0.31
KTSKR,23962583,-3428869.0,-14.000000000000002,-9.79
AGESA,30219527,-4150622.0,-14.000000000000002,-30.08
TTRAK,44917720,-2314786.0,-5.0,-26.58
BIOEN,30002612,-174004.0,-1.0,-0.12
MTRYO,1180958,-345789.0,-28.999999999999996,-2.31
KLGYO,73504018,-1189677.0,-2.0,-0.1
JANTS,22141280,290440.0,1.0,0.25
ANSGR,107619443,17614315.0,16.0,3.69
EGSER,5591948,707585.0,13.0,0.39
BRKO,4397429,0.0,0.0,0.0
MAALT,18810693,-1836584.0,-10.0,-90.86
SAMAT,5025194,831400.0,17.0,0.98
KNFRT,15949000,229828.0,1.0,0.16
Z30KP,3495197,140896.0,4.0,6.88
BRMEN,2054003,0.0,0.0,0.0
DENGE,32281080,-4319504.0,-13.0,-0.45
GEREL,72682288,-9471166.0,-13.0,-2.63
ETYAT,5294816,250194.0,5.0,1.16
cvkmd,240680566,14159750.0,6.0,1.02
PGSUS,3316316825,-478889367.0,-14.000000000000002,-29.49
PSGYO,426832972,-27728895.0,-6.0,-0.17
CEMAS,108842456,-10171463.0,-9.0,-0.47
ADESE,304338783,-21648683.0,-7.000000000000001,-0.11
SANKO,3452653,-709404.0,-21.0,-4.25
ANHYT,138183185,29275859.0,21.0,20.68
PNLSN,11289495,225954.0,2.0,0.78
GENIL,244022141,9376452.0,4.0,7.14
ZOREN,154669018,-262473.0,-0.0,-0.01
CMENT,877814,0.0,0.0,0.0
BOSSA,10133861,1127338.0,11.0,0.75
SRVGY,161321756,-7029473.0,-4.0,-0.15
VANGD,4242595,828671.0,20.0,8.17
PRKAB,24649028,-7965421.0,-32.0,-10.87
