hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,231321758,-38143080.0,-16.0,-2.53
asels,15630880779,-643202072.0,-4.0,-14.35
reedr,115539963,5973316.0,5.0,0.36
miatk,703924419,-87986390.0,-12.0,-4.16
sdttr,143843926,-30960713.0,-22.0,-52.0
ingrm,18986881,-3413956.0,-18.0,-71.31
atatp,654762747,142573600.0,22.0,49.4
alctl,34147833,-1104180.0,-3.0,-4.9
karel,213135582,10100687.0,5.0,0.5
aztek,23902377,-2743335.0,-11.0,-0.52
httbt,16015293,-5719257.0,-36.0,-13.35
logo,44640717,-619324.0,-1.0,-1.89
ardyz,224926720,1010747.0,0.0,0.31
indes,34810689,-1971616.0,-6.0,-0.63
mobtl,35175251,628128.0,2.0,0.26
penta,12262569,-1679342.0,-14.000000000000002,-1.82
netas,10910904,-382303.0,-4.0,-2.17
arena,36726830,784404.0,2.0,0.55
escom,81532527,-10401182.0,-13.0,-0.71
papil,104526699,-22274068.0,-21.0,-2.92
forte,129018812,2531215.0,2.0,2.06
link,124507844,-17104686.0,-14.000000000000002,-0.88
vbtyz,41826622,-2075507.0,-5.0,-1.42
fonet,164635111,16890755.0,10.0,0.53
mtrks,39809018,-12344765.0,-31.0,-8.98
edata,40622400,-2798586.0,-7.000000000000001,-1.15
kfein,37091963,1951684.0,5.0,0.46
pkart,94594943,7251873.0,8.0,9.87
obase,69616955,-3804800.0,-5.0,-2.38
kront,37574657,-5915242.0,-16.0,-3.75
smart,19983656,1493966.0,7.000000000000001,1.85
dgate,15312194,620691.0,4.0,4.23
despc,230404045,17268281.0,7.000000000000001,3.56
manas,1871652342,32532506.0,2.0,0.59
odine,437734903,51174409.0,12.0,245.89
patek,184438774,-57371009.0,-31.0,-6.62
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,82039017,-7338323.0,-9.0,-8.86
ekgyo,3017976667,-448971257.0,-15.0,-3.04
zrgyo,17440770,-650132.0,-4.0,-0.65
srvgy,30166582,-3932217.0,-13.0,-0.35
rygyo,40990193,17361100.0,42.0,13.61
isgyo,95425604,2202439.0,2.0,0.65
basgz,7477228,-1250263.0,-17.0,-7.73
aksgy,27567225,-3729472.0,-14.000000000000002,-1.3
ozkgy,38888546,-599425.0,-2.0,-0.21
dggyo,7188624,851004.0,12.0,4.64
psgyo,742904868,-73763787.0,-10.0,-0.33
yggyo,17481326,-3225828.0,-18.0,-40.2
akmgy,18133971,2535817.0,14.000000000000002,35.18
asgyo,37580520,-7233594.0,-19.0,-2.32
