tekno,10525130041.4,1262699773.8,12.0,17,18
gyo,12718852679.1,160194488.1,1.3,28,18
banka,35257432809.0,-2930812675.8,-8.3,3,5
bist30,55013419207.2,207646632.0,0.4,12,13
harz,18040721456.6,861857920.6,4.8,62,33
bist500,100452645935.9,1288803959.0,1.3,223,174
enerji,5495685994.2,243445300.6,4.4,24,8
bist100,77078036612.1,468909156.3,0.6,52,39
fonlar,920328023.3,52956318.1,5.8,7,3
fin_sigorta,3817619396.4,211568816.4,5.5,4,7
cim_ins,3524446625.0,-28336371.1,-0.8,12,11
bist_100_disi,37123406945.6,741747636.7,2.0,185,142
