tekno,8745373371.2,-763710365.1,-8.7,10,26
gyo,8893404924.4,-1183940.1,-0.0,20,26
banka,19201958080.7,1600313926.3,8.3,6,2
bist30,35780175786.7,-2493653287.8,-7.0,12,14
harz,14833492797.5,-241412980.8,-1.6,35,60
bist500,68436839553.4,-2229280263.4,-3.3,154,244
enerji,3049297947.4,298283044.6,9.8,13,19
bist100,51965307191.0,-2336891648.1,-4.5,41,51
fonlar,784311711.7,163103394.2,20.8,3,3
fin_sigorta,1754215795.5,-87984033.1,-5.0,4,7
cim_ins,2719624550.0,-47752349.3,-1.8,9,14
bist_100_disi,27079082563.2,-630779505.3,-2.3,124,203
