tekno,16595302289.4,435459624.5,2.6,15,21
gyo,8884670551.6,-55940420.8,-0.6,17,29
banka,32172239318.0,38674607.9,0.1,5,3
bist30,99684210163.2,5499290992.7,5.5,15,10
harz,24435561586.0,-819571150.3,-3.4,43,52
bist500,143110201668.9,1121491353.5,0.8,187,209
enerji,6714317430.8,-237212309.2,-3.5,15,17
bist100,128117684960.9,5582410844.3,4.4,47,44
fonlar,241277484.0,92914499.3,38.5,3,8
fin_sigorta,2008186150.4,160206231.3,8.0,8,3
cim_ins,3563479733.7,-18599622.2,-0.5,11,12
bist_100_disi,43629317495.6,-75529970.3,-0.2,148,177
