tekno,12014891346.5,-55994437.1,-0.5,14,22
gyo,19382581115.6,-254850316.0,-1.3,19,27
banka,26746193009.8,1576826633.6,5.9,4,4
bist30,66903396088.1,4906684434.1,7.3,18,7
harz,19288139590.8,-13694853.4,-0.1,31,63
bist500,122223029496.1,4874642500.9,4.0,167,226
enerji,6428016419.4,-3926239.4,-0.1,14,18
bist100,96328670536.8,5422200739.2,5.6,53,38
fonlar,99335718.8,-8399789.6,-8.5,5,5
fin_sigorta,3953583782.8,-140853857.9,-3.6,6,5
cim_ins,3145849425.4,-107077314.8,-3.4,8,15
bist_100_disi,37959009059.0,-403051420.7,-1.1,123,200
