tekno,13587713700.5,3219773319.1,23.7,14,21
gyo,12995251213.3,460203220.8,3.5,24,22
banka,27913146946.6,2069462950.5,7.4,6,2
bist30,63519286829.6,7707761590.7,12.1,15,9
harz,22440318790.0,867085867.4,3.9,48,46
bist500,113953708879.6,6583456711.0,5.8,183,208
enerji,9565871600.7,162168689.3,1.7,19,13
bist100,92662205349.7,7152536980.5,7.7,46,44
fonlar,312767397.8,-9527861.1,-3.0,5,5
fin_sigorta,2130134168.7,-76467638.4,-3.6,5,6
cim_ins,2895304265.0,-38087867.8,-1.3,9,14
bist_100_disi,35172471953.7,-259612653.6,-0.7,149,173
