tekno,11405145732.2,-401590863.4,-3.5,14,22
gyo,16003213976.5,1954369982.3,12.2,18,28
banka,27557996290.0,1421660635.1,5.2,6,2
bist30,77686903849.0,2451312126.1,3.2,10,15
harz,20808717731.5,-750585646.3,-3.6,34,61
bist500,123617024235.4,902069839.5,0.7,151,245
enerji,4763553767.0,-20314748.9,-0.4,12,20
bist100,106798057292.1,2223934111.3,2.1,34,57
fonlar,522450502.6,40278660.9,7.7,3,6
fin_sigorta,897728364.0,-8971587.4,-1.0,3,7
cim_ins,4767800779.1,167624342.0,3.5,12,11
bist_100_disi,37262155969.2,-256932685.0,-0.7,125,200
