tekno,19529387617.1,1375267790.8,7.0,27,8
gyo,8376547964.2,-634540816.1,-7.6,22,24
banka,35733850876.4,-563842071.7,-1.6,2,5
bist30,103259108656.8,-94874723.2,-0.1,11,13
harz,41309263406.5,1479525710.9,3.6,45,48
bist500,145289976898.7,3481064395.1,2.4,173,216
enerji,6198739257.1,283196564.3,4.6,15,17
bist100,133545280271.8,-10718459.9,-0.0,34,55
fonlar,44791002.2,3657151.1,8.2,3,4
fin_sigorta,2144933727.7,-125779438.0,-5.9,6,5
cim_ins,3179553458.8,-160914883.3,-5.1,9,14
bist_100_disi,38423767886.2,1548273554.5,4.0,150,171
