hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,138174064,-11910386.0,-9.0,-5.31
asels,4291040176,924275183.0,22.0,39.7
reedr,592068242,82929148.0,14.000000000000002,1.06
miatk,360675981,-77346299.0,-21.0,-7.97
sdttr,65899881,-4091311.0,-6.0,-11.05
ingrm,9987500,-1533266.0,-15.0,-60.62
atatp,137163070,3051036.0,2.0,3.47
alctl,29428470,-3206441.0,-11.0,-11.88
karel,81062319,-8820780.0,-11.0,-0.99
aztek,440823359,34133721.0,8.0,3.82
httbt,23308046,5083571.0,22.0,10.31
logo,48443493,-4448165.0,-9.0,-14.33
ardyz,373040390,-10232986.0,-3.0,-0.88
indes,23579537,2040435.0,9.0,0.63
mobtl,49397134,3438822.0,7.000000000000001,0.55
penta,20262549,-1297892.0,-6.0,-0.88
netas,23583739,-754556.0,-3.0,-2.01
arena,10838350,-2308404.0,-21.0,-5.7
escom,62468221,-6045822.0,-10.0,-0.31
papil,260887662,-6938106.0,-3.0,-0.43
forte,205441337,10769026.0,5.0,3.99
link,182239184,10064576.0,6.0,11.94
vbtyz,16066594,-1082862.0,-7.000000000000001,-1.07
fonet,70381798,-5161640.0,-7.000000000000001,-0.2
mtrks,23604330,-4048258.0,-17.0,-4.33
edata,15350293,1372543.0,9.0,0.48
kfein,20195817,205131.0,1.0,0.09
pkart,4376759,-1131201.0,-26.0,-18.2
obase,7052723,-730298.0,-10.0,-3.53
kront,15481778,-1827062.0,-12.0,-1.65
smart,9907667,-1030475.0,-10.0,-2.37
dgate,5946419,1919906.0,32.0,22.89
despc,6663495,-3465.0,-0.0,-0.02
manas,143219532,-4630937.0,-3.0,-0.3
odine,114640625,3637456.0,3.0,7.32
patek,462687056,-18772465.0,-4.0,-1.06
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,129332792,6118496.0,5.0,3.39
ekgyo,2269866714,476875836.0,21.0,4.29
zrgyo,12671338,3379657.0,27.0,6.03
srvgy,220555750,-3487439.0,-2.0,-0.06
rygyo,20039054,-1015798.0,-5.0,-1.04
isgyo,80694246,981512.0,1.0,0.23
basgz,13854673,920041.0,7.000000000000001,2.74
aksgy,14940120,1164791.0,8.0,0.57
