hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,257181605,-8317090.0,-3.0,-2.45
asels,3561873047,-430596445.0,-12.0,-15.92
reedr,183667505,-1121370.0,-1.0,-0.07
miatk,529343891,4640828.0,1.0,0.31
sdttr,53488878,-4066006.0,-8.0,-14.64
ingrm,48831284,-603642.0,-1.0,-4.98
atatp,30162968,2047920.0,7.000000000000001,5.31
alctl,125554423,879429.0,1.0,0.7
karel,105033190,20650922.0,20.0,1.68
aztek,90567911,15611555.0,17.0,6.95
httbt,56825526,7093366.0,12.0,5.12
logo,111883788,13716679.0,12.0,16.76
ardyz,92258707,8715204.0,9.0,2.42
indes,27617122,1064874.0,4.0,0.26
mobtl,126882704,11792449.0,9.0,0.73
penta,42446974,11545254.0,27.0,3.63
netas,51418286,21192547.0,41.0,21.85
arena,154865344,30913456.0,20.0,9.05
escom,23832574,2752387.0,12.0,0.29
papil,916991437,-32360167.0,-4.0,-1.43
forte,38799416,4780250.0,12.0,8.11
link,131035399,30743468.0,23.0,126.13
vbtyz,21367159,4274664.0,20.0,3.6
fonet,114702148,-455260.0,-0.0,-0.06
mtrks,44640470,4916542.0,11.0,2.27
edata,28295629,5513041.0,19.0,0.83
kfein,42849126,1595729.0,4.0,4.33
pkart,22547657,-1497394.0,-7.000000000000001,-3.93
obase,21925892,2020506.0,9.0,2.84
kront,21981390,-287318.0,-1.0,-0.22
smart,14915573,-1435051.0,-10.0,-2.49
dgate,98890568,8620310.0,9.0,6.34
despc,119955019,-4551343.0,-4.0,-1.9
manas,110938297,9408196.0,8.0,0.55
odine,706023494,25500198.0,4.0,3.3
patek,444999621,59650187.0,13.0,9.63
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,99839010,-7703508.0,-8.0,-4.86
ekgyo,2354101346,460106142.0,20.0,2.34
zrgyo,206048904,16155450.0,8.0,1.89
srvgy,128115453,-4283083.0,-3.0,-0.1
rygyo,121487498,-20874222.0,-17.0,-2.41
isgyo,68861379,6141923.0,9.0,1.3
basgz,98187966,-21999544.0,-22.0,-7.3
aksgy,24481259,1321084.0,5.0,0.33
ozkgy,58069842,6042318.0,10.0,1.08
dggyo,12638078,1515117.0,12.0,4.0
psgyo,184637550,21405035.0,12.0,0.21
yggyo,21837093,260324.0,1.0,0.89
akmgy,10953088,2650079.0,24.0,47.22
asgyo,32147362,5166449.0,16.0,1.63
hlgyo,85592056,-11910.0,-0.0,-0.0
adgyo,32123220,-1452997.0,-5.0,-1.33
akfgy,85499391,13813565.0,16.0,0.32
tsgyo,38859632,-2222111.0,-6.0,-0.37
surgy,236057300,13627469.0,6.0,2.81
klgyo,106907516,21685277.0,20.0,0.88
algyo,17670432,-3156841.0,-18.0,-3.1
kzbgy,304663081,19721198.0,6.0,0.67
sngyo,62899810,4933540.0,8.0,0.26
vkgyo,57004627,6444466.0,11.0,0.22
pekgy,85497503,-10881887.0,-13.0,-0.18
fzlgy,243466798,-18532337.0,-8.0,-2.69
begyo,502410225,-94181864.0,-19.0,-3.56
segyo,61349405,-5578222.0,-9.0,-0.36
pehol,3859130214,-116757127.0,-3.0,-0.47
nugyo,14498291,-83056.0,-1.0,-0.04
agyo,9547557,973474.0,10.0,0.63
dzgyo,53483740,-3974804.0,-7.000000000000001,-0.45
msgyo,33674787,1676228.0,5.0,0.21
mrgyo,35309499,1064939.0,3.0,0.04
krgyo,342730667,-20938182.0,-6.0,-0.93
ozgyo,27888248,5679734.0,20.0,1.07
kgyo,22858983,3429441.0,15.0,0.46
ygyo,552519824,762286.0,0.0,0.01
avgyo,7090875,-325355.0,-5.0,-0.42
tdgyo,17618326,-3323553.0,-19.0,-2.76
atagy,9178789,774629.0,8.0,0.86
idgyo,11046619,1722296.0,16.0,0.44
mhrgy,18063435,-738471.0,-4.0,-0.19
avpgy,135595035,-3383772.0,-2.0,-1.25
vrgyo,29613601,-1439334.0,-5.0,-0.11
kzgyo,29158186,359698.0,1.0,0.23
eygyo,24307085,1585644.0,7.000000000000001,0.17
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,1969342361,-41840724.0,-2.0,-2.2
isctr,3158065074,500838325.0,16.0,1.65
halkb,780992130,27495115.0,4.0,0.71
vakbn,479670838,8502584.0,2.0,0.37
akbnk,3665318101,956409274.0,26.0,12.86
skbnk,208687780,14371646.0,7.000000000000001,0.36
albrk,71501927,-11763089.0,-16.0,-0.99
ykbnk,4129467340,-991100857.0,-24.0,-5.53
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
alark,469476216,-103841839.0,-22.0,-20.29
arclk,229202942,-38835762.0,-17.0,-19.28
asels,3561873047,-430596445.0,-12.0,-15.92
astor,1112113660,-191479523.0,-17.0,-16.81
bimas,2347550743,367067392.0,16.0,72.52
ekgyo,2354101346,460106142.0,20.0,2.34
enkai,783092695,-71117671.0,-9.0,-5.74
eregl,3364988872,583447166.0,17.0,4.0
froto,983027980,36824864.0,4.0,33.72
gubrf,1007381430,-78100834.0,-8.0,-21.28
hekts,171608571,-4904466.0,-3.0,-0.09
kchol,2219716210,127030008.0,6.0,7.93
kozal,797368371,19237605.0,2.0,0.6
kozaa,255580399,14593539.0,6.0,4.94
krdmd,901721355,58950967.0,7.000000000000001,1.55
odas,198962730,-21794196.0,-11.0,-0.53
petkm,305606973,31924990.0,10.0,1.7
pgsus,2093321565,548666662.0,26.0,60.54
sahol,1682289463,90482043.0,5.0,4.02
sasa,1794934736,-171866874.0,-10.0,-0.4
sise,750167408,10165538.0,1.0,0.46
tavhl,421441246,-6363587.0,-2.0,-3.46
tcell,1031568762,-51650549.0,-5.0,-4.49
thyao,6054758538,907114926.0,15.0,43.57
toaso,1853360727,-243310506.0,-13.0,-26.38
tuprs,1205896663,89032619.0,7.000000000000001,9.21
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,47929825,-382822.0,-1.0,-0.12
a1cap,52323195,9612362.0,18.0,0.9
adgyo,32123220,-1452997.0,-5.0,-1.33
agrot,162006534,15954494.0,10.0,0.78
ahgaz,61903183,6532078.0,11.0,2.26
akfye,50495278,1998961.0,4.0,0.71
alfas,42649255,25602.0,0.0,0.03
asgyo,32147362,5166449.0,16.0,1.63
atakp,22010175,1079921.0,5.0,1.98
astor,1112113660,-191479523.0,-17.0,-16.81
aztek,90567911,15611555.0,17.0,6.95
barma,56142403,14227062.0,25.0,5.01
begyo,502410225,-94181864.0,-19.0,-3.56
bieny,93576387,4868551.0,5.0,2.0
bigch,37408356,-4959516.0,-13.0,-3.29
binho,128817727,-9713311.0,-8.0,-19.09
bmstl,122203771,-14142079.0,-12.0,-5.28
borls,215928835,-3879334.0,-2.0,-1.86
brkvy,282221802,-24939217.0,-9.0,-6.5
bvsan,35769444,2125255.0,6.0,5.9
bydnr,18237233,1613001.0,9.0,1.83
cates,66157256,-173533.0,-0.0,-0.07
conse,58024447,2385771.0,4.0,0.12
cvkmd,284688561,34083790.0,12.0,1.39
cwene,53371020,-8364615.0,-16.0,-2.38
dapgm,93199151,-19434327.0,-21.0,-1.67
dmrgd,124989617,14302905.0,11.0,2.08
dofer,47427789,9204030.0,19.0,5.48
ebebk,22386233,-2275922.0,-10.0,-4.45
ekos,35137147,285703.0,1.0,0.18
eksun,13891560,2306164.0,17.0,0.85
enery,285493620,83819725.0,28.999999999999996,1.22
ensri,35028961,4792890.0,14.000000000000002,2.59
eupwr,95665312,-13593730.0,-14.000000000000002,-3.55
euren,316262566,-11778620.0,-4.0,-0.21
eygyo,24307085,1585644.0,7.000000000000001,0.17
forte,38799416,4780250.0,12.0,8.11
fzlgy,243466798,-18532337.0,-8.0,-2.69
gipta,177158068,16937639.0,10.0,6.84
goknr,207829846,15946758.0,8.0,1.96
grsel,389674198,27271098.0,7.000000000000001,20.89
gznmi,153133400,-15797021.0,-10.0,-17.47
hatsn,117331399,15176561.0,13.0,5.16
hktm,55242203,-12908884.0,-23.0,-3.16
httbt,56825526,7093366.0,12.0,5.12
imasm,200631965,17386003.0,9.0,0.24
inves,39919136,-3222573.0,-8.0,-17.72
izenr,228634537,-40261042.0,-18.0,-1.09
kayse,29927324,-3320905.0,-11.0,-1.93
kcaer,157315123,-27285152.0,-17.0,-2.18
klrho,30443927,2538042.0,8.0,2.18
klser,82774100,-8362283.0,-10.0,-2.91
klsyn,14509526,-193238.0,-1.0,-0.06
kmpur,27915418,-1582713.0,-6.0,-0.87
kopol,77846460,-7432394.0,-10.0,-0.49
krpls,11587002,-329862.0,-3.0,-0.18
ktlev,1082535724,102975291.0,10.0,7.68
kzgyo,29158186,359698.0,1.0,0.23
lider,66763962,11994309.0,18.0,34.97
macko,37339155,7798146.0,21.0,7.19
makim,19751436,378788.0,2.0,0.31
marbl,100459061,3146712.0,3.0,0.42
mekag,110802926,-5095938.0,-5.0,-2.07
mhrgy,18063435,-738471.0,-4.0,-0.19
obase,21925892,2020506.0,9.0,2.84
ofsym,29645175,-4325435.0,-15.0,-5.67
oncsm,26714879,2109694.0,8.0,6.8
ozsub,63968427,-7967190.0,-12.0,-2.93
paseu,503295678,-97297619.0,-19.0,-12.29
pcilt,55677974,-14922555.0,-27.0,-3.32
pltur,74538521,9864099.0,13.0,3.14
pnlsn,21186944,-1739101.0,-8.0,-2.76
prdgs,115272581,-5612160.0,-5.0,-0.25
psgyo,184637550,21405035.0,12.0,0.21
reedr,183667505,-1121370.0,-1.0,-0.07
rnpol,17181002,439040.0,3.0,0.84
rubns,22736572,3846236.0,17.0,3.79
sdttr,53488878,-4066006.0,-8.0,-14.64
segyo,61349405,-5578222.0,-9.0,-0.36
skymd,168576427,-27922891.0,-17.0,-1.78
smrtg,39906320,-5064792.0,-13.0,-3.86
snica,40075029,-2731083.0,-7.000000000000001,-0.25
soke,29311890,-3673011.0,-13.0,-1.39
suntk,108311487,17989640.0,17.0,6.11
suwen,62375140,-6388275.0,-10.0,-1.07
tabgd,138072250,1193363.0,1.0,1.44
tarkm,70145063,-2879589.0,-4.0,-14.51
taten,79535179,449439.0,1.0,0.23
tera,1412058123,143955868.0,10.0,11.63
tnztp,22608302,4476990.0,20.0,6.77
vrgyo,29613601,-1439334.0,-5.0,-0.11
yylgd,107067084,-3104154.0,-3.0,-0.27
patek,444999621,59650187.0,13.0,9.63
OBAMS,538391027,95208462.0,18.0,12.68
LMKDC,204057971,-24521316.0,-12.0,-3.19
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
tezol,47929825,-382822.0,-1.0,-0.12
a1cap,52323195,9612362.0,18.0,0.9
adgyo,32123220,-1452997.0,-5.0,-1.33
agrot,162006534,15954494.0,10.0,0.78
ahgaz,61903183,6532078.0,11.0,2.26
akfye,50495278,1998961.0,4.0,0.71
alfas,42649255,25602.0,0.0,0.03
asgyo,32147362,5166449.0,16.0,1.63
atakp,22010175,1079921.0,5.0,1.98
astor,1112113660,-191479523.0,-17.0,-16.81
aztek,90567911,15611555.0,17.0,6.95
barma,56142403,14227062.0,25.0,5.01
begyo,502410225,-94181864.0,-19.0,-3.56
bieny,93576387,4868551.0,5.0,2.0
bigch,37408356,-4959516.0,-13.0,-3.29
binho,128817727,-9713311.0,-8.0,-19.09
bmstl,122203771,-14142079.0,-12.0,-5.28
borls,215928835,-3879334.0,-2.0,-1.86
brkvy,282221802,-24939217.0,-9.0,-6.5
bvsan,35769444,2125255.0,6.0,5.9
bydnr,18237233,1613001.0,9.0,1.83
cates,66157256,-173533.0,-0.0,-0.07
conse,58024447,2385771.0,4.0,0.12
cvkmd,284688561,34083790.0,12.0,1.39
cwene,53371020,-8364615.0,-16.0,-2.38
dapgm,93199151,-19434327.0,-21.0,-1.67
dmrgd,124989617,14302905.0,11.0,2.08
dofer,47427789,9204030.0,19.0,5.48
