hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,242266133,-25232541.0,-10.0,-6.45
asels,6428642457,-706089505.0,-11.0,-20.23
reedr,319606498,-74392118.0,-23.0,-2.24
miatk,1153968570,-219574777.0,-19.0,-7.33
sdttr,119205528,-11065526.0,-9.0,-16.72
ingrm,16530753,-431920.0,-3.0,-11.03
atatp,233224195,-37121630.0,-16.0,-25.71
alctl,120911117,-9410947.0,-8.0,-8.98
karel,160131386,-3657131.0,-2.0,-0.24
aztek,76034432,-5769355.0,-8.0,-3.58
httbt,50295962,-10585939.0,-21.0,-10.18
logo,83564098,-6024671.0,-7.000000000000001,-12.19
ardyz,140695632,-25783989.0,-18.0,-4.83
indes,57332327,-3413126.0,-6.0,-0.47
mobtl,98299474,-12429954.0,-13.0,-0.99
penta,40905043,-4104781.0,-10.0,-1.44
netas,37905676,239165.0,1.0,0.42
arena,28596676,-5367108.0,-19.0,-5.2
escom,117838911,-10216905.0,-9.0,-0.28
papil,191402274,-33547888.0,-18.0,-2.87
forte,188074486,-13655259.0,-7.000000000000001,-5.87
link,497936374,-147898975.0,-30.0,-94.27
vbtyz,21867160,-1416303.0,-6.0,-1.16
fonet,155886609,-7162010.0,-5.0,-0.13
mtrks,30619054,-1687988.0,-6.0,-1.37
edata,37265750,1683549.0,5.0,0.25
kfein,78079340,-20423752.0,-26.0,-2.47
pkart,17635681,-1760954.0,-10.0,-7.58
obase,19915884,-2509343.0,-13.0,-4.58
kront,32699619,-1000573.0,-3.0,-0.49
smart,36280849,-7270114.0,-20.0,-4.9
dgate,32548729,-5773498.0,-18.0,-13.94
despc,37482351,-3849935.0,-10.0,-5.2
manas,520566172,70062141.0,13.0,1.41
odine,1086018106,57509679.0,5.0,14.74
patek,625805471,-120736788.0,-19.0,-5.44
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,126012120,-24746808.0,-20.0,-15.0
ekgyo,5193922038,-274709865.0,-5.0,-0.97
zrgyo,46332740,-4756795.0,-10.0,-2.31
srvgy,110508386,-707628.0,-1.0,-0.02
rygyo,101172004,-6179911.0,-6.0,-1.37
isgyo,113119076,-9986616.0,-9.0,-1.8
basgz,44007026,-5355395.0,-12.0,-5.11
aksgy,44659746,-5830812.0,-13.0,-0.98
ozkgy,76466384,-7342147.0,-10.0,-1.41
dggyo,2265834,-775724.0,-34.0,-10.69
psgyo,660642586,-21805558.0,-3.0,-0.1
yggyo,17837902,-1715237.0,-10.0,-13.04
akmgy,5023663,-1672274.0,-33.0,-74.62
asgyo,32111527,-3349589.0,-10.0,-1.17
hlgyo,382735777,-69261110.0,-18.0,-0.73
adgyo,32147430,-3251872.0,-10.0,-4.8
akfgy,142100482,-9242335.0,-7.000000000000001,-0.17
tsgyo,213731373,-34498887.0,-16.0,-1.28
surgy,636977935,-75522445.0,-12.0,-6.23
klgyo,210747985,9629905.0,5.0,0.3
algyo,173195572,-38988997.0,-23.0,-6.74
kzbgy,293938241,-9956979.0,-3.0,-0.48
sngyo,126672711,-17117369.0,-14.000000000000002,-0.66
vkgyo,246197903,32876418.0,13.0,0.33
pekgy,5284477918,676671243.0,13.0,1.6
fzlgy,276445958,978024.0,0.0,0.05
begyo,74348689,-3127124.0,-4.0,-0.23
segyo,290981605,-18094064.0,-6.0,-0.38
pehol,3706056186,-97241872.0,-3.0,-0.98
nugyo,28099059,2890286.0,10.0,0.98
