hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
altny,311476594,586713.0,0.0,0.14
asels,8819716781,474598000.0,5.0,11.5
reedr,328527442,70067315.0,21.0,2.28
miatk,963692695,-84096081.0,-9.0,-3.91
sdttr,226731573,19196730.0,8.0,17.4
ingrm,23309137,-1277312.0,-5.0,-24.38
atatp,265313974,8831847.0,3.0,5.72
alctl,39683737,-2862105.0,-7.000000000000001,-8.58
karel,61870330,1193701.0,2.0,0.18
aztek,156280960,7800137.0,5.0,2.67
httbt,43725856,12544475.0,28.999999999999996,14.22
logo,101564634,146073.0,0.0,0.25
ardyz,56354855,-5256921.0,-9.0,-2.42
indes,75870535,-1841727.0,-2.0,-0.2
mobtl,61819042,12807440.0,21.0,1.46
penta,40797112,-2137068.0,-5.0,-0.83
netas,144429540,17986389.0,12.0,10.05
arena,26777451,4798261.0,18.0,5.47
escom,41470776,2147399.0,5.0,0.16
papil,168059293,-14235819.0,-8.0,-1.42
forte,57860239,5997224.0,10.0,7.19
link,661250145,12187774.0,2.0,6.4
vbtyz,39652651,-4044314.0,-10.0,-1.96
fonet,142738728,27480158.0,19.0,3.19
mtrks,30208949,-1882725.0,-6.0,-1.55
edata,26923820,-1897852.0,-7.000000000000001,-0.33
kfein,30089678,185449.0,1.0,0.06
pkart,12964709,-1049526.0,-8.0,-6.71
obase,17833797,295871.0,2.0,0.61
kront,31011222,-4268245.0,-14.000000000000002,-2.34
smart,12766461,600335.0,5.0,1.18
dgate,15348045,-465236.0,-3.0,-2.24
despc,25757956,3207663.0,12.0,8.26
manas,171826357,-394668.0,-0.0,-0.02
odine,116166486,12313819.0,11.0,15.92
patek,1143053158,187211469.0,16.0,5.24
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
trgyo,194658643,9791475.0,5.0,3.81
ekgyo,5149499432,468198604.0,9.0,1.85
zrgyo,18127841,-7720492.0,-43.0,-9.73
srvgy,102022162,2781265.0,3.0,0.09
rygyo,293270445,51045144.0,17.0,3.75
isgyo,77034401,9779609.0,13.0,2.41
basgz,78982574,1404389.0,2.0,0.67
aksgy,73503973,14579543.0,20.0,1.59
ozkgy,43950635,349202.0,1.0,0.1
dggyo,2977344,895648.0,30.0,9.96
psgyo,613653696,30327829.0,5.0,0.16
yggyo,67351609,18371880.0,27.0,37.7
akmgy,9121942,-1238526.0,-14.000000000000002,-31.68
asgyo,71980390,1036629.0,1.0,0.19
hlgyo,337513665,33393570.0,10.0,0.37
adgyo,45181772,-7584825.0,-17.0,-8.37
akfgy,135398833,-10201053.0,-8.0,-0.2
tsgyo,63335840,6339637.0,10.0,0.8
surgy,129266078,-26090803.0,-20.0,-9.2
klgyo,71670464,11358153.0,16.0,0.99
algyo,46626929,-7979613.0,-17.0,-3.55
kzbgy,568308182,5130106.0,1.0,0.14
sngyo,118450413,5482137.0,5.0,0.21
vkgyo,112581530,7345961.0,7.000000000000001,0.16
pekgy,3165468800,-351503448.0,-11.0,-0.98
fzlgy,138385659,-6654036.0,-5.0,-0.7
begyo,197608876,-10558231.0,-5.0,-0.31
segyo,27782870,-222419.0,-1.0,-0.04
tehol,1470894445,-79757139.0,-5.0,-2.2
nugyo,24002897,2337187.0,10.0,1.01
agyo,2895362,-555471.0,-19.0,-1.48
dzgyo,64295067,9549065.0,15.0,1.08
msgyo,12856906,127283.0,1.0,0.06
mrgyo,257408854,-4893644.0,-2.0,-0.06
krgyo,37020291,-552316.0,-1.0,-0.05
ozgyo,26812673,941733.0,4.0,0.11
kgyo,69981058,-3192074.0,-5.0,-0.17
ygyo,16684518,0.0,0.0,0.0
avgyo,10094091,2957505.0,28.999999999999996,3.91
tdgyo,41668791,-3729375.0,-9.0,-1.81
atagy,3138923,-248635.0,-8.0,-1.14
idgyo,5713636,47371.0,1.0,0.03
mhrgy,23953301,-1114389.0,-5.0,-0.19
avpgy,152911075,-22157172.0,-14.000000000000002,-8.63
vrgyo,107466225,-6225525.0,-6.0,-0.19
kzgyo,22794375,3110759.0,14.000000000000002,3.17
eygyo,32092358,2708187.0,8.0,0.37
hisse,t_is_hac,t_p_akısı,i_hac_oranı,h_b_p_g
garan,5286496344,625617055.0,12.0,16.97
isctr,7169082555,967529009.0,13.0,1.94
halkb,4090639710,516336111.0,13.0,3.54
vakbn,2069292263,65918001.0,3.0,0.85
akbnk,9141820304,744927268.0,8.0,5.17
skbnk,536814857,6644924.0,1.0,0.08
albrk,204827689,6965489.0,3.0,0.28
